fromnode,tonode,c
60,19,0.348
60,24,0.473
60,29,1.127
60,30,0.807
60,33,1.076
60,47,0.394
60,50,1.594
60,60,0.0
60,66,0.632
60,69,0.064
60,70,0.974
60,74,1.205
60,75,0.653
60,77,1.036
60,80,0.568
60,81,1.963
60,91,0.399
66,1,1.371
66,8,1.18
66,16,1.02
66,19,0.702
66,24,0.943
66,29,0.5
66,30,0.474
66,33,0.563
66,47,0.988
66,50,0.986
66,60,0.632
66,66,0.0
66,69,0.693
66,70,1.268
66,74,1.477
66,75,1.058
66,77,1.19
66,80,0.462
66,81,1.351
66,91,1.03
69,1,1.124
69,8,0.846
69,16,0.453
69,19,0.335
69,24,0.428
69,29,1.186
69,30,0.844
69,33,1.14
69,47,0.331
69,50,1.658
69,60,0.064
69,66,0.693
69,69,0.0
69,70,0.941
69,74,1.171
69,75,0.613
69,77,1.018
69,80,0.598
69,81,2.027
69,91,0.336
70,1,0.208
70,8,0.096
70,16,0.555
70,19,0.647
70,24,0.528
70,29,1.575
70,30,0.978
70,33,1.83
70,47,0.749
70,50,2.183
70,60,0.974
70,66,1.268
70,69,0.941
70,70,0.0
70,74,0.231
70,75,0.342
70,77,0.259
70,80,0.82
70,81,2.516
70,91,0.923
74,1,0.141
74,8,0.328
74,16,0.771
74,19,0.877
74,24,0.754
74,29,1.75
74,30,1.148
74,33,2.04
74,47,0.965
74,50,2.363
74,60,1.205
74,66,1.477
74,69,1.171
74,70,0.231
74,74,0.0
74,75,0.566
74,77,0.333
74,80,1.02
74,81,2.686
74,91,1.134
75,1,0.543
75,8,0.255
75,16,0.217
75,19,0.367
75,24,0.188
75,29,1.447
75,30,0.892
75,33,1.607
75,47,0.411
75,50,2.026
75,60,0.653
75,66,1.058
75,69,0.613
75,70,0.342
75,74,0.566
75,75,0.0
75,77,0.503
75,80,0.667
75,81,2.379
75,91,0.586
77,1,0.198
77,8,0.277
77,16,0.717
77,19,0.688
77,24,0.66
77,29,1.425
77,30,0.825
77,33,1.749
77,47,0.903
77,50,2.04
77,60,1.036
77,66,1.19
77,69,1.018
77,70,0.259
77,74,0.333
77,75,0.503
77,77,0.0
77,80,0.729
77,81,2.357
77,91,1.079
80,1,0.91
80,8,0.737
80,16,0.705
80,19,0.384
80,24,0.613
80,29,0.781
80,30,0.26
80,33,1.022
80,47,0.759
80,50,1.372
80,60,0.568
80,66,0.462
80,69,0.598
80,70,0.82
80,74,1.02
80,75,0.667
80,77,0.729
80,80,0.0
80,81,1.717
80,91,0.874
81,1,2.555
81,8,2.444
81,16,2.367
81,19,2.042
81,24,2.287
81,29,0.941
81,30,1.54
81,33,0.938
81,47,2.337
81,50,0.369
81,60,1.963
81,66,1.351
81,69,2.027
81,70,2.516
81,74,2.686
81,75,2.379
81,77,2.357
81,80,1.717
81,81,0.0
81,91,2.36
91,1,1.128
91,8,0.841
91,16,0.369
91,19,0.515
91,24,0.419
91,29,1.52
91,30,1.132
91,33,1.46
91,47,0.176
91,50,1.991
91,60,0.399
91,66,1.03
91,69,0.336
91,70,0.923
91,74,1.134
91,75,0.586
91,77,1.079
91,80,0.874
91,81,2.36
91,91,0.0
