fromnode,tonode,c
66,66,0.0
66,68,1.066
66,70,1.268
66,92,0.86
66,97,1.197
68,2,1.55
68,7,2.253
68,8,0.783
68,11,0.992
68,13,1.118
68,19,0.505
68,28,0.803
68,30,1.137
68,35,0.749
68,37,0.888
68,38,2.294
68,46,0.585
68,50,2.037
68,51,0.685
68,61,1.033
68,66,1.066
68,68,0.0
68,70,0.862
68,92,0.914
68,97,0.146
70,2,1.753
70,7,2.404
70,8,0.096
70,11,0.165
70,13,0.274
70,19,0.647
70,28,0.483
70,30,0.978
70,35,0.68
70,37,0.536
70,38,2.407
70,46,0.985
70,50,2.183
70,51,0.526
70,61,0.814
70,66,1.268
70,68,0.862
70,70,0.0
70,92,0.47
70,97,0.954
92,2,1.314
92,7,1.943
92,8,0.411
92,11,0.406
92,13,0.661
92,19,0.458
92,28,0.119
92,30,0.511
92,35,0.315
92,37,0.084
92,38,1.942
92,46,0.728
92,50,1.724
92,51,0.249
92,61,0.348
92,66,0.86
92,68,0.914
92,70,0.47
92,92,0.0
92,97,1.049
97,2,1.671
97,7,2.38
97,8,0.883
97,11,1.095
97,13,1.197
97,19,0.65
97,28,0.941
97,30,1.282
97,35,0.894
97,37,1.027
97,38,2.416
97,46,0.715
97,50,2.158
97,51,0.825
97,61,1.178
97,66,1.197
97,68,0.146
97,70,0.954
97,92,1.049
97,97,0.0
