fromnode,tonode,c
16,16,0.0
16,17,0.387
16,24,0.095
16,26,1.1
16,29,1.459
16,31,0.672
16,33,1.539
16,34,0.633
16,47,0.195
16,48,0.92
16,49,0.302
16,51,0.438
16,52,0.712
16,58,0.814
16,60,0.506
16,62,0.439
16,63,0.635
16,64,0.636
16,66,1.02
16,73,2.411
16,82,1.84
16,83,1.114
16,84,2.15
16,87,0.804
16,90,0.736
16,95,0.75
16,97,0.428
16,99,0.577
17,2,1.403
17,3,0.364
17,5,0.346
17,10,0.917
17,11,0.397
17,12,0.44
17,14,0.49
17,16,0.387
17,17,0.0
17,24,0.307
17,26,1.174
17,29,1.252
17,31,0.284
17,33,1.471
17,34,0.266
17,47,0.548
17,48,0.703
17,49,0.221
17,51,0.165
17,52,0.643
17,58,0.457
17,60,0.651
17,62,0.32
17,63,0.761
17,64,0.438
17,66,0.909
17,73,2.144
17,82,1.622
17,83,1.142
17,84,2.03
17,87,0.801
17,90,0.436
17,95,0.463
17,97,0.81
17,99,0.205
24,2,1.453
24,3,0.559
24,5,0.063
24,10,0.806
24,11,0.635
24,12,0.325
24,14,0.663
24,16,0.095
24,17,0.307
24,24,0.0
24,26,1.061
24,29,1.372
24,31,0.589
24,33,1.473
24,34,0.564
24,47,0.244
24,48,0.83
24,49,0.208
24,51,0.344
24,52,0.638
24,58,0.722
24,60,0.473
24,62,0.35
24,63,0.601
24,64,0.611
24,66,0.943
24,73,2.32
24,82,1.753
24,83,1.065
24,84,2.078
24,87,0.743
24,90,0.688
24,95,0.706
24,97,0.503
24,99,0.505
26,2,0.734
26,3,1.537
26,5,1.002
26,10,0.259
26,11,1.567
26,12,0.754
26,14,1.66
26,16,1.1
26,17,1.174
26,24,1.061
26,26,0.0
26,29,0.928
26,31,1.286
26,33,0.601
26,34,1.388
26,47,0.976
26,48,0.8
26,49,0.967
26,51,1.029
26,52,0.572
26,58,1.177
26,60,0.594
26,62,0.857
26,63,0.465
26,64,1.608
26,66,0.525
26,73,1.843
26,82,1.217
26,83,0.135
26,84,1.224
26,87,0.39
26,90,1.596
26,95,1.628
26,97,1.073
26,99,1.332
29,2,0.339
29,3,1.551
29,5,1.344
29,10,0.914
29,11,1.514
29,12,1.091
29,14,1.667
29,16,1.459
29,17,1.252
29,24,1.372
29,26,0.928
29,29,0.0
29,31,1.144
29,33,0.555
29,34,1.298
29,47,1.46
29,48,0.552
29,49,1.172
29,51,1.097
29,52,0.778
29,58,0.908
29,60,1.127
29,62,1.023
29,63,1.067
29,64,1.627
29,66,0.5
29,73,0.985
29,82,0.381
29,83,0.794
29,84,0.84
29,87,0.797
29,90,1.505
29,95,1.541
29,97,1.686
29,99,1.275
31,2,1.357
31,3,0.417
31,5,0.621
31,10,1.044
31,11,0.37
31,12,0.634
31,14,0.525
31,16,0.672
31,17,0.284
31,24,0.589
31,26,1.286
31,29,1.144
31,31,0.0
31,33,1.466
31,34,0.155
31,47,0.824
31,48,0.638
31,49,0.451
31,51,0.304
31,52,0.716
31,58,0.244
31,60,0.849
31,62,0.466
31,63,0.936
31,64,0.489
31,66,0.911
31,73,1.959
31,82,1.489
31,83,1.226
31,84,1.966
31,87,0.897
31,90,0.364
31,95,0.401
31,97,1.091
31,99,0.149
33,2,0.223
33,3,1.822
33,5,1.425
33,10,0.745
33,11,1.816
33,12,1.149
33,14,1.9
33,16,1.539
33,17,1.471
33,24,1.473
33,26,0.601
33,29,0.555
33,31,1.466
33,33,0.0
33,34,1.605
33,47,1.467
33,48,0.834
33,49,1.315
33,51,1.306
33,52,0.843
33,58,1.27
33,60,1.076
33,62,1.168
33,63,0.966
33,64,1.899
33,66,0.563
33,73,1.288
33,82,0.693
33,83,0.496
33,84,0.635
33,87,0.737
33,90,1.825
33,95,1.861
33,97,1.623
33,99,1.565
34,2,1.504
34,3,0.265
34,5,0.609
34,10,1.137
34,11,0.216
34,12,0.688
34,14,0.371
34,16,0.633
34,17,0.266
34,24,0.564
34,26,1.388
34,29,1.298
34,31,0.155
34,33,1.605
34,34,0.0
34,47,0.808
34,48,0.784
34,49,0.479
34,51,0.364
34,52,0.826
34,58,0.398
34,60,0.904
34,62,0.539
34,63,1.005
34,64,0.335
34,66,1.046
34,73,2.109
34,82,1.644
34,83,1.338
34,84,2.117
34,87,1.001
34,90,0.22
34,95,0.255
34,97,1.061
34,99,0.04
47,2,1.484
47,3,0.787
47,5,0.204
47,10,0.741
47,11,0.871
47,12,0.37
47,14,0.881
47,16,0.195
47,17,0.548
47,24,0.244
47,26,0.976
47,29,1.46
47,31,0.824
47,33,1.467
47,34,0.808
47,47,0.0
47,48,0.948
47,49,0.396
47,51,0.552
47,52,0.685
47,58,0.93
47,60,0.394
47,62,0.49
47,63,0.516
47,64,0.831
47,66,0.988
47,73,2.434
47,82,1.839
47,83,1.011
47,84,2.093
47,87,0.733
47,90,0.927
47,95,0.943
47,97,0.274
47,99,0.749
48,2,0.72
48,3,1.021
48,5,0.808
48,10,0.633
48,11,0.999
48,12,0.581
48,14,1.142
48,16,0.92
48,17,0.703
48,24,0.83
48,26,0.8
48,29,0.552
48,31,0.638
48,33,0.834
48,34,0.784
48,47,0.948
48,48,0.0
48,49,0.625
48,51,0.546
48,52,0.33
48,58,0.438
48,60,0.684
48,62,0.48
48,63,0.676
48,64,1.098
48,66,0.306
48,73,1.492
48,82,0.928
48,83,0.697
48,84,1.337
48,87,0.462
48,90,1.001
48,95,1.037
48,97,1.199
48,99,0.75
49,2,1.274
49,3,0.572
49,5,0.204
49,10,0.709
49,11,0.616
49,12,0.221
49,14,0.694
49,16,0.302
49,17,0.221
49,24,0.208
49,26,0.967
49,29,1.172
49,31,0.451
49,33,1.315
49,34,0.479
49,47,0.396
49,48,0.625
49,49,0.0
49,51,0.157
49,52,0.472
49,58,0.535
49,60,0.43
49,62,0.152
49,63,0.541
49,64,0.641
49,66,0.766
49,73,2.113
49,82,1.552
49,83,0.947
49,84,1.902
49,87,0.609
49,90,0.656
49,95,0.683
49,97,0.67
49,99,0.416
51,2,1.238
51,3,0.523
51,5,0.355
51,10,0.776
51,11,0.54
51,12,0.331
51,14,0.649
51,16,0.438
51,17,0.165
51,24,0.344
51,26,1.029
51,29,1.097
51,31,0.304
51,33,1.306
51,34,0.364
51,47,0.552
51,48,0.546
51,49,0.157
51,51,0.0
51,52,0.483
51,58,0.38
51,60,0.548
51,62,0.175
51,63,0.642
51,64,0.598
51,66,0.744
51,73,2.009
51,82,1.471
51,83,0.989
51,84,1.866
51,87,0.648
51,90,0.567
51,95,0.599
51,97,0.825
51,99,0.305
52,2,0.816
52,3,1.005
52,5,0.596
52,10,0.345
52,11,1.019
52,12,0.324
52,14,1.131
52,16,0.712
52,17,0.643
52,24,0.638
52,26,0.572
52,29,0.778
52,31,0.716
52,33,0.843
52,34,0.826
52,47,0.685
52,48,0.33
52,49,0.472
52,51,0.483
52,52,0.0
52,58,0.613
52,60,0.363
52,62,0.328
52,63,0.346
52,64,1.08
52,66,0.308
52,73,1.759
52,82,1.155
52,83,0.512
52,84,1.44
52,87,0.182
52,90,1.041
52,95,1.074
52,97,0.909
52,99,0.774
58,2,1.141
58,3,0.662
58,5,0.735
58,10,0.958
58,11,0.61
58,12,0.65
58,14,0.769
58,16,0.814
58,17,0.457
58,24,0.722
58,26,1.177
58,29,0.908
58,31,0.244
58,33,1.27
58,34,0.398
58,47,0.93
58,48,0.438
58,49,0.535
58,51,0.38
58,52,0.613
58,58,0.0
58,60,0.846
58,62,0.475
58,63,0.903
58,64,0.733
58,66,0.736
58,73,1.717
58,82,1.246
58,83,1.095
58,84,1.739
58,87,0.793
58,90,0.597
58,95,0.633
58,97,1.204
58,99,0.389
60,2,1.107
60,3,0.993
60,5,0.412
60,10,0.349
60,11,1.045
60,12,0.216
60,14,1.111
60,16,0.506
60,17,0.651
60,24,0.473
60,26,0.594
60,29,1.127
60,31,0.849
60,33,1.076
60,34,0.904
60,47,0.394
60,48,0.684
60,49,0.43
60,51,0.548
60,52,0.363
60,58,0.846
60,60,0.0
60,62,0.386
60,63,0.13
60,64,1.057
60,66,0.632
60,73,2.112
60,82,1.498
60,83,0.618
60,84,1.706
60,87,0.351
60,90,1.086
60,95,1.113
60,97,0.566
60,99,0.842
62,2,1.122
62,3,0.685
62,5,0.329
62,10,0.602
62,11,0.711
62,12,0.177
62,14,0.81
62,16,0.439
62,17,0.32
62,24,0.35
62,26,0.857
62,29,1.023
62,31,0.466
62,33,1.168
62,34,0.539
62,47,0.49
62,48,0.48
62,49,0.152
62,51,0.175
62,52,0.328
62,58,0.475
62,60,0.386
62,62,0.0
62,63,0.471
62,64,0.758
62,66,0.615
62,73,1.972
62,82,1.403
62,83,0.822
62,84,1.751
62,87,0.481
62,90,0.741
62,95,0.772
62,97,0.758
62,99,0.48
63,2,1.014
63,3,1.111
63,5,0.541
63,10,0.226
63,11,1.158
63,12,0.321
63,14,1.231
63,16,0.635
63,17,0.761
63,24,0.601
63,26,0.465
63,29,1.067
63,31,0.936
63,33,0.966
63,34,1.005
63,47,0.516
63,48,0.676
63,49,0.541
63,51,0.642
63,52,0.346
63,58,0.903
63,60,0.13
63,62,0.471
63,63,0.0
63,64,1.177
63,66,0.567
63,73,2.05
63,82,1.428
63,83,0.495
63,84,1.599
63,87,0.271
63,90,1.196
63,95,1.224
63,97,0.659
63,99,0.944
64,2,1.815
64,3,0.077
64,5,0.673
64,10,1.349
64,11,0.145
64,12,0.86
64,14,0.054
64,16,0.636
64,17,0.438
64,24,0.611
64,26,1.608
64,29,1.627
64,31,0.489
64,33,1.899
64,34,0.335
64,47,0.831
64,48,1.098
64,49,0.641
64,51,0.598
64,52,1.08
64,58,0.733
64,60,1.057
64,62,0.758
64,63,1.177
64,64,0.0
64,66,1.335
64,73,2.441
64,82,1.977
64,83,1.58
64,84,2.435
64,87,1.239
64,90,0.197
64,95,0.181
64,97,1.03
64,99,0.352
66,2,0.509
66,3,1.259
66,5,0.903
66,10,0.429
66,11,1.254
66,12,0.632
66,14,1.384
66,16,1.02
66,17,0.909
66,24,0.943
66,26,0.525
66,29,0.5
66,31,0.911
66,33,0.563
66,34,1.046
66,47,0.988
66,48,0.306
66,49,0.766
66,51,0.744
66,52,0.308
66,58,0.736
66,60,0.632
66,62,0.615
66,63,0.567
66,64,1.335
66,66,0.0
66,73,1.484
66,82,0.865
66,83,0.407
66,84,1.136
66,87,0.297
66,90,1.265
66,95,1.301
66,97,1.197
66,99,1.003
73,2,1.111
73,3,2.374
73,5,2.301
73,10,1.884
73,11,2.307
73,12,2.064
73,14,2.47
73,16,2.411
73,17,2.144
73,24,2.32
73,26,1.843
73,29,0.985
73,31,1.959
73,33,1.288
73,34,2.109
73,47,2.434
73,48,1.492
73,49,2.113
73,51,2.009
73,52,1.759
73,58,1.717
73,60,2.112
73,62,1.972
73,63,2.05
73,64,2.441
73,66,1.484
73,73,0.0
73,82,0.63
73,83,1.714
73,84,0.933
73,87,1.779
73,90,2.277
73,95,2.311
73,97,2.669
73,99,2.106
82,2,0.492
82,3,1.904
82,5,1.725
82,10,1.255
82,11,1.857
82,12,1.472
82,14,2.12
82,16,1.84
82,17,1.622
82,24,1.753
82,26,1.217
82,29,0.381
82,31,1.489
82,33,0.693
82,34,1.644
82,47,1.839
82,48,0.928
82,49,1.552
82,51,1.471
82,52,1.155
82,58,1.246
82,60,1.498
82,62,1.403
82,63,1.428
82,64,1.977
82,66,0.865
82,73,0.63
82,82,0.0
82,83,1.086
82,84,0.626
82,87,1.157
82,90,1.841
82,95,1.877
82,97,2.06
82,99,1.627
83,2,0.608
83,3,1.507
83,5,1.009
83,10,0.269
83,11,1.528
83,12,0.745
83,14,1.632
83,16,1.114
83,17,1.142
83,24,1.065
83,26,0.135
83,29,0.794
83,31,1.226
83,33,0.496
83,34,1.338
83,47,1.011
83,48,0.697
83,49,0.947
83,51,0.989
83,52,0.512
83,58,1.095
83,60,0.618
83,62,0.822
83,63,0.495
83,64,1.58
83,66,0.407
83,73,1.714
83,82,1.086
83,83,0.0
83,84,1.129
83,87,0.341
83,90,1.552
83,95,1.585
83,97,1.138
83,99,1.285
84,2,0.629
84,3,2.359
84,5,2.035
84,10,1.38
84,11,2.333
84,12,1.759
84,14,2.479
84,16,2.15
84,17,2.03
84,24,2.078
84,26,1.224
84,29,0.84
84,31,1.966
84,33,0.635
84,34,2.117
84,47,2.093
84,48,1.337
84,49,1.902
84,51,1.866
84,52,1.44
84,58,1.739
84,60,1.706
84,62,1.751
84,63,1.599
84,64,2.435
84,66,1.136
84,73,0.933
84,82,0.626
84,83,1.129
84,84,0.0
84,87,1.36
84,90,2.33
84,95,2.366
84,97,2.257
84,99,2.087
87,2,0.756
87,3,1.166
87,5,0.692
87,10,0.172
87,11,1.188
87,12,0.418
87,14,1.291
87,16,0.804
87,17,0.801
87,24,0.743
87,26,0.39
87,29,0.797
87,31,0.897
87,33,0.737
87,34,1.001
87,47,0.733
87,48,0.462
87,49,0.609
87,51,0.648
87,52,0.182
87,58,0.793
87,60,0.351
87,62,0.481
87,63,0.271
87,64,1.239
87,66,0.297
87,73,1.779
87,82,1.157
87,83,0.341
87,84,1.36
87,87,0.0
87,90,1.213
87,95,1.246
87,97,0.916
87,99,0.947
90,2,1.72
90,3,0.173
90,5,0.743
90,10,1.343
90,11,0.063
90,12,0.675
90,14,0.204
90,16,0.736
90,17,0.436
90,24,0.688
90,26,1.596
90,29,1.505
90,31,0.364
90,33,1.825
90,34,0.22
90,47,0.927
90,48,1.001
90,49,0.656
90,51,0.567
90,52,1.041
90,58,0.597
90,60,1.086
90,62,0.741
90,63,1.196
90,64,0.197
90,66,1.265
90,73,2.277
90,82,1.841
90,83,1.552
90,84,2.33
90,87,1.213
90,90,0.0
90,95,0.037
90,97,1.154
90,99,0.267
95,2,1.757
95,3,0.172
95,5,0.763
95,10,1.345
95,11,0.071
95,12,0.903
95,14,0.179
95,16,0.75
95,17,0.463
95,24,0.706
95,26,1.628
95,29,1.541
95,31,0.401
95,33,1.861
95,34,0.255
95,47,0.943
95,48,1.037
95,49,0.683
95,51,0.599
95,52,1.074
95,58,0.633
95,60,1.113
95,62,0.772
95,63,1.224
95,64,0.181
95,66,1.301
95,73,2.311
95,82,1.877
95,83,1.585
95,84,2.366
95,87,1.246
95,90,0.037
95,95,0.0
95,97,1.165
95,99,0.301
97,2,1.671
97,3,0.999
97,5,0.474
97,10,0.877
97,11,1.095
97,12,0.619
97,14,1.074
97,16,0.428
97,17,0.81
97,24,0.503
97,26,1.073
97,29,1.686
97,31,1.091
97,33,1.623
97,34,1.061
97,47,0.274
97,48,1.199
97,49,0.67
97,51,0.825
97,52,0.909
97,58,1.204
97,60,0.566
97,62,0.758
97,63,0.659
97,64,1.03
97,66,1.197
97,73,2.669
97,82,2.06
97,83,1.138
97,84,2.257
97,87,0.916
97,90,1.154
97,95,1.165
97,97,0.0
97,99,1.005
99,2,1.47
99,3,0.277
99,5,0.549
99,10,1.08
99,11,0.252
99,12,0.627
99,14,0.393
99,16,0.577
99,17,0.205
99,24,0.505
99,26,1.332
99,29,1.275
99,31,0.149
99,33,1.565
99,34,0.04
99,47,0.749
99,48,0.75
99,49,0.416
99,51,0.305
99,52,0.774
99,58,0.389
99,60,0.842
99,62,0.48
99,63,0.944
99,64,0.352
99,66,1.003
99,73,2.106
99,82,1.627
99,83,1.285
99,84,2.087
99,87,0.947
99,90,0.267
99,95,0.301
99,97,1.005
99,99,0.0
