fromnode,tonode,clientID,a,budget,clientRatio
6,46,8,12,17.51,1.4591666666666667
6,46,9,8,10.41,1.30125
6,46,10,9,11.42,1.268888888888889
6,46,11,6,7.59,1.265
6,46,12,15,17.74,1.1826666666666665
6,46,13,9,10.61,1.1788888888888889
6,46,14,17,15.54,0.9141176470588235
6,46,15,6,5.4,0.9
6,46,16,17,14.3,0.8411764705882353
6,46,17,17,13.09,0.77
6,46,18,16,5.96,0.3725
6,46,19,10,2.89,0.28900000000000003
6,50,0,1,5.37,5.37
6,50,1,12,62.29,5.190833333333333
6,50,2,4,19.82,4.955
6,50,3,16,79.23,4.951875
6,50,4,20,91.88,4.593999999999999
6,50,5,3,13.69,4.5633333333333335
6,50,6,12,52.58,4.381666666666667
6,50,7,13,52.91,4.069999999999999
6,50,8,7,26.77,3.8242857142857143
6,50,9,16,55.47,3.466875
6,50,10,7,18.95,2.707142857142857
6,50,11,9,24.09,2.6766666666666667
6,50,12,12,30.55,2.5458333333333334
6,50,13,6,14.86,2.4766666666666666
6,50,14,16,33.1,2.06875
6,50,15,7,13.83,1.9757142857142858
6,50,16,4,5.59,1.3975
6,50,17,8,10.07,1.25875
6,50,18,11,7.36,0.6690909090909091
6,50,19,12,7.64,0.6366666666666666
6,68,0,6,29.62,4.9366666666666665
6,68,1,20,97.52,4.8759999999999994
6,68,2,2,9.08,4.54
6,68,3,12,53.78,4.4816666666666665
6,68,4,14,58.5,4.178571428571429
6,68,5,7,28.98,4.14
6,68,6,15,60.7,4.046666666666667
6,68,7,1,4.01,4.01
6,68,8,8,30.74,3.8425
6,68,9,3,10.97,3.6566666666666667
6,68,10,5,15.58,3.116
6,68,11,4,10.84,2.71
6,68,12,13,31.31,2.4084615384615384
6,68,13,5,11.34,2.268
6,68,14,7,11.18,1.5971428571428572
6,68,15,11,15.8,1.4363636363636365
6,68,16,12,11.31,0.9425
6,68,17,1,0.92,0.92
6,68,18,18,14.83,0.8238888888888889
6,68,19,7,2.33,0.33285714285714285
6,74,0,20,161.75,8.0875
6,74,1,4,29.48,7.37
6,74,2,1,7.29,7.29
6,74,3,19,129.7,6.826315789473684
6,74,4,11,63.46,5.7690909090909095
6,74,5,16,84.24,5.265
6,74,6,6,31.09,5.181666666666667
6,74,7,4,19.06,4.765
6,74,8,17,80.88,4.75764705882353
6,74,9,5,22.52,4.504
6,74,10,20,88.26,4.413
6,74,11,4,17.51,4.3775
6,74,12,9,35.43,3.9366666666666665
6,74,13,3,11.59,3.8633333333333333
6,74,14,17,62.62,3.683529411764706
6,74,15,2,4.62,2.31
6,74,16,5,8.53,1.706
6,74,17,17,23.36,1.3741176470588234
6,74,18,9,6.01,0.6677777777777778
6,74,19,18,9.97,0.5538888888888889
6,83,0,14,4.87,0.34785714285714286
6,83,1,5,1.7,0.33999999999999997
6,83,2,17,5.62,0.3305882352941176
6,83,3,5,1.65,0.32999999999999996
6,83,4,9,2.92,0.3244444444444444
6,83,5,17,5.24,0.30823529411764705
6,83,6,7,2.07,0.2957142857142857
6,83,7,18,5.13,0.285
6,83,8,10,2.77,0.277
6,83,9,8,2.12,0.265
6,83,10,3,0.72,0.24
6,83,11,13,2.11,0.1623076923076923
6,83,12,5,0.77,0.154
6,83,13,4,0.59,0.1475
6,83,14,7,0.94,0.13428571428571429
6,83,15,13,1.66,0.1276923076923077
6,83,16,16,1.1,0.06875
6,83,17,8,0.55,0.06875
6,83,18,12,0.74,0.06166666666666667
6,83,19,14,0.54,0.038571428571428576
9,6,0,4,7.71,1.9275
9,6,1,8,15.22,1.9025
9,6,2,17,31.98,1.8811764705882352
9,6,3,18,32.46,1.8033333333333335
9,6,4,5,8.08,1.616
9,6,5,2,3.16,1.58
9,6,6,3,4.3,1.4333333333333333
9,6,7,1,1.27,1.27
9,6,8,17,21.24,1.2494117647058822
9,6,9,19,19.12,1.0063157894736843
9,6,10,15,13.57,0.9046666666666667
9,6,11,6,5.26,0.8766666666666666
9,6,12,9,7.56,0.84
9,6,13,1,0.8,0.8
9,6,14,1,0.71,0.71
9,6,15,6,3.51,0.585
9,6,16,3,1.75,0.5833333333333334
9,6,17,11,2.71,0.24636363636363637
9,6,18,4,0.94,0.235
9,6,19,9,1.37,0.15222222222222223
9,12,0,11,18.16,1.6509090909090909
9,12,1,1,1.65,1.65
9,12,2,8,12.49,1.56125
9,12,3,8,12.45,1.55625
9,12,4,14,21.6,1.542857142857143
9,12,5,17,21.7,1.276470588235294
9,12,6,4,4.46,1.115
9,12,7,10,10.68,1.068
9,12,8,9,9.51,1.0566666666666666
9,12,9,17,16.06,0.9447058823529411
9,12,10,2,1.81,0.905
9,12,11,7,6.2,0.8857142857142858
9,12,12,4,3.16,0.79
9,12,13,10,7.77,0.7769999999999999
9,12,14,6,2.99,0.49833333333333335
9,12,15,6,2.9,0.48333333333333334
9,12,16,6,2.33,0.38833333333333336
9,12,17,9,1.8,0.2
9,12,18,8,1.38,0.1725
9,12,19,2,0.18,0.09
9,19,0,12,27.41,2.2841666666666667
9,19,1,13,29.36,2.2584615384615385
9,19,2,2,4.5,2.25
9,19,3,12,26.88,2.2399999999999998
9,19,4,13,26.47,2.036153846153846
9,19,5,18,35.21,1.9561111111111111
9,19,6,10,16.28,1.6280000000000001
9,19,7,14,21.82,1.5585714285714285
9,19,8,10,14.29,1.4289999999999998
9,19,9,9,9.49,1.0544444444444445
9,19,10,5,4.98,0.9960000000000001
9,19,11,8,6.86,0.8575
9,19,12,18,14.67,0.815
9,19,13,10,5.79,0.579
9,19,14,6,2.67,0.445
9,19,15,2,0.56,0.28
9,19,16,10,1.94,0.194
9,19,17,5,0.62,0.124
9,19,18,15,1.52,0.10133333333333333
9,19,19,6,0.57,0.09499999999999999
9,41,0,17,43.89,2.581764705882353
9,41,1,19,48.05,2.5289473684210524
9,41,2,2,5.0,2.5
9,41,3,1,2.5,2.5
9,41,4,17,38.97,2.2923529411764707
9,41,5,11,24.19,2.199090909090909
9,41,6,5,10.09,2.018
9,41,7,20,39.52,1.9760000000000002
9,41,8,17,32.81,1.9300000000000002
9,41,9,9,14.14,1.5711111111111111
9,41,10,20,24.88,1.244
9,41,11,1,0.98,0.98
9,41,12,7,5.85,0.8357142857142856
9,41,13,16,8.82,0.55125
9,41,14,3,1.61,0.5366666666666667
9,41,15,17,8.88,0.5223529411764707
9,41,16,1,0.38,0.38
9,41,17,8,2.91,0.36375
9,41,18,13,4.71,0.36230769230769233
9,41,19,19,4.57,0.2405263157894737
9,46,0,12,7.96,0.6633333333333333
9,46,1,17,10.58,0.6223529411764706
9,46,2,3,1.76,0.5866666666666667
9,46,3,13,7.56,0.5815384615384616
9,46,4,19,10.57,0.5563157894736842
9,46,5,10,5.36,0.536
9,46,6,3,1.57,0.5233333333333333
9,46,7,3,1.56,0.52
9,46,8,8,4.09,0.51125
9,46,9,3,1.39,0.4633333333333333
9,46,10,1,0.44,0.44
9,46,11,15,5.32,0.3546666666666667
9,46,12,8,2.81,0.35125
9,46,13,1,0.33,0.33
9,46,14,16,3.11,0.194375
9,46,15,7,1.26,0.18
9,46,16,2,0.23,0.115
9,46,17,8,0.67,0.08375
9,46,18,13,1.02,0.07846153846153846
9,46,19,18,1.1,0.061111111111111116
9,50,0,15,107.15,7.1433333333333335
9,50,1,4,28.56,7.14
9,50,2,3,20.24,6.746666666666666
9,50,3,3,17.83,5.9433333333333325
9,50,4,4,20.25,5.0625
9,50,5,20,93.04,4.652
9,50,6,10,45.72,4.572
9,50,7,2,7.28,3.64
9,50,8,15,52.56,3.504
9,50,9,5,12.88,2.576
9,50,10,16,36.7,2.29375
9,50,11,1,2.28,2.28
9,50,12,17,38.37,2.2570588235294116
9,50,13,17,35.59,2.093529411764706
9,50,14,13,22.55,1.7346153846153847
9,50,15,18,29.91,1.6616666666666666
9,50,16,3,3.8,1.2666666666666666
9,50,17,7,5.75,0.8214285714285714
9,50,18,7,5.61,0.8014285714285715
9,50,19,5,1.87,0.374
9,68,0,4,11.46,2.865
9,68,1,11,28.28,2.570909090909091
9,68,2,2,5.12,2.56
9,68,3,14,32.58,2.327142857142857
9,68,4,7,15.42,2.202857142857143
9,68,5,4,8.7,2.175
9,68,6,16,33.77,2.110625
9,68,7,8,12.6,1.575
9,68,8,5,6.68,1.3359999999999999
9,68,9,16,20.35,1.271875
9,68,10,3,3.8,1.2666666666666666
9,68,11,13,13.57,1.0438461538461539
9,68,12,13,13.04,1.003076923076923
9,68,13,2,1.88,0.94
9,68,14,17,15.94,0.9376470588235294
9,68,15,10,8.61,0.861
9,68,16,12,6.1,0.5083333333333333
9,68,17,19,6.55,0.3447368421052632
9,68,18,6,0.79,0.13166666666666668
9,68,19,11,1.39,0.12636363636363634
9,74,0,13,79.92,6.147692307692308
9,74,1,14,83.44,5.96
9,74,2,12,63.86,5.321666666666666
9,74,3,18,82.33,4.573888888888889
9,74,4,5,22.08,4.4159999999999995
9,74,5,10,43.55,4.3549999999999995
9,74,6,18,68.46,3.803333333333333
9,74,7,10,33.94,3.3939999999999997
9,74,8,14,44.38,3.1700000000000004
9,74,9,9,27.69,3.0766666666666667
9,74,10,16,47.02,2.93875
9,74,11,9,25.95,2.8833333333333333
9,74,12,8,17.64,2.205
9,74,13,10,21.85,2.185
9,74,14,5,9.37,1.8739999999999999
9,74,15,11,16.39,1.49
9,74,16,4,5.38,1.345
9,74,17,18,19.58,1.0877777777777777
9,74,18,6,4.51,0.7516666666666666
9,74,19,3,1.76,0.5866666666666667
9,83,0,19,40.87,2.1510526315789473
9,83,1,15,30.3,2.02
9,83,2,17,34.33,2.0194117647058825
9,83,3,1,1.69,1.69
9,83,4,5,7.76,1.552
9,83,5,17,24.32,1.4305882352941177
9,83,6,16,20.19,1.261875
9,83,7,2,2.3,1.15
9,83,8,15,15.14,1.0093333333333334
9,83,9,15,15.0,1.0
9,83,10,8,7.27,0.90875
9,83,11,14,12.67,0.905
9,83,12,8,6.99,0.87375
9,83,13,9,7.29,0.81
9,83,14,17,9.12,0.536470588235294
9,83,15,19,9.87,0.5194736842105263
9,83,16,18,8.98,0.49888888888888894
9,83,17,3,1.38,0.45999999999999996
9,83,18,7,2.0,0.2857142857142857
9,83,19,18,5.09,0.2827777777777778
12,6,0,16,52.82,3.30125
12,6,1,10,32.82,3.282
12,6,2,4,12.85,3.2125
12,6,3,13,41.3,3.1769230769230767
12,6,4,17,49.85,2.932352941176471
12,6,5,10,29.1,2.91
12,6,6,14,34.38,2.455714285714286
12,6,7,14,33.88,2.4200000000000004
12,6,8,2,4.49,2.245
12,6,9,9,16.77,1.8633333333333333
12,6,10,10,18.5,1.85
12,6,11,5,9.22,1.844
12,6,12,15,14.23,0.9486666666666667
12,6,13,5,4.48,0.8960000000000001
12,6,14,4,3.47,0.8675
12,6,15,1,0.55,0.55
12,6,16,4,1.85,0.4625
12,6,17,15,6.21,0.414
12,6,18,2,0.28,0.14
12,6,19,16,2.19,0.136875
12,9,0,16,25.79,1.611875
12,9,1,1,1.6,1.6
12,9,2,10,12.44,1.244
12,9,3,2,2.35,1.175
12,9,4,8,9.04,1.13
12,9,5,11,12.03,1.0936363636363635
12,9,6,8,7.5,0.9375
12,9,7,7,6.02,0.86
12,9,8,8,6.59,0.82375
12,9,9,14,9.01,0.6435714285714286
12,9,10,18,9.84,0.5466666666666666
12,9,11,15,7.66,0.5106666666666667
12,9,12,12,5.13,0.4275
12,9,13,9,3.8,0.4222222222222222
12,9,14,13,4.97,0.3823076923076923
12,9,15,19,7.07,0.3721052631578948
12,9,16,14,2.74,0.19571428571428573
12,9,17,17,2.96,0.17411764705882352
12,9,18,10,1.55,0.155
12,9,19,20,1.36,0.068
12,19,0,2,1.28,0.64
12,19,1,3,1.89,0.63
12,19,2,5,3.12,0.624
12,19,3,6,3.65,0.6083333333333333
12,19,4,13,7.42,0.5707692307692308
12,19,5,10,5.23,0.523
12,19,6,17,8.68,0.5105882352941177
12,19,7,11,5.52,0.5018181818181818
12,19,8,2,0.97,0.485
12,19,9,20,6.97,0.3485
12,19,10,11,3.45,0.31363636363636366
12,19,11,16,4.76,0.2975
12,19,12,6,1.69,0.2816666666666667
12,19,13,2,0.46,0.23
12,19,14,8,1.59,0.19875
12,19,15,7,1.24,0.17714285714285713
12,19,16,2,0.33,0.165
12,19,17,11,1.66,0.1509090909090909
12,19,18,20,2.38,0.119
12,19,19,10,0.98,0.098
12,41,0,11,14.56,1.3236363636363637
12,41,1,14,18.49,1.3207142857142855
12,41,2,11,14.08,1.28
12,41,3,18,22.92,1.2733333333333334
12,41,4,3,3.74,1.2466666666666668
12,41,5,10,11.44,1.144
12,41,6,4,3.19,0.7975
12,41,7,2,1.34,0.67
12,41,8,7,3.91,0.5585714285714286
12,41,9,11,5.9,0.5363636363636364
12,41,10,7,3.38,0.4828571428571428
12,41,11,2,0.79,0.395
12,41,12,14,5.37,0.38357142857142856
12,41,13,16,5.03,0.314375
12,41,14,14,2.4,0.17142857142857143
12,41,15,9,1.46,0.1622222222222222
12,41,16,20,2.26,0.11299999999999999
12,41,17,13,1.42,0.10923076923076923
12,41,18,16,1.53,0.095625
12,41,19,4,0.24,0.06
12,46,0,15,15.2,1.0133333333333332
12,46,1,5,4.93,0.986
12,46,2,20,19.5,0.975
12,46,3,14,13.18,0.9414285714285714
12,46,4,11,10.11,0.9190909090909091
12,46,5,10,8.8,0.8800000000000001
12,46,6,14,12.2,0.8714285714285713
12,46,7,13,11.0,0.8461538461538461
12,46,8,3,2.11,0.7033333333333333
12,46,9,5,3.3,0.6599999999999999
12,46,10,16,9.68,0.605
12,46,11,7,3.09,0.4414285714285714
12,46,12,15,6.16,0.4106666666666667
12,46,13,6,1.76,0.29333333333333333
12,46,14,11,2.27,0.20636363636363636
12,46,15,8,1.21,0.15125
12,46,16,20,2.46,0.123
12,46,17,3,0.2,0.06666666666666667
12,46,18,6,0.31,0.051666666666666666
12,46,19,10,0.46,0.046
12,50,0,20,144.91,7.2455
12,50,1,4,25.52,6.38
12,50,2,8,49.06,6.1325
12,50,3,9,54.5,6.055555555555555
12,50,4,4,21.59,5.3975
12,50,5,8,42.95,5.36875
12,50,6,8,34.11,4.26375
12,50,7,14,58.73,4.194999999999999
12,50,8,7,26.15,3.7357142857142853
12,50,9,5,17.8,3.56
12,50,10,3,10.2,3.4
12,50,11,10,26.05,2.605
12,50,12,5,12.54,2.508
12,50,13,19,45.65,2.4026315789473682
12,50,14,3,7.14,2.38
12,50,15,6,13.37,2.228333333333333
12,50,16,3,5.82,1.9400000000000002
12,50,17,19,33.93,1.7857894736842106
12,50,18,15,25.03,1.6686666666666667
12,50,19,2,2.24,1.12
12,68,0,16,33.73,2.108125
12,68,1,8,16.09,2.01125
12,68,2,7,13.67,1.9528571428571428
12,68,3,2,3.82,1.91
12,68,4,9,16.76,1.8622222222222224
12,68,5,20,34.26,1.7129999999999999
12,68,6,6,6.71,1.1183333333333334
12,68,7,11,11.3,1.0272727272727273
12,68,8,3,2.83,0.9433333333333334
12,68,9,12,10.44,0.87
12,68,10,10,6.26,0.626
12,68,11,12,7.09,0.5908333333333333
12,68,12,2,1.12,0.56
12,68,13,19,10.22,0.5378947368421053
12,68,14,2,1.05,0.525
12,68,15,12,6.21,0.5175
12,68,16,1,0.34,0.34
12,68,17,10,2.73,0.273
12,68,18,12,2.24,0.18666666666666668
12,68,19,9,1.64,0.1822222222222222
12,74,0,14,69.83,4.987857142857143
12,74,1,7,33.35,4.764285714285714
12,74,2,14,63.96,4.5685714285714285
12,74,3,19,85.15,4.481578947368422
12,74,4,13,48.46,3.727692307692308
12,74,5,13,46.41,3.57
12,74,6,13,44.43,3.417692307692308
12,74,7,3,10.09,3.3633333333333333
12,74,8,12,39.88,3.3233333333333337
12,74,9,5,16.49,3.2979999999999996
12,74,10,2,5.75,2.875
12,74,11,18,45.78,2.5433333333333334
12,74,12,12,29.21,2.4341666666666666
12,74,13,10,22.26,2.226
12,74,14,14,31.06,2.2185714285714284
12,74,15,3,6.51,2.17
12,74,16,2,3.43,1.715
12,74,17,6,4.99,0.8316666666666667
12,74,18,14,10.52,0.7514285714285714
12,74,19,14,9.7,0.6928571428571428
12,83,0,2,7.28,3.64
12,83,1,20,69.3,3.465
12,83,2,20,69.22,3.461
12,83,3,20,63.51,3.1755
12,83,4,16,45.5,2.84375
12,83,5,20,52.2,2.6100000000000003
12,83,6,6,14.63,2.4383333333333335
12,83,7,8,18.96,2.37
12,83,8,16,20.38,1.27375
12,83,9,7,8.59,1.227142857142857
12,83,10,12,13.94,1.1616666666666666
12,83,11,16,12.85,0.803125
12,83,12,17,12.98,0.7635294117647059
12,83,13,17,12.97,0.7629411764705882
12,83,14,17,12.05,0.7088235294117647
12,83,15,12,7.07,0.5891666666666667
12,83,16,3,1.61,0.5366666666666667
12,83,17,13,6.08,0.4676923076923077
12,83,18,13,5.95,0.45769230769230773
12,83,19,7,2.09,0.29857142857142854
19,6,0,8,31.02,3.8775
19,6,1,18,60.96,3.3866666666666667
19,6,2,15,50.46,3.364
19,6,3,15,46.27,3.0846666666666667
19,6,4,2,5.44,2.72
19,6,5,10,26.46,2.646
19,6,6,1,2.53,2.53
19,6,7,10,23.91,2.391
19,6,8,15,31.37,2.0913333333333335
19,6,9,16,31.07,1.941875
19,6,10,20,38.1,1.905
19,6,11,12,22.45,1.8708333333333333
19,6,12,16,27.09,1.693125
19,6,13,14,23.11,1.6507142857142856
19,6,14,14,21.83,1.5592857142857142
19,6,15,15,12.67,0.8446666666666667
19,6,16,3,1.95,0.65
19,6,17,11,6.72,0.6109090909090908
19,6,18,7,2.22,0.31714285714285717
19,6,19,2,0.63,0.315
19,9,0,3,6.95,2.316666666666667
19,9,1,17,38.17,2.245294117647059
19,9,2,17,35.54,2.0905882352941174
19,9,3,11,20.12,1.829090909090909
19,9,4,6,9.75,1.625
19,9,5,9,13.21,1.4677777777777778
19,9,6,12,17.47,1.4558333333333333
19,9,7,8,6.44,0.805
19,9,8,16,11.77,0.735625
19,9,9,20,14.14,0.7070000000000001
19,9,10,16,8.93,0.558125
19,9,11,2,1.07,0.535
19,9,12,4,2.1,0.525
19,9,13,13,5.89,0.45307692307692304
19,9,14,9,4.03,0.44777777777777783
19,9,15,15,6.2,0.41333333333333333
19,9,16,5,1.38,0.27599999999999997
19,9,17,17,4.62,0.27176470588235296
19,9,18,8,1.91,0.23875
19,9,19,5,0.75,0.15
19,12,0,12,7.84,0.6533333333333333
19,12,1,19,11.94,0.6284210526315789
19,12,2,13,6.57,0.5053846153846154
19,12,3,11,5.52,0.5018181818181818
19,12,4,19,8.99,0.4731578947368421
19,12,5,9,4.21,0.4677777777777778
19,12,6,18,7.83,0.435
19,12,7,6,2.55,0.425
19,12,8,12,4.81,0.4008333333333333
19,12,9,15,5.8,0.38666666666666666
19,12,10,3,0.94,0.3133333333333333
19,12,11,12,2.9,0.24166666666666667
19,12,12,2,0.44,0.22
19,12,13,12,2.38,0.19833333333333333
19,12,14,17,3.25,0.19117647058823528
19,12,15,4,0.76,0.19
19,12,16,2,0.34,0.17
19,12,17,13,1.77,0.13615384615384615
19,12,18,9,0.91,0.10111111111111111
19,12,19,17,0.99,0.05823529411764706
19,41,0,9,7.41,0.8233333333333334
19,41,1,12,9.18,0.765
19,41,2,18,13.72,0.7622222222222222
19,41,3,5,3.72,0.744
19,41,4,20,14.2,0.71
19,41,5,8,4.89,0.61125
19,41,6,20,11.34,0.567
19,41,7,2,1.12,0.56
19,41,8,10,5.37,0.537
19,41,9,4,1.84,0.46
19,41,10,5,2.16,0.43200000000000005
19,41,11,14,5.25,0.375
19,41,12,9,3.26,0.3622222222222222
19,41,13,19,6.15,0.3236842105263158
19,41,14,19,5.32,0.28
19,41,15,18,3.91,0.21722222222222223
19,41,16,5,1.0,0.2
19,41,17,6,0.86,0.14333333333333334
19,41,18,15,1.68,0.112
19,41,19,1,0.08,0.08
19,46,0,2,3.36,1.68
19,46,1,2,3.09,1.545
19,46,2,14,19.42,1.3871428571428572
19,46,3,14,17.87,1.2764285714285715
19,46,4,17,21.38,1.2576470588235293
19,46,5,16,19.65,1.228125
19,46,6,18,20.4,1.1333333333333333
19,46,7,17,19.01,1.1182352941176472
19,46,8,20,22.3,1.115
19,46,9,15,15.66,1.044
19,46,10,7,6.36,0.9085714285714286
19,46,11,6,5.36,0.8933333333333334
19,46,12,1,0.68,0.68
19,46,13,3,1.66,0.5533333333333333
19,46,14,6,2.72,0.45333333333333337
19,46,15,8,2.68,0.335
19,46,16,7,2.09,0.29857142857142854
19,46,17,1,0.14,0.14
19,46,18,18,1.95,0.10833333333333334
19,46,19,4,0.35,0.0875
19,50,0,17,139.11,8.182941176470589
19,50,1,7,55.74,7.9628571428571435
19,50,2,9,68.77,7.641111111111111
19,50,3,9,54.74,6.082222222222223
19,50,4,17,101.47,5.968823529411765
19,50,5,14,82.22,5.872857142857143
19,50,6,10,55.2,5.5200000000000005
19,50,7,9,49.23,5.47
19,50,8,8,39.53,4.94125
19,50,9,18,74.28,4.126666666666667
19,50,10,1,3.87,3.87
19,50,11,8,27.2,3.4
19,50,12,13,38.86,2.9892307692307694
19,50,13,4,9.79,2.4475
19,50,14,11,20.75,1.8863636363636365
19,50,15,15,26.29,1.7526666666666666
19,50,16,2,2.66,1.33
19,50,17,7,7.18,1.0257142857142856
19,50,18,15,14.79,0.986
19,50,19,17,7.81,0.45941176470588235
19,68,0,12,29.64,2.47
19,68,1,20,47.06,2.353
19,68,2,18,40.71,2.2616666666666667
19,68,3,3,6.7,2.2333333333333334
19,68,4,3,6.3,2.1
19,68,5,7,14.58,2.0828571428571427
19,68,6,10,20.14,2.0140000000000002
19,68,7,19,37.0,1.9473684210526316
19,68,8,2,3.58,1.79
19,68,9,5,8.9,1.78
19,68,10,13,20.93,1.6099999999999999
19,68,11,3,4.41,1.47
19,68,12,10,12.58,1.258
19,68,13,7,4.15,0.5928571428571429
19,68,14,6,2.71,0.45166666666666666
19,68,15,1,0.37,0.37
19,68,16,13,4.69,0.3607692307692308
19,68,17,2,0.52,0.26
19,68,18,2,0.37,0.185
19,68,19,1,0.18,0.18
19,74,0,6,25.48,4.246666666666667
19,74,1,12,48.09,4.0075
19,74,2,1,3.5,3.5
19,74,3,10,33.84,3.3840000000000003
19,74,4,7,22.28,3.182857142857143
19,74,5,10,27.78,2.778
19,74,6,3,7.78,2.5933333333333333
19,74,7,2,4.88,2.44
19,74,8,1,2.38,2.38
19,74,9,20,45.92,2.2960000000000003
19,74,10,1,2.01,2.01
19,74,11,11,21.55,1.9590909090909092
19,74,12,1,1.65,1.65
19,74,13,4,6.54,1.635
19,74,14,7,9.9,1.4142857142857144
19,74,15,10,8.93,0.893
19,74,16,5,2.94,0.588
19,74,17,16,9.25,0.578125
19,74,18,10,3.79,0.379
19,74,19,2,0.39,0.195
19,83,0,13,55.15,4.242307692307692
19,83,1,8,32.66,4.0825
19,83,2,7,28.42,4.0600000000000005
19,83,3,4,16.24,4.06
19,83,4,13,52.24,4.018461538461539
19,83,5,18,61.78,3.4322222222222223
19,83,6,20,57.0,2.85
19,83,7,12,30.98,2.5816666666666666
19,83,8,5,11.87,2.3739999999999997
19,83,9,18,40.48,2.2488888888888887
19,83,10,8,17.89,2.23625
19,83,11,3,6.61,2.2033333333333336
19,83,12,3,5.76,1.92
19,83,13,1,1.71,1.71
19,83,14,11,18.1,1.6454545454545455
19,83,15,19,30.6,1.6105263157894738
19,83,16,6,8.09,1.3483333333333334
19,83,17,10,12.63,1.2630000000000001
19,83,18,17,21.28,1.2517647058823531
19,83,19,17,13.87,0.8158823529411764
41,6,0,5,23.53,4.706
41,6,1,9,41.99,4.665555555555556
41,6,2,5,23.32,4.664
41,6,3,11,50.35,4.577272727272727
41,6,4,10,35.56,3.556
41,6,5,15,50.3,3.353333333333333
41,6,6,15,48.44,3.2293333333333334
41,6,7,4,12.48,3.12
41,6,8,11,32.54,2.958181818181818
41,6,9,9,25.64,2.848888888888889
41,6,10,8,20.17,2.52125
41,6,11,5,8.62,1.7239999999999998
41,6,12,9,14.17,1.5744444444444445
41,6,13,4,5.92,1.48
41,6,14,14,20.27,1.4478571428571427
41,6,15,4,4.35,1.0875
41,6,16,11,10.66,0.9690909090909091
41,6,17,4,3.79,0.9475
41,6,18,12,11.16,0.93
41,6,19,20,18.01,0.9005000000000001
41,9,0,17,50.15,2.9499999999999997
41,9,1,8,21.92,2.74
41,9,2,4,10.81,2.7025
