fromnode,tonode,c
19,77,0.688
19,83,0.863
19,85,2.07
19,89,1.874
19,90,0.74
19,95,0.768
19,97,0.65
27,4,0.707
27,6,0.187
27,7,1.296
27,8,1.196
27,9,0.358
27,11,1.299
27,12,0.573
27,15,1.196
27,19,0.672
27,27,0.0
27,28,0.844
27,30,0.621
27,41,0.839
27,46,0.383
27,50,1.081
27,53,1.248
27,54,0.714
27,55,0.813
27,64,1.363
27,68,0.957
27,70,1.289
27,72,1.049
27,74,1.51
27,77,1.249
27,83,0.253
27,85,1.493
27,89,1.496
27,90,1.319
27,95,1.353
27,97,1.077
28,4,0.432
28,6,1.009
28,7,1.922
28,8,0.406
28,9,0.755
28,11,0.459
28,12,0.459
28,15,0.353
28,19,0.339
28,27,0.844
28,28,0.0
28,30,0.509
28,41,0.361
28,46,0.617
28,50,1.701
28,53,1.913
28,54,0.144
28,55,0.347
28,64,0.543
28,68,0.803
28,70,0.483
28,72,0.214
28,74,0.681
28,77,0.406
28,83,1.079
28,85,2.051
28,89,1.735
28,90,0.475
28,95,0.51
28,97,0.941
30,4,0.743
30,6,0.807
30,7,1.434
30,8,0.91
30,9,0.772
30,11,0.912
30,12,0.668
30,15,0.771
30,19,0.642
30,27,0.621
30,28,0.509
30,30,0.0
30,41,0.772
30,46,0.666
30,50,1.216
30,53,1.436
30,54,0.481
30,55,0.247
30,64,1.026
30,68,1.137
30,70,0.978
30,72,0.705
30,74,1.148
30,77,0.825
30,83,0.87
30,85,1.548
30,89,1.245
30,90,0.904
30,95,0.941
30,97,1.282
41,4,0.154
41,6,0.956
41,7,2.074
41,8,0.425
41,9,0.601
41,11,0.606
41,12,0.276
41,15,0.585
41,19,0.17
41,27,0.839
41,28,0.361
41,30,0.772
41,41,0.0
41,46,0.487
41,50,1.85
41,53,2.045
41,54,0.299
41,55,0.685
41,64,0.603
41,68,0.445
41,70,0.52
41,72,0.4
41,74,0.751
41,77,0.617
41,83,1.02
41,85,2.235
41,89,2.015
41,90,0.654
41,95,0.676
41,97,0.58
46,4,0.341
46,6,0.472
46,7,1.674
46,8,0.888
46,9,0.138
46,11,1.032
46,12,0.212
46,15,0.96
46,19,0.338
46,27,0.383
46,28,0.617
46,30,0.666
46,41,0.487
46,46,0.0
46,50,1.455
46,53,1.629
46,54,0.473
46,55,0.748
46,64,1.065
46,68,0.585
46,70,0.985
46,72,0.786
46,74,1.215
46,77,1.007
46,83,0.534
46,85,1.862
46,89,1.784
46,90,1.065
46,95,1.095
46,97,0.715
50,4,1.749
50,6,1.085
50,7,0.223
50,8,2.106
50,9,1.437
50,11,2.128
50,12,1.618
50,15,1.986
50,19,1.682
50,27,1.081
50,28,1.701
50,30,1.216
50,41,1.85
50,46,1.455
50,50,0.0
50,53,0.227
50,54,1.624
50,55,1.454
50,64,2.237
50,68,2.037
50,70,2.183
50,72,1.91
50,74,2.363
50,77,2.04
50,83,1.069
50,85,0.419
50,89,0.806
50,90,2.12
50,95,2.156
50,97,2.158
53,4,1.934
53,6,1.225
53,7,0.114
53,8,2.317
53,9,1.596
53,11,2.346
53,12,1.803
53,15,2.206
53,19,1.876
53,27,1.248
53,28,1.913
53,30,1.436
53,41,2.045
53,46,1.629
53,50,0.227
53,53,0.0
53,54,1.831
53,55,1.676
53,64,2.453
53,68,2.203
53,70,2.396
53,72,2.124
53,74,2.581
53,77,2.261
53,83,1.198
53,85,0.355
53,89,0.944
53,90,2.34
53,95,2.376
53,97,2.317
54,4,0.321
54,6,0.873
54,7,1.847
54,8,0.495
54,9,0.611
54,11,0.586
54,12,0.323
54,15,0.493
54,19,0.219
54,27,0.714
54,28,0.144
54,30,0.481
54,41,0.299
54,46,0.473
54,50,1.624
54,53,1.831
54,54,0.0
54,55,0.391
54,64,0.653
54,68,0.715
54,70,0.583
54,72,0.335
54,74,0.797
54,77,0.544
54,83,0.943
54,85,1.99
54,89,1.725
54,90,0.609
54,95,0.642
54,97,0.858
55,4,0.707
55,6,0.999
55,7,1.669
55,8,0.714
55,9,0.875
55,11,0.683
55,12,0.675
55,15,0.537
55,19,0.601
55,27,0.813
55,28,0.347
55,30,0.247
55,41,0.685
55,46,0.748
55,50,1.454
55,53,1.676
55,54,0.391
55,55,0.0
55,64,0.808
55,68,1.104
55,70,0.769
55,72,0.504
55,74,0.919
55,77,0.589
55,83,1.066
55,85,1.771
55,89,1.399
55,90,0.669
55,95,0.705
55,97,1.248
64,4,0.755
64,6,1.511
64,7,2.457
64,8,0.179
64,9,1.192
64,11,0.145
64,12,0.86
64,15,0.289
64,19,0.728
64,27,1.363
64,28,0.543
64,30,1.026
64,41,0.603
64,46,1.065
64,50,2.237
64,53,2.453
64,54,0.653
64,55,0.808
64,64,0.0
64,68,0.941
64,70,0.084
64,72,0.329
64,74,0.15
64,77,0.252
64,83,1.58
64,85,2.574
64,89,2.186
64,90,0.197
64,95,0.181
64,97,1.03
68,4,0.4
68,6,0.994
68,7,2.253
68,8,0.783
68,9,0.608
68,11,0.992
68,12,0.475
68,15,1.007
68,19,0.505
68,27,0.957
68,28,0.803
68,30,1.137
68,41,0.445
68,46,0.585
68,50,2.037
68,53,2.203
68,54,0.715
68,55,1.104
68,64,0.941
68,68,0.0
68,70,0.862
68,72,0.83
68,74,1.069
68,77,1.029
68,83,1.04
68,85,2.446
68,89,2.342
68,90,1.049
68,95,1.063
68,97,0.146
70,4,0.672
70,6,1.434
70,7,2.404
70,8,0.096
70,9,1.11
70,11,0.165
70,12,0.778
70,15,0.282
70,19,0.647
70,27,1.289
70,28,0.483
70,30,0.978
70,41,0.52
70,46,0.985
70,50,2.183
70,53,2.396
70,54,0.583
70,55,0.769
70,64,0.084
70,68,0.862
70,70,0.0
70,72,0.274
70,74,0.231
70,77,0.259
70,83,1.502
70,85,2.526
70,89,2.16
70,90,0.228
70,95,0.224
70,97,0.954
72,4,0.526
72,6,1.207
72,7,2.131
72,8,0.21
72,9,0.921
72,11,0.251
72,12,0.598
72,15,0.186
72,19,0.464
72,27,1.049
72,28,0.214
72,30,0.705
72,41,0.4
72,46,0.786
72,50,1.91
72,53,2.124
72,54,0.335
72,55,0.504
72,64,0.329
72,68,0.83
72,70,0.274
72,72,0.0
72,74,0.467
72,77,0.224
72,83,1.277
72,85,2.253
72,89,1.901
72,90,0.279
72,95,0.31
72,97,0.952
74,4,0.903
74,6,1.66
74,7,2.582
74,8,0.328
74,9,1.341
74,11,0.236
74,12,1.009
74,15,0.383
74,19,0.877
74,27,1.51
74,28,0.681
74,30,1.148
74,41,0.751
74,46,1.215
74,50,2.363
74,53,2.581
74,54,0.797
74,55,0.919
74,64,0.15
74,68,1.069
74,70,0.231
74,72,0.467
74,74,0.0
74,77,0.333
74,83,1.728
74,85,2.69
74,89,2.274
74,90,0.257
74,95,0.224
74,97,1.148
77,4,0.749
77,6,1.414
77,7,2.257
77,8,0.277
77,9,1.142
77,11,0.107
77,12,0.822
77,15,0.055
77,19,0.688
77,27,1.249
77,28,0.406
77,30,0.825
77,41,0.617
77,46,1.007
77,50,2.04
77,53,2.261
77,54,0.544
77,55,0.589
77,64,0.252
77,68,1.029
77,70,0.259
77,72,0.224
77,74,0.333
77,77,0.0
77,83,1.484
77,85,2.36
77,89,1.943
77,90,0.079
77,95,0.116
77,97,1.141
83,4,0.875
83,6,0.07
83,7,1.266
83,8,1.407
83,9,0.444
83,11,1.528
83,12,0.745
83,15,1.432
83,19,0.863
83,27,0.253
83,28,1.079
83,30,0.87
83,41,1.02
83,46,0.534
83,50,1.069
83,53,1.198
83,54,0.943
83,55,1.066
83,64,1.58
83,68,1.04
83,70,1.502
83,72,1.277
83,74,1.728
83,77,1.484
83,83,0.0
83,85,1.487
83,89,1.61
83,90,1.552
83,95,1.585
83,97,1.138
85,4,2.141
85,6,1.504
85,7,0.247
85,8,2.456
85,9,1.851
85,11,2.454
85,12,2.015
85,15,2.307
85,19,2.07
85,27,1.493
85,28,2.051
85,30,1.548
85,41,2.235
85,46,1.862
85,50,0.419
85,53,0.355
85,54,1.99
85,55,1.771
85,64,2.574
85,68,2.446
85,70,2.526
85,72,2.253
85,74,2.69
85,77,2.36
85,83,1.487
85,85,0.0
85,89,0.724
85,90,2.438
85,95,2.474
85,97,2.57
89,4,1.969
89,6,1.593
89,7,0.845
89,8,2.111
89,9,1.828
89,11,2.048
89,12,1.869
89,15,1.899
89,19,1.874
89,27,1.496
89,28,1.735
89,30,1.245
89,41,2.015
89,46,1.784
89,50,0.806
89,53,0.944
89,54,1.725
89,55,1.399
89,64,2.186
89,68,2.342
89,70,2.16
89,72,1.901
89,74,2.274
89,77,1.943
89,83,1.61
89,85,0.724
89,89,0.0
89,90,2.016
89,95,2.049
89,97,2.484
90,4,0.793
90,6,1.482
90,7,2.336
90,8,0.273
90,9,1.2
90,11,0.063
90,12,0.675
90,15,0.134
90,19,0.74
90,27,1.319
90,28,0.475
90,30,0.904
90,41,0.654
90,46,1.065
90,50,2.12
90,53,2.34
90,54,0.609
90,55,0.669
90,64,0.197
90,68,1.049
90,70,0.228
90,72,0.279
90,74,0.257
90,77,0.079
90,83,1.552
90,85,2.438
90,89,2.016
90,90,0.0
90,95,0.037
90,97,1.154
95,4,0.818
95,6,1.515
95,7,2.4
95,8,0.282
95,9,1.229
95,11,0.071
95,12,0.903
95,15,0.17
95,19,0.768
95,27,1.353
95,28,0.51
95,30,0.941
95,41,0.676
95,46,1.095
95,50,2.156
95,53,2.376
95,54,0.642
95,55,0.705
95,64,0.181
95,68,1.063
95,70,0.224
95,72,0.31
95,74,0.224
95,77,0.116
95,83,1.585
95,85,2.474
95,89,2.049
95,90,0.037
95,95,0.0
95,97,1.165
97,4,0.545
97,6,1.098
97,7,2.38
97,8,0.883
97,9,0.722
97,11,1.095
97,12,0.619
97,15,1.123
97,19,0.65
97,27,1.077
97,28,0.941
97,30,1.282
97,41,0.58
97,46,0.715
97,50,2.158
97,53,2.317
97,54,0.858
97,55,1.248
97,64,1.03
97,68,0.146
97,70,0.954
97,72,0.952
97,74,1.148
97,77,1.141
97,83,1.138
97,85,2.57
97,89,2.484
97,90,1.154
97,95,1.165
97,97,0.0
