fromnode,tonode,c
11,50,2.128
11,51,0.54
11,52,1.019
11,53,2.346
11,55,0.683
11,61,0.751
11,64,0.145
11,66,1.254
11,68,0.992
11,70,0.165
11,78,0.677
11,80,0.794
11,81,2.449
11,87,1.188
11,92,0.406
11,96,0.238
11,97,1.095
11,99,0.252
13,2,1.973
13,3,0.258
13,5,0.861
13,7,2.599
13,8,0.37
13,11,0.255
13,13,0.0
13,15,0.396
13,17,0.622
13,19,0.917
13,21,0.752
13,22,0.558
13,24,0.8
13,27,1.543
13,28,0.709
13,30,1.165
13,31,0.623
13,33,2.068
13,34,0.471
13,35,0.922
13,37,0.739
13,38,2.593
13,39,0.74
13,43,0.091
13,46,1.254
13,47,1.013
13,49,0.83
13,50,2.381
13,51,0.778
13,52,1.26
13,53,2.6
13,55,0.932
13,61,1.005
13,64,0.191
13,66,1.505
13,68,1.118
13,70,0.274
13,78,0.925
13,80,1.046
13,81,2.7
13,87,1.423
13,92,0.661
13,96,0.406
13,97,1.197
13,99,0.505
15,2,1.587
15,3,0.232
15,5,0.683
15,7,2.203
15,8,0.281
15,11,0.15
15,13,0.396
15,15,0.0
15,17,0.349
15,19,0.646
15,21,0.41
15,22,0.186
15,24,0.634
15,27,1.196
15,28,0.353
15,30,0.771
15,31,0.23
15,33,1.694
15,34,0.095
15,35,0.573
15,37,0.359
15,38,2.198
15,39,0.344
15,43,0.317
15,46,0.96
15,47,0.878
15,49,0.566
15,50,1.986
15,51,0.458
15,52,0.921
15,53,2.206
15,55,0.537
15,61,0.612
15,64,0.289
15,66,1.135
15,68,1.007
15,70,0.282
15,78,0.537
15,80,0.674
15,81,2.304
15,87,1.096
15,92,0.276
15,96,0.29
15,97,1.123
15,99,0.153
17,2,1.403
17,3,0.364
17,5,0.346
17,7,2.07
17,8,0.272
17,11,0.397
17,13,0.622
17,15,0.349
17,17,0.0
17,19,0.305
17,21,0.173
17,22,0.213
17,24,0.307
17,27,0.926
17,28,0.176
17,30,0.676
17,31,0.284
17,33,1.471
17,34,0.266
17,35,0.324
17,37,0.263
17,38,2.081
17,39,0.373
17,43,0.532
17,46,0.635
17,47,0.548
17,49,0.221
17,50,1.847
17,51,0.165
17,52,0.643
17,53,2.055
17,55,0.522
17,61,0.519
17,64,0.438
17,66,0.909
17,68,0.681
17,70,0.363
17,78,0.476
17,80,0.476
17,81,2.192
17,87,0.801
17,92,0.251
17,96,0.238
17,97,0.81
17,99,0.205
19,2,1.211
19,3,0.659
19,5,0.218
19,7,1.905
19,8,0.551
19,11,0.702
19,13,0.917
19,15,0.646
19,17,0.305
19,19,0.0
19,21,0.278
19,22,0.481
19,24,0.245
19,27,0.672
19,28,0.339
19,30,0.642
19,31,0.514
19,33,1.242
19,34,0.556
19,35,0.244
19,37,0.41
19,38,1.929
19,39,0.541
19,43,0.829
19,46,0.338
19,47,0.38
19,49,0.087
19,50,1.682
19,51,0.21
19,52,0.4
19,53,1.876
19,55,0.601
19,61,0.528
19,64,0.728
19,66,0.702
19,68,0.505
19,70,0.647
19,78,0.562
19,80,0.384
19,81,2.042
19,87,0.528
19,92,0.458
19,96,0.514
19,97,0.65
19,99,0.495
21,2,1.24
21,3,0.503
21,5,0.42
21,7,1.901
21,8,0.43
21,11,0.506
21,13,0.752
21,15,0.41
21,17,0.173
21,19,0.278
21,21,0.0
21,22,0.226
21,24,0.404
21,27,0.793
21,28,0.063
21,30,0.505
21,31,0.238
21,33,1.319
21,34,0.315
21,35,0.17
21,37,0.136
21,38,1.91
21,39,0.268
21,43,0.661
21,46,0.555
21,47,0.619
21,49,0.226
21,50,1.678
21,51,0.07
21,52,0.514
21,53,1.888
21,55,0.373
21,61,0.35
21,64,0.579
21,66,0.756
21,68,0.753
21,70,0.513
21,78,0.324
21,80,0.308
21,81,2.021
21,87,0.687
21,92,0.181
21,96,0.4
21,97,0.892
21,99,0.261
22,2,1.415
22,3,0.335
22,5,0.558
22,7,2.048
22,8,0.312
22,11,0.304
22,13,0.558
22,15,0.186
22,17,0.213
22,19,0.481
22,21,0.226
22,22,0.0
22,24,0.52
22,27,1.01
22,28,0.168
22,30,0.617
22,31,0.094
22,33,1.514
22,34,0.093
22,35,0.387
22,37,0.181
22,38,2.048
22,39,0.216
22,43,0.471
22,46,0.78
22,47,0.761
22,49,0.408
22,50,1.829
22,51,0.28
22,52,0.735
22,53,2.046
22,55,0.405
22,61,0.454
22,64,0.41
22,66,0.954
22,68,0.895
22,70,0.365
22,78,0.381
22,80,0.492
22,81,2.156
22,87,0.91
22,92,0.106
22,96,0.297
22,97,1.023
22,99,0.059
24,2,1.453
24,3,0.559
24,5,0.063
24,7,2.149
24,8,0.438
24,11,0.635
24,13,0.8
24,15,0.634
24,17,0.307
24,19,0.245
24,21,0.404
24,22,0.52
24,24,0.0
24,27,0.898
24,28,0.445
24,30,0.863
24,31,0.589
24,33,1.473
24,34,0.564
24,35,0.457
24,37,0.535
24,38,2.174
24,39,0.661
24,43,0.718
24,46,0.531
24,47,0.244
24,49,0.208
24,50,1.927
24,51,0.344
24,52,0.638
24,53,2.118
24,55,0.775
24,61,0.729
24,64,0.611
24,66,0.943
24,68,0.375
24,70,0.528
24,78,0.716
24,80,0.613
24,81,2.287
24,87,0.743
24,92,0.548
24,96,0.404
24,97,0.503
24,99,0.505
27,2,0.594
27,3,1.288
27,5,0.849
27,7,1.296
27,8,1.196
27,11,1.299
27,13,1.543
27,15,1.196
27,17,0.926
27,19,0.672
27,21,0.793
27,22,1.01
27,24,0.898
27,27,0.0
27,28,0.844
27,30,0.621
27,31,0.983
27,33,0.576
27,34,1.102
27,35,0.624
27,37,0.844
27,38,1.338
27,39,0.918
27,43,1.452
27,46,0.383
27,47,0.897
27,49,0.749
27,50,1.081
27,51,0.765
27,52,0.283
27,53,1.248
27,55,0.813
27,61,0.682
27,64,1.363
27,66,0.185
27,68,0.957
27,70,1.289
27,78,0.765
27,80,0.537
27,81,1.449
27,87,0.164
27,92,0.927
27,96,1.161
27,97,1.077
27,99,1.052
28,2,1.272
28,3,0.466
28,5,0.467
28,7,1.922
28,8,0.406
28,11,0.459
28,13,0.709
28,15,0.353
28,17,0.176
28,19,0.339
28,21,0.063
28,22,0.168
28,24,0.445
28,27,0.844
28,28,0.0
28,30,0.509
28,31,0.175
28,33,1.359
28,34,0.259
28,35,0.22
28,37,0.095
28,38,1.928
28,39,0.217
28,43,0.619
28,46,0.617
28,47,0.669
28,49,0.282
28,50,1.701
28,51,0.13
28,52,0.567
28,53,1.913
28,55,0.347
28,61,0.348
28,64,0.543
28,66,0.796
28,68,0.803
28,70,0.483
28,78,0.3
28,80,0.339
28,81,2.038
28,87,0.743
28,92,0.119
28,96,0.379
28,97,0.941
28,99,0.209
30,2,0.832
30,3,0.952
30,5,0.854
30,7,1.434
30,8,0.91
30,11,0.912
30,13,1.165
30,15,0.771
30,17,0.676
30,19,0.642
30,21,0.505
30,22,0.617
30,24,0.863
30,27,0.621
30,28,0.509
30,30,0.0
30,31,0.543
30,33,0.973
30,34,0.697
30,35,0.406
30,37,0.443
30,38,1.431
30,39,0.428
30,43,1.082
30,46,0.666
30,47,1.018
30,49,0.655
30,50,1.216
30,51,0.539
30,52,0.476
30,53,1.436
30,55,0.247
30,61,0.164
30,64,1.026
30,66,0.474
30,68,1.137
30,70,0.978
30,78,0.24
30,80,0.26
30,81,1.54
30,87,0.627
30,92,0.511
30,96,0.886
30,97,1.282
30,99,0.675
31,2,1.357
31,3,0.417
31,5,0.621
31,7,1.976
31,8,0.404
31,11,0.37
31,13,0.623
31,15,0.23
31,17,0.284
31,19,0.514
31,21,0.238
31,22,0.094
31,24,0.589
31,27,0.983
31,28,0.175
31,30,0.543
31,31,0.0
31,33,1.466
31,34,0.155
31,35,0.374
31,37,0.139
31,38,1.973
31,39,0.126
31,43,0.54
31,46,0.787
31,47,0.824
31,49,0.451
31,50,1.758
31,51,0.304
31,52,0.716
31,53,1.977
31,55,0.319
31,61,0.383
31,64,0.489
31,66,0.911
31,68,0.959
31,70,0.452
31,78,0.303
31,80,0.451
31,81,2.08
31,87,0.897
31,92,0.059
31,96,0.391
31,97,1.091
31,99,0.149
33,2,0.223
33,3,1.822
33,5,1.425
33,7,0.771
33,8,1.742
33,11,1.816
33,13,2.068
33,15,1.694
33,17,1.471
33,19,1.242
33,21,1.319
33,22,1.514
33,24,1.473
33,27,0.576
33,28,1.359
33,30,0.973
33,31,1.466
33,33,0.0
33,34,1.605
33,35,1.151
33,37,1.335
33,38,0.835
33,39,1.373
33,43,1.978
33,46,0.957
33,47,1.467
33,49,1.315
33,50,0.583
33,51,1.306
33,52,0.843
33,53,0.702
33,55,1.216
33,61,1.102
33,64,1.899
33,66,0.563
33,68,1.514
33,70,1.83
33,78,1.24
33,80,1.022
33,81,0.938
33,87,0.737
33,92,1.418
33,96,1.709
33,97,1.623
33,99,1.565
34,2,1.504
34,3,0.265
34,5,0.609
34,7,2.13
34,8,0.272
34,11,0.216
34,13,0.471
34,15,0.095
34,17,0.266
34,19,0.556
34,21,0.315
34,22,0.093
34,24,0.564
34,27,1.102
34,28,0.259
34,30,0.697
34,31,0.155
34,33,1.605
34,34,0.0
34,35,0.479
34,37,0.271
34,38,2.127
34,39,0.279
34,43,0.386
34,46,0.866
34,47,0.808
34,49,0.479
34,50,1.912
34,51,0.364
34,52,0.826
34,53,2.13
34,55,0.472
34,61,0.535
34,64,0.335
34,66,1.046
34,68,0.939
34,70,0.304
34,78,0.461
34,80,0.584
34,81,2.235
34,87,1.001
34,92,0.19
34,96,0.268
34,97,1.061
34,99,0.04
35,2,1.079
35,3,0.672
35,5,0.449
35,7,1.75
35,8,0.593
35,11,0.676
35,13,0.922
35,15,0.573
35,17,0.324
35,19,0.244
35,21,0.17
35,22,0.387
35,24,0.457
35,27,0.624
35,28,0.22
35,30,0.406
35,31,0.374
35,33,1.151
35,34,0.479
35,35,0.0
35,37,0.238
35,38,1.764
35,39,0.351
35,43,0.831
35,46,0.42
35,47,0.624
35,49,0.249
35,50,1.527
35,51,0.16
35,52,0.347
35,53,1.733
35,55,0.365
35,61,0.284
35,64,0.748
35,66,0.588
35,68,0.749
35,70,0.68
35,78,0.335
35,80,0.161
35,81,1.876
35,87,0.524
35,92,0.315
35,96,0.561
35,97,0.894
35,99,0.428
37,2,1.234
37,3,0.511
37,5,0.554
37,7,1.87
37,8,0.468
37,11,0.485
37,13,0.739
37,15,0.359
37,17,0.263
37,19,0.41
37,21,0.136
37,22,0.181
37,24,0.535
37,27,0.844
37,28,0.095
37,30,0.443
37,31,0.139
37,33,1.335
37,34,0.271
37,35,0.238
37,37,0.0
37,38,1.872
37,39,0.132
37,43,0.652
37,46,0.656
37,47,0.755
37,49,0.362
37,50,1.65
37,51,0.205
37,52,0.578
37,53,1.866
37,55,0.26
37,61,0.279
37,64,0.587
37,66,0.777
37,68,0.888
37,70,0.536
37,78,0.218
37,80,0.315
37,81,1.981
37,87,0.758
37,92,0.084
37,96,0.445
37,97,1.027
37,99,0.237
38,2,0.745
38,3,2.383
38,5,2.138
38,7,0.1
38,8,2.334
38,11,2.342
38,13,2.593
38,15,2.198
38,17,2.081
38,19,1.929
38,21,1.91
38,22,2.048
38,24,2.174
38,27,1.338
38,28,1.928
38,30,1.431
38,31,1.973
38,33,0.835
38,34,2.127
38,35,1.764
38,37,1.872
38,38,0.0
38,39,1.853
38,43,2.512
38,46,1.711
38,47,2.224
38,49,1.983
38,50,0.259
38,51,1.922
38,52,1.546
38,53,0.213
38,55,1.662
38,61,1.594
38,64,2.458
38,66,1.238
38,68,2.294
38,70,2.407
38,78,1.685
38,80,1.606
38,81,0.113
38,87,1.5
38,92,1.942
38,96,2.307
38,97,2.416
38,99,2.106
39,2,1.253
39,3,0.543
39,5,0.684
39,7,1.859
39,8,0.528
39,11,0.49
39,13,0.74
39,15,0.344
39,17,0.373
39,19,0.541
39,21,0.268
39,22,0.216
39,24,0.661
39,27,0.918
39,28,0.217
39,30,0.428
39,31,0.126
39,33,1.373
39,34,0.279
39,35,0.351
39,37,0.132
39,38,1.853
39,39,0.0
39,43,0.659
39,46,0.77
39,47,0.886
39,49,0.494
39,50,1.642
39,51,0.338
39,52,0.668
39,53,1.863
39,55,0.194
39,61,0.274
39,64,0.614
39,66,0.828
39,68,1.019
39,70,0.578
39,78,0.18
39,80,0.382
39,81,1.96
39,87,0.85
39,92,0.125
39,96,0.513
39,97,1.158
39,99,0.274
43,2,1.886
43,3,0.169
43,5,0.779
43,7,2.516
43,8,0.283
43,11,0.17
43,13,0.091
43,15,0.317
43,17,0.532
43,19,0.829
43,21,0.661
43,22,0.471
43,24,0.718
43,27,1.452
43,28,0.619
43,30,1.082
43,31,0.54
43,33,1.978
43,34,0.386
43,35,0.831
43,37,0.652
43,38,2.512
43,39,0.659
43,43,0.0
43,46,1.164
43,47,0.937
43,49,0.741
43,50,2.297
43,51,0.687
43,52,1.169
43,53,2.515
43,55,0.853
43,61,0.921
43,64,0.107
43,66,1.415
43,68,1.047
43,70,0.19
43,78,0.843
43,80,0.957
43,81,2.619
43,87,1.332
43,92,0.575
43,96,0.319
43,97,1.133
43,99,0.416
46,2,0.969
46,3,0.995
46,5,0.477
46,7,1.674
46,8,0.888
46,11,1.032
46,13,1.254
46,15,0.96
46,17,0.635
46,19,0.338
46,21,0.555
46,22,0.78
46,24,0.531
46,27,0.383
46,28,0.617
46,30,0.666
46,31,0.787
46,33,0.957
46,34,0.866
46,35,0.42
46,37,0.656
46,38,1.711
46,39,0.77
46,43,1.164
46,46,0.0
46,47,0.515
46,49,0.424
46,50,1.455
46,51,0.502
46,52,0.208
46,53,1.629
46,55,0.748
46,61,0.631
46,64,1.065
46,66,0.482
46,68,0.585
46,70,0.985
46,78,0.735
46,80,0.444
46,81,1.823
46,87,0.22
46,92,0.728
46,96,0.852
46,97,0.715
46,99,0.807
47,2,1.484
47,3,0.787
47,5,0.204
47,7,2.189
47,8,0.666
47,11,0.871
47,13,1.013
47,15,0.878
47,17,0.548
47,19,0.38
47,21,0.619
47,22,0.761
47,24,0.244
47,27,0.897
47,28,0.669
47,30,1.018
47,31,0.824
47,33,1.467
47,34,0.808
47,35,0.624
47,37,0.755
47,38,2.224
47,39,0.886
47,43,0.937
47,46,0.515
47,47,0.0
47,49,0.396
47,50,1.97
47,51,0.552
47,52,0.685
47,53,2.144
47,55,0.974
47,61,0.907
47,64,0.831
47,66,0.988
47,68,0.134
47,70,0.749
47,78,0.93
47,80,0.759
47,81,2.337
47,87,0.733
47,92,0.78
47,96,0.635
47,97,0.274
47,99,0.749
49,2,1.274
49,3,0.572
49,5,0.204
49,7,1.963
49,8,0.464
49,11,0.616
49,13,0.83
49,15,0.566
49,17,0.221
49,19,0.087
49,21,0.226
49,22,0.408
49,24,0.208
49,27,0.749
49,28,0.282
49,30,0.655
49,31,0.451
49,33,1.315
49,34,0.479
49,35,0.249
49,37,0.362
49,38,1.983
49,39,0.494
49,43,0.741
49,46,0.424
49,47,0.396
49,49,0.0
49,50,1.74
49,51,0.157
49,52,0.472
49,53,1.937
49,55,0.58
49,61,0.524
49,64,0.641
49,66,0.766
49,68,0.528
49,70,0.56
49,78,0.535
49,80,0.405
49,81,2.096
49,87,0.609
49,92,0.399
49,96,0.428
49,97,0.67
49,99,0.416
50,2,0.487
50,3,2.161
50,5,1.889
50,7,0.223
50,8,2.106
50,11,2.128
50,13,2.381
50,15,1.986
50,17,1.847
50,19,1.682
50,21,1.678
50,22,1.829
50,24,1.927
50,27,1.081
50,28,1.701
50,30,1.216
50,31,1.758
50,33,0.583
50,34,1.912
50,35,1.527
50,37,1.65
50,38,0.259
50,39,1.642
50,43,2.297
50,46,1.455
50,47,1.97
50,49,1.74
50,50,0.0
50,51,1.686
50,52,1.294
50,53,0.227
50,55,1.454
50,61,1.376
50,64,2.237
50,66,0.986
50,68,2.037
50,70,2.183
50,78,1.481
50,80,1.372
50,81,0.369
50,87,1.243
50,92,1.724
50,96,2.077
50,97,2.158
50,99,1.886
51,2,1.238
51,3,0.523
51,5,0.355
51,7,1.897
51,8,0.436
51,11,0.54
51,13,0.778
51,15,0.458
51,17,0.165
51,19,0.21
51,21,0.07
51,22,0.28
51,24,0.344
51,27,0.765
51,28,0.13
51,30,0.539
51,31,0.304
51,33,1.306
51,34,0.364
51,35,0.16
51,37,0.205
51,38,1.922
51,39,0.338
51,43,0.687
51,46,0.502
51,47,0.552
51,49,0.157
51,50,1.686
51,51,0.0
51,52,0.483
51,53,1.893
51,55,0.431
51,61,0.393
51,64,0.598
51,66,0.744
51,68,0.685
51,70,0.526
51,78,0.384
51,80,0.317
51,81,2.034
51,87,0.648
51,92,0.249
51,96,0.403
51,97,0.825
51,99,0.305
52,2,0.816
52,3,1.005
52,5,0.596
52,7,1.516
52,8,0.913
52,11,1.019
52,13,1.26
52,15,0.921
52,17,0.643
52,19,0.4
52,21,0.514
52,22,0.735
52,24,0.638
52,27,0.283
52,28,0.567
52,30,0.476
52,31,0.716
52,33,0.843
52,34,0.826
52,35,0.347
52,37,0.578
52,38,1.546
52,39,0.668
52,43,1.169
52,46,0.208
52,47,0.685
52,49,0.472
52,50,1.294
52,51,0.483
52,52,0.0
52,53,1.481
52,55,0.601
52,61,0.473
52,64,1.08
52,66,0.308
52,68,0.773
52,70,1.006
52,78,0.542
52,80,0.296
52,81,1.658
52,87,0.182
52,92,0.659
52,96,0.878
52,97,0.909
52,99,0.774
53,2,0.665
53,3,2.376
53,5,2.077
53,7,0.114
53,8,2.317
53,11,2.346
53,13,2.6
53,15,2.206
53,17,2.055
53,19,1.876
53,21,1.888
53,22,2.046
53,24,2.118
53,27,1.248
53,28,1.913
53,30,1.436
53,31,1.977
53,33,0.702
53,34,2.13
53,35,1.733
53,37,1.866
53,38,0.213
53,39,1.863
53,43,2.515
53,46,1.629
53,47,2.144
53,49,1.937
53,50,0.227
53,51,1.893
53,52,1.481
53,53,0.0
53,55,1.676
53,61,1.595
53,64,2.453
53,66,1.175
53,68,2.203
53,70,2.396
53,78,1.676
53,80,1.581
53,81,0.273
53,87,1.412
53,92,1.941
53,96,2.288
53,97,2.317
53,99,2.102
55,2,1.08
55,3,0.736
55,5,0.783
55,7,1.669
55,8,0.714
55,11,0.683
55,13,0.932
55,15,0.537
55,17,0.522
55,19,0.601
55,21,0.373
55,22,0.405
55,24,0.775
55,27,0.813
55,28,0.347
55,30,0.247
55,31,0.319
55,33,1.216
55,34,0.472
55,35,0.365
55,37,0.26
55,38,1.662
55,39,0.194
55,43,0.853
55,46,0.748
55,47,0.974
55,49,0.58
55,50,1.454
55,51,0.431
55,52,0.601
55,53,1.676
55,55,0.0
55,61,0.131
55,64,0.808
55,66,0.693
55,68,1.104
55,70,0.769
55,78,0.05
55,80,0.308
55,81,1.768
55,87,0.777
55,92,0.303
55,96,0.696
55,97,1.248
55,99,0.463
61,2,0.978
61,3,0.788
61,5,0.728
61,7,1.595
61,8,0.747
61,11,0.751
61,13,1.005
61,15,0.612
61,17,0.519
61,19,0.528
61,21,0.35
61,22,0.454
61,24,0.729
61,27,0.682
61,28,0.348
61,30,0.164
61,31,0.383
61,33,1.102
61,34,0.535
61,35,0.284
61,37,0.279
61,38,1.594
61,39,0.274
61,43,0.921
61,46,0.631
61,47,0.907
61,49,0.524
61,50,1.376
61,51,0.393
61,52,0.473
61,53,1.595
61,55,0.131
61,61,0.0
61,64,0.863
61,66,0.567
61,68,1.033
61,70,0.814
61,78,0.09
61,80,0.187
61,81,1.703
61,87,0.647
61,92,0.348
61,96,0.723
61,97,1.178
61,99,0.512
64,2,1.815
64,3,0.077
64,5,0.673
64,7,2.457
64,8,0.179
64,11,0.145
64,13,0.191
64,15,0.289
64,17,0.438
64,19,0.728
64,21,0.579
64,22,0.41
64,24,0.611
64,27,1.363
64,28,0.543
64,30,1.026
64,31,0.489
64,33,1.899
64,34,0.335
64,35,0.748
64,37,0.587
64,38,2.458
64,39,0.614
64,43,0.107
64,46,1.065
64,47,0.831
64,49,0.641
64,50,2.237
64,51,0.598
64,52,1.08
64,53,2.453
64,55,0.808
64,61,0.863
64,64,0.0
64,66,1.335
64,68,0.941
64,70,0.084
64,78,0.79
64,80,0.882
64,81,2.566
64,87,1.239
64,92,0.515
64,96,0.215
64,97,1.03
64,99,0.352
66,2,0.509
66,3,1.259
66,5,0.903
66,7,1.208
66,8,1.18
66,11,1.254
66,13,1.505
66,15,1.135
66,17,0.909
66,19,0.702
66,21,0.756
66,22,0.954
66,24,0.943
66,27,0.185
66,28,0.796
66,30,0.474
66,31,0.911
66,33,0.563
66,34,1.046
66,35,0.588
66,37,0.777
66,38,1.238
66,39,0.828
66,43,1.415
66,46,0.482
66,47,0.988
66,49,0.766
66,50,0.986
66,51,0.744
66,52,0.308
66,53,1.175
66,55,0.693
66,61,0.567
66,64,1.335
66,66,0.0
66,68,1.066
66,70,1.268
66,78,0.656
66,80,0.462
66,81,1.351
66,87,0.297
66,92,0.86
66,96,1.147
66,97,1.197
66,99,1.003
68,2,1.55
68,3,0.903
68,5,0.338
68,7,2.253
68,8,0.783
68,11,0.992
68,13,1.118
68,15,1.007
68,17,0.681
68,19,0.505
68,21,0.753
68,22,0.895
68,24,0.375
68,27,0.957
68,28,0.803
68,30,1.137
68,31,0.959
68,33,1.514
68,34,0.939
68,35,0.749
68,37,0.888
68,38,2.294
68,39,1.019
68,43,1.047
68,46,0.585
68,47,0.134
68,49,0.528
68,50,2.037
68,51,0.685
68,52,0.773
68,53,2.203
68,55,1.104
68,61,1.033
68,64,0.941
68,66,1.066
68,68,0.0
68,70,0.862
68,78,1.041
68,80,0.877
68,81,2.405
68,87,0.793
68,92,0.914
68,96,0.755
68,97,0.146
68,99,0.881
70,2,1.753
70,3,0.055
70,5,0.589
70,7,2.404
70,8,0.096
70,11,0.165
70,13,0.274
70,15,0.282
70,17,0.363
70,19,0.647
70,21,0.513
70,22,0.365
70,24,0.528
70,27,1.289
70,28,0.483
70,30,0.978
70,31,0.452
70,33,1.83
70,34,0.304
70,35,0.68
70,37,0.536
70,38,2.407
70,39,0.578
70,43,0.19
70,46,0.985
70,47,0.749
70,49,0.56
70,50,2.183
70,51,0.526
70,52,1.006
70,53,2.396
70,55,0.769
70,61,0.814
70,64,0.084
70,66,1.268
70,68,0.862
70,70,0.0
70,78,0.746
70,80,0.82
70,81,2.516
70,87,1.162
70,92,0.47
70,96,0.133
70,97,0.954
70,99,0.307
78,2,1.13
78,3,0.717
78,5,0.723
78,7,1.7
78,8,0.683
78,11,0.677
78,13,0.925
78,15,0.537
78,17,0.476
78,19,0.562
78,21,0.324
78,22,0.381
78,24,0.716
78,27,0.765
78,28,0.3
78,30,0.24
78,31,0.303
78,33,1.24
78,34,0.461
78,35,0.335
78,37,0.218
78,38,1.685
78,39,0.18
78,43,0.843
78,46,0.735
78,47,0.93
78,49,0.535
78,50,1.481
78,51,0.384
78,52,0.542
78,53,1.676
78,55,0.05
78,61,0.09
78,64,0.79
78,66,0.656
78,68,1.041
78,70,0.746
78,78,0.0
78,80,0.247
78,81,1.83
78,87,0.801
78,92,0.276
78,96,0.663
78,97,1.204
78,99,0.43
80,2,0.933
80,3,0.805
80,5,0.598
80,7,1.595
80,8,0.737
80,11,0.794
80,13,1.046
80,15,0.674
80,17,0.476
80,19,0.384
80,21,0.308
80,22,0.492
80,24,0.613
80,27,0.537
80,28,0.339
80,30,0.26
80,31,0.451
80,33,1.022
80,34,0.584
80,35,0.161
80,37,0.315
80,38,1.606
80,39,0.382
80,43,0.957
80,46,0.444
80,47,0.759
80,49,0.405
80,50,1.372
80,51,0.317
80,52,0.296
80,53,1.581
80,55,0.308
80,61,0.187
80,64,0.882
80,66,0.462
80,68,0.877
80,70,0.82
