fromnode,tonode,c
55,12,0.675
55,15,0.537
55,17,0.522
55,26,1.154
55,32,0.291
55,48,0.39
55,49,0.58
55,55,0.0
55,57,1.301
55,60,0.861
55,62,0.504
55,63,0.908
55,72,0.504
55,77,0.589
55,83,1.066
55,97,1.248
55,98,0.57
57,0,1.044
57,3,1.061
57,8,0.946
57,12,0.661
57,15,1.185
57,17,0.87
57,26,1.072
57,32,1.592
57,48,1.239
57,49,0.724
57,55,1.301
57,57,0.0
57,60,0.59
57,62,0.807
57,63,0.675
57,72,1.013
57,77,1.204
57,83,1.143
57,97,0.062
57,98,1.295
60,0,0.801
60,3,0.993
60,8,0.878
60,12,0.216
60,15,0.994
60,17,0.651
60,26,0.594
60,32,1.134
60,48,0.684
60,49,0.43
60,55,0.861
60,57,0.59
60,60,0.0
60,62,0.386
60,63,0.13
60,72,0.812
60,77,1.036
60,83,0.618
60,97,0.566
60,98,0.712
62,0,0.435
62,3,0.685
62,8,0.587
62,12,0.177
62,15,0.633
62,17,0.32
62,26,0.857
62,32,0.792
62,48,0.48
62,49,0.152
62,55,0.504
62,57,0.807
62,60,0.386
62,62,0.0
62,63,0.471
62,72,0.462
62,77,0.68
62,83,0.822
62,97,0.758
62,98,0.604
63,0,0.901
63,3,1.111
63,8,0.998
63,12,0.321
63,15,1.097
63,17,0.761
63,26,0.465
63,32,1.167
63,48,0.676
63,49,0.541
63,55,0.908
63,57,0.675
63,60,0.13
63,62,0.471
63,63,0.0
63,72,0.918
63,77,1.142
63,83,0.495
63,97,0.659
63,98,0.67
72,0,0.07
72,3,0.253
72,8,0.21
72,12,0.598
72,15,0.186
72,17,0.164
72,26,1.318
72,32,0.741
72,48,0.769
72,49,0.382
72,55,0.504
72,57,1.013
72,60,0.812
72,62,0.462
72,63,0.918
72,72,0.0
72,77,0.224
72,83,1.277
72,97,0.952
72,98,0.943
77,0,0.247
77,3,0.206
77,8,0.277
77,12,0.822
77,15,0.055
77,17,0.387
77,26,1.532
77,32,0.755
77,48,0.923
77,49,0.607
77,55,0.589
77,57,1.204
77,60,1.036
77,62,0.68
77,63,1.142
77,72,0.224
77,77,0.0
77,83,1.484
77,97,1.141
77,98,1.105
83,0,1.239
83,3,1.507
83,8,1.407
83,12,0.745
83,15,1.432
83,17,1.142
83,26,0.135
83,32,1.241
83,48,0.697
83,49,0.947
83,55,1.066
83,57,1.143
83,60,0.618
83,62,0.822
83,63,0.495
83,72,1.277
83,77,1.484
83,83,0.0
83,97,1.138
83,98,0.563
97,0,0.984
97,3,0.999
97,8,0.883
97,12,0.619
97,15,1.123
97,17,0.81
97,26,1.073
97,32,1.539
97,48,1.199
97,49,0.67
97,55,1.248
97,57,0.062
97,60,0.566
97,62,0.758
97,63,0.659
97,72,0.952
97,77,1.141
97,83,1.138
97,97,0.0
97,98,1.263
98,0,0.885
98,3,1.196
98,8,1.129
98,12,0.663
98,15,1.05
98,17,0.864
98,26,0.681
98,32,0.688
98,48,0.184
98,49,0.756
98,55,0.57
98,57,1.295
98,60,0.712
98,62,0.604
98,63,0.67
98,72,0.943
98,77,1.105
98,83,0.563
98,97,1.263
98,98,0.0
