fromnode,tonode,c
61,35,0.284
61,41,0.638
61,46,0.631
61,53,1.595
61,54,0.339
61,59,0.274
61,61,0.0
61,62,0.421
61,66,0.567
61,73,1.626
61,83,0.935
61,95,0.783
62,1,0.825
62,4,0.214
62,5,0.329
62,9,0.464
62,17,0.32
62,20,0.401
62,26,0.857
62,31,0.466
62,35,0.14
62,41,0.266
62,46,0.327
62,53,1.785
62,54,0.151
62,59,0.695
62,61,0.421
62,62,0.0
62,66,0.615
62,73,1.972
62,83,0.822
62,95,0.772
66,1,1.371
66,4,0.761
66,5,0.903
66,9,0.503
66,17,0.909
66,20,0.694
66,26,0.525
66,31,0.911
66,35,0.588
66,41,0.871
66,46,0.482
66,53,1.175
66,54,0.685
66,59,0.694
66,61,0.567
66,62,0.615
66,66,0.0
66,73,1.484
66,83,0.407
66,95,1.301
73,1,2.395
73,4,2.172
73,5,2.301
73,9,1.985
73,17,2.144
73,20,1.748
73,26,1.843
73,31,1.959
73,35,1.867
73,41,2.231
73,46,1.958
73,53,0.837
73,54,1.95
73,59,1.426
73,61,1.626
73,62,1.972
73,66,1.484
73,73,0.0
73,83,1.714
73,95,2.311
83,1,1.643
83,4,0.875
83,5,1.009
83,9,0.444
83,17,1.142
83,20,1.041
83,26,0.135
83,31,1.226
83,35,0.859
83,41,1.02
83,46,0.534
83,53,1.198
83,54,0.943
83,59,1.097
83,61,0.935
83,62,0.822
83,66,0.407
83,73,1.714
83,83,0.0
83,95,1.585
95,1,0.084
95,4,0.818
95,5,0.763
95,9,1.229
95,17,0.463
95,20,0.638
95,26,1.628
95,31,0.401
95,35,0.729
95,41,0.676
95,46,1.095
95,53,2.376
95,54,0.642
95,59,0.895
95,61,0.783
95,62,0.772
95,66,1.301
95,73,2.311
95,83,1.585
95,95,0.0
