fromnode,tonode,c
21,21,0.0
21,22,0.226
21,24,0.404
21,27,0.793
21,28,0.063
21,30,0.505
21,33,1.319
21,34,0.315
21,35,0.17
21,37,0.136
21,38,1.91
21,39,0.268
21,43,0.661
21,46,0.555
21,47,0.619
21,49,0.226
21,50,1.678
21,51,0.07
21,61,0.35
21,64,0.579
21,66,0.756
21,68,0.753
21,70,0.513
21,78,0.324
21,87,0.687
21,92,0.181
21,96,0.4
21,97,0.892
22,2,1.415
22,3,0.335
22,7,2.048
22,8,0.312
22,11,0.304
22,13,0.558
22,19,0.481
22,21,0.226
22,22,0.0
22,24,0.52
22,27,1.01
22,28,0.168
22,30,0.617
22,33,1.514
22,34,0.093
22,35,0.387
22,37,0.181
22,38,2.048
22,39,0.216
22,43,0.471
22,46,0.78
22,47,0.761
22,49,0.408
22,50,1.829
22,51,0.28
22,61,0.454
22,64,0.41
22,66,0.954
22,68,0.895
22,70,0.365
22,78,0.381
22,87,0.91
22,92,0.106
22,96,0.297
22,97,1.023
24,2,1.453
24,3,0.559
24,7,2.149
24,8,0.438
24,11,0.635
24,13,0.8
24,19,0.245
24,21,0.404
24,22,0.52
24,24,0.0
24,27,0.898
24,28,0.445
24,30,0.863
24,33,1.473
24,34,0.564
24,35,0.457
24,37,0.535
24,38,2.174
24,39,0.661
24,43,0.718
24,46,0.531
24,47,0.244
24,49,0.208
24,50,1.927
24,51,0.344
24,61,0.729
24,64,0.611
24,66,0.943
24,68,0.375
24,70,0.528
24,78,0.716
24,87,0.743
24,92,0.548
24,96,0.404
24,97,0.503
27,2,0.594
27,3,1.288
27,7,1.296
27,8,1.196
27,11,1.299
27,13,1.543
27,19,0.672
27,21,0.793
27,22,1.01
27,24,0.898
27,27,0.0
27,28,0.844
27,30,0.621
27,33,0.576
27,34,1.102
27,35,0.624
27,37,0.844
27,38,1.338
27,39,0.918
27,43,1.452
27,46,0.383
27,47,0.897
27,49,0.749
27,50,1.081
27,51,0.765
27,61,0.682
27,64,1.363
27,66,0.185
27,68,0.957
27,70,1.289
27,78,0.765
27,87,0.164
27,92,0.927
27,96,1.161
27,97,1.077
28,2,1.272
28,3,0.466
28,7,1.922
28,8,0.406
28,11,0.459
28,13,0.709
28,19,0.339
28,21,0.063
28,22,0.168
28,24,0.445
28,27,0.844
28,28,0.0
28,30,0.509
28,33,1.359
28,34,0.259
28,35,0.22
28,37,0.095
28,38,1.928
28,39,0.217
28,43,0.619
28,46,0.617
28,47,0.669
28,49,0.282
28,50,1.701
28,51,0.13
28,61,0.348
28,64,0.543
28,66,0.796
28,68,0.803
28,70,0.483
28,78,0.3
28,87,0.743
28,92,0.119
28,96,0.379
28,97,0.941
30,2,0.832
30,3,0.952
30,7,1.434
30,8,0.91
30,11,0.912
30,13,1.165
30,19,0.642
30,21,0.505
30,22,0.617
30,24,0.863
30,27,0.621
30,28,0.509
30,30,0.0
30,33,0.973
30,34,0.697
30,35,0.406
30,37,0.443
30,38,1.431
30,39,0.428
30,43,1.082
30,46,0.666
30,47,1.018
30,49,0.655
30,50,1.216
30,51,0.539
30,61,0.164
30,64,1.026
30,66,0.474
30,68,1.137
30,70,0.978
30,78,0.24
30,87,0.627
30,92,0.511
30,96,0.886
30,97,1.282
33,2,0.223
33,3,1.822
33,7,0.771
33,8,1.742
33,11,1.816
33,13,2.068
33,19,1.242
33,21,1.319
33,22,1.514
33,24,1.473
33,27,0.576
33,28,1.359
33,30,0.973
33,33,0.0
33,34,1.605
33,35,1.151
33,37,1.335
33,38,0.835
33,39,1.373
33,43,1.978
33,46,0.957
33,47,1.467
33,49,1.315
33,50,0.583
33,51,1.306
33,61,1.102
33,64,1.899
33,66,0.563
33,68,1.514
33,70,1.83
33,78,1.24
33,87,0.737
33,92,1.418
33,96,1.709
33,97,1.623
34,2,1.504
34,3,0.265
34,7,2.13
34,8,0.272
34,11,0.216
34,13,0.471
34,19,0.556
34,21,0.315
34,22,0.093
34,24,0.564
34,27,1.102
34,28,0.259
34,30,0.697
34,33,1.605
34,34,0.0
34,35,0.479
34,37,0.271
34,38,2.127
34,39,0.279
34,43,0.386
34,46,0.866
34,47,0.808
34,49,0.479
34,50,1.912
34,51,0.364
34,61,0.535
34,64,0.335
34,66,1.046
34,68,0.939
34,70,0.304
34,78,0.461
34,87,1.001
34,92,0.19
34,96,0.268
34,97,1.061
35,2,1.079
35,3,0.672
35,7,1.75
35,8,0.593
35,11,0.676
35,13,0.922
35,19,0.244
35,21,0.17
35,22,0.387
35,24,0.457
35,27,0.624
35,28,0.22
35,30,0.406
35,33,1.151
35,34,0.479
35,35,0.0
35,37,0.238
35,38,1.764
35,39,0.351
35,43,0.831
35,46,0.42
35,47,0.624
35,49,0.249
35,50,1.527
35,51,0.16
35,61,0.284
35,64,0.748
35,66,0.588
35,68,0.749
35,70,0.68
35,78,0.335
35,87,0.524
35,92,0.315
35,96,0.561
35,97,0.894
37,2,1.234
37,3,0.511
37,7,1.87
37,8,0.468
37,11,0.485
37,13,0.739
37,19,0.41
37,21,0.136
37,22,0.181
37,24,0.535
37,27,0.844
37,28,0.095
37,30,0.443
37,33,1.335
37,34,0.271
37,35,0.238
37,37,0.0
37,38,1.872
37,39,0.132
37,43,0.652
37,46,0.656
37,47,0.755
37,49,0.362
37,50,1.65
37,51,0.205
37,61,0.279
37,64,0.587
37,66,0.777
37,68,0.888
37,70,0.536
37,78,0.218
37,87,0.758
37,92,0.084
37,96,0.445
37,97,1.027
38,2,0.745
38,3,2.383
38,7,0.1
38,8,2.334
38,11,2.342
38,13,2.593
38,19,1.929
38,21,1.91
38,22,2.048
38,24,2.174
38,27,1.338
38,28,1.928
38,30,1.431
38,33,0.835
38,34,2.127
38,35,1.764
38,37,1.872
38,38,0.0
38,39,1.853
38,43,2.512
38,46,1.711
38,47,2.224
38,49,1.983
38,50,0.259
38,51,1.922
38,61,1.594
38,64,2.458
38,66,1.238
38,68,2.294
38,70,2.407
38,78,1.685
38,87,1.5
38,92,1.942
38,96,2.307
38,97,2.416
39,2,1.253
39,3,0.543
39,7,1.859
39,8,0.528
39,11,0.49
39,13,0.74
39,19,0.541
39,21,0.268
39,22,0.216
39,24,0.661
39,27,0.918
39,28,0.217
39,30,0.428
39,33,1.373
39,34,0.279
39,35,0.351
39,37,0.132
39,38,1.853
39,39,0.0
39,43,0.659
39,46,0.77
39,47,0.886
39,49,0.494
39,50,1.642
39,51,0.338
39,61,0.274
39,64,0.614
39,66,0.828
39,68,1.019
39,70,0.578
39,78,0.18
39,87,0.85
39,92,0.125
39,96,0.513
39,97,1.158
43,2,1.886
43,3,0.169
43,7,2.516
43,8,0.283
43,11,0.17
43,13,0.091
43,19,0.829
43,21,0.661
43,22,0.471
43,24,0.718
43,27,1.452
43,28,0.619
43,30,1.082
43,33,1.978
43,34,0.386
43,35,0.831
43,37,0.652
43,38,2.512
43,39,0.659
43,43,0.0
43,46,1.164
43,47,0.937
43,49,0.741
43,50,2.297
43,51,0.687
43,61,0.921
43,64,0.107
43,66,1.415
43,68,1.047
43,70,0.19
43,78,0.843
43,87,1.332
43,92,0.575
43,96,0.319
43,97,1.133
46,2,0.969
46,3,0.995
46,7,1.674
46,8,0.888
46,11,1.032
46,13,1.254
46,19,0.338
46,21,0.555
46,22,0.78
46,24,0.531
46,27,0.383
46,28,0.617
46,30,0.666
46,33,0.957
46,34,0.866
46,35,0.42
46,37,0.656
46,38,1.711
46,39,0.77
46,43,1.164
46,46,0.0
46,47,0.515
46,49,0.424
46,50,1.455
46,51,0.502
46,61,0.631
46,64,1.065
46,66,0.482
46,68,0.585
46,70,0.985
46,78,0.735
46,87,0.22
46,92,0.728
46,96,0.852
46,97,0.715
47,2,1.484
47,3,0.787
47,7,2.189
47,8,0.666
47,11,0.871
47,13,1.013
47,19,0.38
47,21,0.619
47,22,0.761
47,24,0.244
47,27,0.897
47,28,0.669
47,30,1.018
47,33,1.467
47,34,0.808
47,35,0.624
47,37,0.755
47,38,2.224
47,39,0.886
47,43,0.937
47,46,0.515
47,47,0.0
47,49,0.396
47,50,1.97
47,51,0.552
47,61,0.907
47,64,0.831
47,66,0.988
47,68,0.134
47,70,0.749
47,78,0.93
47,87,0.733
47,92,0.78
47,96,0.635
47,97,0.274
49,2,1.274
49,3,0.572
49,7,1.963
49,8,0.464
49,11,0.616
49,13,0.83
49,19,0.087
49,21,0.226
49,22,0.408
49,24,0.208
49,27,0.749
49,28,0.282
49,30,0.655
49,33,1.315
49,34,0.479
49,35,0.249
49,37,0.362
49,38,1.983
49,39,0.494
49,43,0.741
49,46,0.424
49,47,0.396
49,49,0.0
49,50,1.74
49,51,0.157
49,61,0.524
49,64,0.641
49,66,0.766
49,68,0.528
49,70,0.56
49,78,0.535
49,87,0.609
49,92,0.399
49,96,0.428
49,97,0.67
50,2,0.487
50,3,2.161
50,7,0.223
50,8,2.106
50,11,2.128
50,13,2.381
50,19,1.682
50,21,1.678
50,22,1.829
50,24,1.927
50,27,1.081
50,28,1.701
50,30,1.216
50,33,0.583
50,34,1.912
50,35,1.527
50,37,1.65
50,38,0.259
50,39,1.642
50,43,2.297
50,46,1.455
50,47,1.97
50,49,1.74
50,50,0.0
50,51,1.686
50,61,1.376
50,64,2.237
50,66,0.986
50,68,2.037
50,70,2.183
50,78,1.481
50,87,1.243
50,92,1.724
50,96,2.077
50,97,2.158
51,2,1.238
51,3,0.523
51,7,1.897
51,8,0.436
51,11,0.54
51,13,0.778
51,19,0.21
51,21,0.07
51,22,0.28
51,24,0.344
51,27,0.765
51,28,0.13
51,30,0.539
51,33,1.306
51,34,0.364
51,35,0.16
51,37,0.205
51,38,1.922
51,39,0.338
51,43,0.687
51,46,0.502
51,47,0.552
51,49,0.157
51,50,1.686
51,51,0.0
51,61,0.393
51,64,0.598
51,66,0.744
51,68,0.685
51,70,0.526
51,78,0.384
51,87,0.648
51,92,0.249
51,96,0.403
51,97,0.825
61,2,0.978
61,3,0.788
61,7,1.595
61,8,0.747
61,11,0.751
61,13,1.005
61,19,0.528
61,21,0.35
61,22,0.454
61,24,0.729
61,27,0.682
61,28,0.348
61,30,0.164
61,33,1.102
61,34,0.535
61,35,0.284
61,37,0.279
61,38,1.594
61,39,0.274
61,43,0.921
61,46,0.631
61,47,0.907
61,49,0.524
61,50,1.376
61,51,0.393
61,61,0.0
61,64,0.863
61,66,0.567
61,68,1.033
61,70,0.814
61,78,0.09
61,87,0.647
61,92,0.348
61,96,0.723
61,97,1.178
64,2,1.815
64,3,0.077
64,7,2.457
64,8,0.179
64,11,0.145
64,13,0.191
64,19,0.728
64,21,0.579
64,22,0.41
64,24,0.611
64,27,1.363
64,28,0.543
64,30,1.026
64,33,1.899
64,34,0.335
64,35,0.748
64,37,0.587
64,38,2.458
64,39,0.614
64,43,0.107
64,46,1.065
64,47,0.831
64,49,0.641
64,50,2.237
64,51,0.598
64,61,0.863
64,64,0.0
64,66,1.335
64,68,0.941
64,70,0.084
64,78,0.79
64,87,1.239
64,92,0.515
64,96,0.215
64,97,1.03
66,2,0.509
66,3,1.259
66,7,1.208
66,8,1.18
66,11,1.254
66,13,1.505
66,19,0.702
66,21,0.756
66,22,0.954
66,24,0.943
66,27,0.185
66,28,0.796
66,30,0.474
66,33,0.563
66,34,1.046
66,35,0.588
66,37,0.777
66,38,1.238
66,39,0.828
66,43,1.415
66,46,0.482
66,47,0.988
66,49,0.766
66,50,0.986
66,51,0.744
66,61,0.567
66,64,1.335
66,66,0.0
66,68,1.066
66,70,1.268
66,78,0.656
66,87,0.297
66,92,0.86
66,96,1.147
66,97,1.197
68,2,1.55
68,3,0.903
68,7,2.253
68,8,0.783
68,11,0.992
68,13,1.118
68,19,0.505
68,21,0.753
68,22,0.895
68,24,0.375
68,27,0.957
68,28,0.803
68,30,1.137
68,33,1.514
68,34,0.939
68,35,0.749
68,37,0.888
68,38,2.294
68,39,1.019
68,43,1.047
68,46,0.585
68,47,0.134
68,49,0.528
68,50,2.037
68,51,0.685
68,61,1.033
68,64,0.941
68,66,1.066
68,68,0.0
68,70,0.862
68,78,1.041
68,87,0.793
68,92,0.914
68,96,0.755
68,97,0.146
70,2,1.753
70,3,0.055
70,7,2.404
70,8,0.096
70,11,0.165
70,13,0.274
70,19,0.647
70,21,0.513
70,22,0.365
70,24,0.528
70,27,1.289
70,28,0.483
70,30,0.978
70,33,1.83
70,34,0.304
70,35,0.68
70,37,0.536
70,38,2.407
70,39,0.578
70,43,0.19
70,46,0.985
70,47,0.749
70,49,0.56
70,50,2.183
70,51,0.526
70,61,0.814
70,64,0.084
70,66,1.268
70,68,0.862
70,70,0.0
70,78,0.746
70,87,1.162
70,92,0.47
70,96,0.133
70,97,0.954
78,2,1.13
78,3,0.717
78,7,1.7
78,8,0.683
78,11,0.677
78,13,0.925
78,19,0.562
78,21,0.324
78,22,0.381
78,24,0.716
78,27,0.765
78,28,0.3
78,30,0.24
78,33,1.24
78,34,0.461
78,35,0.335
78,37,0.218
78,38,1.685
78,39,0.18
78,43,0.843
78,46,0.735
78,47,0.93
78,49,0.535
78,50,1.481
78,51,0.384
78,61,0.09
78,64,0.79
78,66,0.656
78,68,1.041
78,70,0.746
78,78,0.0
78,87,0.801
78,92,0.276
78,96,0.663
78,97,1.204
87,2,0.756
87,3,1.166
87,7,1.46
87,8,1.067
87,11,1.188
87,13,1.423
87,19,0.528
87,21,0.687
87,22,0.91
87,24,0.743
87,27,0.164
87,28,0.743
87,30,0.627
87,33,0.737
87,34,1.001
87,35,0.524
87,37,0.758
87,38,1.5
87,39,0.85
87,43,1.332
87,46,0.22
87,47,0.733
87,49,0.609
87,50,1.243
87,51,0.648
87,61,0.647
87,64,1.239
87,66,0.297
87,68,0.793
87,70,1.162
87,78,0.801
87,87,0.0
87,92,0.838
87,96,1.031
87,97,0.916
92,2,1.314
92,3,0.441
92,7,1.943
92,8,0.411
92,11,0.406
92,13,0.661
92,19,0.458
92,21,0.181
92,22,0.106
92,24,0.548
92,27,0.927
92,28,0.119
92,30,0.511
92,33,1.418
92,34,0.19
92,35,0.315
92,37,0.084
92,38,1.942
92,39,0.125
92,43,0.575
92,46,0.728
92,47,0.78
92,49,0.399
92,50,1.724
92,51,0.249
92,61,0.348
92,64,0.515
92,66,0.86
92,68,0.914
92,70,0.47
92,78,0.276
92,87,0.838
92,92,0.0
92,96,0.393
92,97,1.049
96,2,1.638
96,3,0.155
96,7,2.299
96,8,0.037
96,11,0.238
96,13,0.406
96,19,0.514
96,21,0.4
96,22,0.297
96,24,0.404
96,27,1.161
96,28,0.379
96,30,0.886
96,33,1.709
96,34,0.268
96,35,0.561
96,37,0.445
96,38,2.307
96,39,0.513
96,43,0.319
96,46,0.852
96,47,0.635
96,49,0.428
96,50,2.077
96,51,0.403
96,61,0.723
96,64,0.215
96,66,1.147
96,68,0.755
96,70,0.133
96,78,0.663
96,87,1.031
96,92,0.393
96,96,0.0
96,97,0.858
97,2,1.671
97,3,0.999
97,7,2.38
97,8,0.883
97,11,1.095
97,13,1.197
97,19,0.65
97,21,0.892
97,22,1.023
97,24,0.503
97,27,1.077
97,28,0.941
97,30,1.282
97,33,1.623
97,34,1.061
97,35,0.894
97,37,1.027
97,38,2.416
97,39,1.158
97,43,1.133
97,46,0.715
97,47,0.274
97,49,0.67
97,50,2.158
97,51,0.825
97,61,1.178
97,64,1.03
97,66,1.197
97,68,0.146
97,70,0.954
97,78,1.204
97,87,0.916
97,92,1.049
97,96,0.858
97,97,0.0
