fromnode,tonode,c
26,47,0.976
26,48,0.8
26,49,0.967
26,51,1.029
26,52,0.572
26,58,1.177
26,62,0.857
26,63,0.465
26,64,1.608
26,66,0.525
26,73,1.843
26,82,1.217
26,83,0.135
26,84,1.224
26,87,0.39
26,90,1.596
26,95,1.628
26,99,1.332
29,2,0.339
29,3,1.551
29,5,1.344
29,10,0.914
29,11,1.514
29,16,1.459
29,17,1.252
29,24,1.372
29,26,0.928
29,29,0.0
29,31,1.144
29,34,1.298
29,47,1.46
29,48,0.552
29,49,1.172
29,51,1.097
29,52,0.778
29,58,0.908
29,62,1.023
29,63,1.067
29,64,1.627
29,66,0.5
29,73,0.985
29,82,0.381
29,83,0.794
29,84,0.84
29,87,0.797
29,90,1.505
29,95,1.541
29,99,1.275
31,2,1.357
31,3,0.417
31,5,0.621
31,10,1.044
31,11,0.37
31,16,0.672
31,17,0.284
31,24,0.589
31,26,1.286
31,29,1.144
31,31,0.0
31,34,0.155
31,47,0.824
31,48,0.638
31,49,0.451
31,51,0.304
31,52,0.716
31,58,0.244
31,62,0.466
31,63,0.936
31,64,0.489
31,66,0.911
31,73,1.959
31,82,1.489
31,83,1.226
31,84,1.966
31,87,0.897
31,90,0.364
31,95,0.401
31,99,0.149
34,2,1.504
34,3,0.265
34,5,0.609
34,10,1.137
34,11,0.216
34,16,0.633
34,17,0.266
34,24,0.564
34,26,1.388
34,29,1.298
34,31,0.155
34,34,0.0
34,47,0.808
34,48,0.784
34,49,0.479
34,51,0.364
34,52,0.826
34,58,0.398
34,62,0.539
34,63,1.005
34,64,0.335
34,66,1.046
34,73,2.109
34,82,1.644
34,83,1.338
34,84,2.117
34,87,1.001
34,90,0.22
34,95,0.255
34,99,0.04
47,2,1.484
47,3,0.787
47,5,0.204
47,10,0.741
47,11,0.871
47,16,0.195
47,17,0.548
47,24,0.244
47,26,0.976
47,29,1.46
47,31,0.824
47,34,0.808
47,47,0.0
47,48,0.948
47,49,0.396
47,51,0.552
47,52,0.685
47,58,0.93
47,62,0.49
47,63,0.516
47,64,0.831
47,66,0.988
47,73,2.434
47,82,1.839
47,83,1.011
47,84,2.093
47,87,0.733
47,90,0.927
47,95,0.943
47,99,0.749
48,2,0.72
48,3,1.021
48,5,0.808
48,10,0.633
48,11,0.999
48,16,0.92
48,17,0.703
48,24,0.83
48,26,0.8
48,29,0.552
48,31,0.638
48,34,0.784
48,47,0.948
48,48,0.0
48,49,0.625
48,51,0.546
48,52,0.33
48,58,0.438
48,62,0.48
48,63,0.676
48,64,1.098
48,66,0.306
48,73,1.492
48,82,0.928
48,83,0.697
48,84,1.337
48,87,0.462
48,90,1.001
48,95,1.037
48,99,0.75
49,2,1.274
49,3,0.572
49,5,0.204
49,10,0.709
49,11,0.616
49,16,0.302
49,17,0.221
49,24,0.208
49,26,0.967
49,29,1.172
49,31,0.451
49,34,0.479
49,47,0.396
49,48,0.625
49,49,0.0
49,51,0.157
49,52,0.472
49,58,0.535
49,62,0.152
49,63,0.541
49,64,0.641
49,66,0.766
49,73,2.113
49,82,1.552
49,83,0.947
49,84,1.902
49,87,0.609
49,90,0.656
49,95,0.683
49,99,0.416
51,2,1.238
51,3,0.523
51,5,0.355
51,10,0.776
51,11,0.54
51,16,0.438
51,17,0.165
51,24,0.344
51,26,1.029
51,29,1.097
51,31,0.304
51,34,0.364
51,47,0.552
51,48,0.546
51,49,0.157
51,51,0.0
51,52,0.483
51,58,0.38
51,62,0.175
51,63,0.642
51,64,0.598
51,66,0.744
51,73,2.009
51,82,1.471
51,83,0.989
51,84,1.866
51,87,0.648
51,90,0.567
51,95,0.599
51,99,0.305
52,2,0.816
52,3,1.005
52,5,0.596
52,10,0.345
52,11,1.019
52,16,0.712
52,17,0.643
52,24,0.638
52,26,0.572
52,29,0.778
52,31,0.716
52,34,0.826
52,47,0.685
52,48,0.33
52,49,0.472
52,51,0.483
52,52,0.0
52,58,0.613
52,62,0.328
52,63,0.346
52,64,1.08
52,66,0.308
52,73,1.759
52,82,1.155
52,83,0.512
52,84,1.44
52,87,0.182
52,90,1.041
52,95,1.074
52,99,0.774
58,2,1.141
58,3,0.662
58,5,0.735
58,10,0.958
58,11,0.61
58,16,0.814
58,17,0.457
58,24,0.722
58,26,1.177
58,29,0.908
58,31,0.244
58,34,0.398
58,47,0.93
58,48,0.438
58,49,0.535
58,51,0.38
58,52,0.613
58,58,0.0
58,62,0.475
58,63,0.903
58,64,0.733
58,66,0.736
58,73,1.717
58,82,1.246
58,83,1.095
58,84,1.739
58,87,0.793
58,90,0.597
58,95,0.633
58,99,0.389
62,2,1.122
62,3,0.685
62,5,0.329
62,10,0.602
62,11,0.711
62,16,0.439
62,17,0.32
62,24,0.35
62,26,0.857
62,29,1.023
62,31,0.466
62,34,0.539
62,47,0.49
62,48,0.48
62,49,0.152
62,51,0.175
62,52,0.328
62,58,0.475
62,62,0.0
62,63,0.471
62,64,0.758
62,66,0.615
62,73,1.972
62,82,1.403
62,83,0.822
62,84,1.751
62,87,0.481
62,90,0.741
62,95,0.772
62,99,0.48
63,2,1.014
63,3,1.111
63,5,0.541
63,10,0.226
63,11,1.158
63,16,0.635
63,17,0.761
63,24,0.601
63,26,0.465
63,29,1.067
63,31,0.936
63,34,1.005
63,47,0.516
63,48,0.676
63,49,0.541
63,51,0.642
63,52,0.346
63,58,0.903
63,62,0.471
63,63,0.0
63,64,1.177
63,66,0.567
63,73,2.05
63,82,1.428
63,83,0.495
63,84,1.599
63,87,0.271
63,90,1.196
63,95,1.224
63,99,0.944
64,2,1.815
64,3,0.077
64,5,0.673
64,10,1.349
64,11,0.145
64,16,0.636
64,17,0.438
64,24,0.611
64,26,1.608
64,29,1.627
64,31,0.489
64,34,0.335
64,47,0.831
64,48,1.098
64,49,0.641
64,51,0.598
64,52,1.08
64,58,0.733
64,62,0.758
64,63,1.177
64,64,0.0
64,66,1.335
64,73,2.441
64,82,1.977
64,83,1.58
64,84,2.435
64,87,1.239
64,90,0.197
64,95,0.181
64,99,0.352
66,2,0.509
66,3,1.259
66,5,0.903
66,10,0.429
66,11,1.254
66,16,1.02
66,17,0.909
66,24,0.943
66,26,0.525
66,29,0.5
66,31,0.911
66,34,1.046
66,47,0.988
66,48,0.306
66,49,0.766
66,51,0.744
66,52,0.308
66,58,0.736
66,62,0.615
66,63,0.567
66,64,1.335
66,66,0.0
66,73,1.484
66,82,0.865
66,83,0.407
66,84,1.136
66,87,0.297
66,90,1.265
66,95,1.301
66,99,1.003
73,2,1.111
73,3,2.374
73,5,2.301
73,10,1.884
73,11,2.307
73,16,2.411
73,17,2.144
73,24,2.32
73,26,1.843
73,29,0.985
73,31,1.959
73,34,2.109
73,47,2.434
73,48,1.492
73,49,2.113
73,51,2.009
73,52,1.759
73,58,1.717
73,62,1.972
73,63,2.05
73,64,2.441
73,66,1.484
73,73,0.0
73,82,0.63
73,83,1.714
73,84,0.933
73,87,1.779
73,90,2.277
73,95,2.311
73,99,2.106
82,2,0.492
82,3,1.904
82,5,1.725
82,10,1.255
82,11,1.857
82,16,1.84
82,17,1.622
82,24,1.753
82,26,1.217
82,29,0.381
82,31,1.489
82,34,1.644
82,47,1.839
82,48,0.928
82,49,1.552
82,51,1.471
82,52,1.155
82,58,1.246
82,62,1.403
82,63,1.428
82,64,1.977
82,66,0.865
82,73,0.63
82,82,0.0
82,83,1.086
82,84,0.626
82,87,1.157
82,90,1.841
82,95,1.877
82,99,1.627
83,2,0.608
83,3,1.507
83,5,1.009
83,10,0.269
83,11,1.528
83,16,1.114
83,17,1.142
83,24,1.065
83,26,0.135
83,29,0.794
83,31,1.226
83,34,1.338
83,47,1.011
83,48,0.697
83,49,0.947
83,51,0.989
83,52,0.512
83,58,1.095
83,62,0.822
83,63,0.495
83,64,1.58
83,66,0.407
83,73,1.714
83,82,1.086
83,83,0.0
83,84,1.129
83,87,0.341
83,90,1.552
83,95,1.585
83,99,1.285
84,2,0.629
84,3,2.359
84,5,2.035
84,10,1.38
84,11,2.333
84,16,2.15
84,17,2.03
84,24,2.078
84,26,1.224
84,29,0.84
84,31,1.966
84,34,2.117
84,47,2.093
84,48,1.337
84,49,1.902
84,51,1.866
84,52,1.44
84,58,1.739
84,62,1.751
84,63,1.599
84,64,2.435
84,66,1.136
84,73,0.933
84,82,0.626
84,83,1.129
84,84,0.0
84,87,1.36
84,90,2.33
84,95,2.366
84,99,2.087
87,2,0.756
87,3,1.166
87,5,0.692
87,10,0.172
87,11,1.188
87,16,0.804
87,17,0.801
87,24,0.743
87,26,0.39
87,29,0.797
87,31,0.897
87,34,1.001
87,47,0.733
87,48,0.462
87,49,0.609
87,51,0.648
87,52,0.182
87,58,0.793
87,62,0.481
87,63,0.271
87,64,1.239
87,66,0.297
87,73,1.779
87,82,1.157
87,83,0.341
87,84,1.36
87,87,0.0
87,90,1.213
87,95,1.246
87,99,0.947
90,2,1.72
90,3,0.173
90,5,0.743
90,10,1.343
90,11,0.063
90,16,0.736
90,17,0.436
90,24,0.688
90,26,1.596
90,29,1.505
90,31,0.364
90,34,0.22
90,47,0.927
90,48,1.001
90,49,0.656
90,51,0.567
90,52,1.041
90,58,0.597
90,62,0.741
90,63,1.196
90,64,0.197
90,66,1.265
90,73,2.277
90,82,1.841
90,83,1.552
90,84,2.33
90,87,1.213
90,90,0.0
90,95,0.037
90,99,0.267
95,2,1.757
95,3,0.172
95,5,0.763
95,10,1.345
95,11,0.071
95,16,0.75
95,17,0.463
95,24,0.706
95,26,1.628
95,29,1.541
95,31,0.401
95,34,0.255
95,47,0.943
95,48,1.037
95,49,0.683
95,51,0.599
95,52,1.074
95,58,0.633
95,62,0.772
95,63,1.224
95,64,0.181
95,66,1.301
95,73,2.311
95,82,1.877
95,83,1.585
95,84,2.366
95,87,1.246
95,90,0.037
95,95,0.0
95,99,0.301
99,2,1.47
99,3,0.277
99,5,0.549
99,10,1.08
99,11,0.252
99,16,0.577
99,17,0.205
99,24,0.505
99,26,1.332
99,29,1.275
99,31,0.149
99,34,0.04
99,47,0.749
99,48,0.75
99,49,0.416
99,51,0.305
99,52,0.774
99,58,0.389
99,62,0.48
99,63,0.944
99,64,0.352
99,66,1.003
99,73,2.106
99,82,1.627
99,83,1.285
99,84,2.087
99,87,0.947
99,90,0.267
99,95,0.301
99,99,0.0
