fromnode,tonode,c
62,8,0.587
62,9,0.464
62,11,0.711
62,12,0.177
62,15,0.633
62,17,0.32
62,18,0.329
62,19,0.112
62,23,1.006
62,27,0.61
62,28,0.293
62,30,0.53
62,35,0.14
62,36,0.497
62,37,0.344
62,39,0.47
62,40,0.377
62,41,0.266
62,43,0.852
62,45,0.249
62,46,0.327
62,50,1.587
62,52,0.328
62,53,1.785
62,54,0.151
62,55,0.504
62,58,0.475
62,62,0.0
62,64,0.758
62,67,0.612
62,68,0.612
62,70,0.681
62,71,1.448
62,72,0.462
62,74,0.906
62,75,0.443
62,77,0.68
62,80,0.271
62,83,0.822
62,85,1.969
62,89,1.762
62,90,0.741
62,92,0.407
62,95,0.772
62,96,0.552
62,97,0.758
64,4,0.755
64,5,0.673
64,6,1.511
64,7,2.457
64,8,0.179
64,9,1.192
64,11,0.145
64,12,0.86
64,15,0.289
64,17,0.438
64,18,0.537
64,19,0.728
64,23,1.633
64,27,1.363
64,28,0.543
64,30,1.026
64,35,0.748
64,36,0.526
64,37,0.587
64,39,0.614
64,40,0.455
64,41,0.603
64,43,0.107
64,45,0.654
64,46,1.065
64,50,2.237
64,52,1.08
64,53,2.453
64,54,0.653
64,55,0.808
64,58,0.733
64,62,0.758
64,64,0.0
64,67,1.143
64,68,0.941
64,70,0.084
64,71,2.143
64,72,0.329
64,74,0.15
64,75,0.425
64,77,0.252
64,80,0.882
64,83,1.58
64,85,2.574
64,89,2.186
64,90,0.197
64,92,0.515
64,95,0.181
64,96,0.215
64,97,1.03
67,4,0.821
67,5,0.94
67,6,0.765
67,7,1.316
67,8,1.025
67,9,0.788
67,11,1.029
67,12,0.732
67,15,0.887
67,17,0.786
67,18,0.914
67,19,0.724
67,23,0.498
67,27,0.585
67,28,0.622
67,30,0.117
67,35,0.499
67,36,0.634
67,37,0.559
67,39,0.544
67,40,0.932
67,41,0.865
67,43,1.199
67,45,0.517
67,46,0.698
67,50,1.099
67,52,0.495
67,53,1.319
67,54,0.582
67,55,0.359
67,58,0.426
67,62,0.612
67,64,1.143
67,67,0.0
67,68,1.207
67,70,1.094
67,71,1.037
67,72,0.821
67,74,1.265
67,75,0.997
67,77,0.942
67,80,0.342
67,83,0.824
67,85,1.432
67,89,1.151
67,90,1.021
67,92,0.628
67,95,1.057
67,96,1.0
67,97,1.351
68,4,0.4
68,5,0.338
68,6,0.994
68,7,2.253
68,8,0.783
68,9,0.608
68,11,0.992
68,12,0.475
68,15,1.007
68,17,0.681
68,18,0.464
68,19,0.505
68,23,1.517
68,27,0.957
68,28,0.803
68,30,1.137
68,35,0.749
68,36,1.007
68,37,0.888
68,39,1.019
68,40,0.53
68,41,0.445
68,43,1.047
68,45,0.825
68,46,0.585
68,50,2.037
68,52,0.773
68,53,2.203
68,54,0.715
68,55,1.104
68,58,1.062
68,62,0.612
68,64,0.941
68,67,1.207
68,68,0.0
68,70,0.862
68,71,1.846
68,72,0.83
68,74,1.069
68,75,0.53
68,77,1.029
68,80,0.877
68,83,1.04
68,85,2.446
68,89,2.342
68,90,1.049
68,92,0.914
