fromnode,tonode,c
27,63,0.423
27,69,0.578
27,72,1.049
27,74,1.51
27,75,1.039
27,77,1.249
27,83,0.253
27,85,1.493
27,89,1.496
27,92,0.927
27,97,1.077
27,98,0.335
28,0,0.162
28,1,0.576
28,2,1.272
28,3,0.466
28,8,0.406
28,12,0.459
28,13,0.709
28,15,0.353
28,17,0.176
28,26,1.13
28,27,0.844
28,28,0.0
28,29,1.097
28,32,0.625
28,34,0.259
28,40,0.351
28,48,0.557
28,49,0.282
28,54,0.144
28,55,0.347
28,57,0.998
28,60,0.674
28,62,0.293
28,63,0.764
28,69,0.671
28,72,0.214
28,74,0.681
28,75,0.406
28,77,0.406
28,83,1.079
28,85,2.051
28,89,1.735
28,92,0.119
28,97,0.941
28,98,0.73
29,0,1.236
29,1,1.622
29,2,0.339
29,3,1.551
29,8,1.503
29,12,1.091
29,13,1.766
29,15,1.371
29,17,1.252
29,26,0.928
29,27,0.664
29,28,1.097
29,29,0.0
29,32,0.803
29,34,1.298
29,40,1.381
29,48,0.552
29,49,1.172
29,54,1.034
29,55,0.838
29,57,1.716
29,60,1.127
29,62,1.023
29,63,1.067
29,69,1.186
29,72,1.302
29,74,1.75
29,75,1.447
29,77,1.425
29,83,0.794
29,85,0.956
29,89,0.832
29,92,1.112
29,97,1.686
29,98,0.428
32,0,0.674
32,1,0.945
32,2,1.106
32,3,0.938
32,8,0.945
32,12,0.96
32,13,1.086
32,15,0.712
32,17,0.795
32,26,1.346
32,27,0.994
32,28,0.625
32,29,0.803
32,32,0.0
32,34,0.678
32,40,0.975
32,48,0.546
32,49,0.871
32,54,0.682
32,55,0.291
32,57,1.592
32,60,1.134
32,62,0.792
32,63,1.167
32,69,1.16
32,72,0.741
32,74,1.085
32,75,1.026
32,77,0.755
32,83,1.241
32,85,1.658
32,89,1.189
32,92,0.552
32,97,1.539
32,98,0.688
34,0,0.104
34,1,0.329
34,2,1.504
34,3,0.265
34,8,0.272
34,12,0.688
34,13,0.471
34,15,0.095
34,17,0.266
34,26,1.388
34,27,1.102
34,28,0.259
34,29,1.298
34,32,0.678
34,34,0.0
34,40,0.416
34,48,0.784
34,49,0.479
34,54,0.399
34,55,0.472
34,57,1.123
34,60,0.904
34,62,0.539
34,63,1.005
34,69,0.89
34,72,0.109
34,74,0.452
34,75,0.434
34,77,0.147
34,83,1.338
34,85,2.241
34,89,1.856
34,92,0.19
34,97,1.061
34,98,0.965
40,0,0.343
40,1,0.564
40,2,1.499
40,3,0.398
40,8,0.278
40,12,0.424
40,13,0.645
40,15,0.477
40,17,0.182
40,26,1.178
40,27,0.976
40,28,0.351
40,29,1.381
40,32,0.975
40,34,0.416
40,40,0.0
40,48,0.829
40,49,0.228
40,54,0.351
40,55,0.697
40,57,0.71
40,60,0.607
40,62,0.377
40,63,0.731
40,69,0.571
40,72,0.304
40,74,0.601
40,75,0.067
40,77,0.5
40,83,1.167
40,85,2.334
40,89,2.072
40,92,0.433
40,97,0.648
40,98,0.973
48,0,0.708
48,1,1.133
48,2,0.72
48,3,1.021
48,8,0.961
48,12,0.581
48,13,1.254
48,15,0.868
48,17,0.703
48,26,0.8
48,27,0.448
48,28,0.557
48,29,0.552
48,32,0.546
48,34,0.784
48,40,0.829
48,48,0.0
48,49,0.625
48,54,0.483
48,55,0.39
48,57,1.239
48,60,0.684
48,62,0.48
48,63,0.676
48,69,0.729
48,72,0.769
48,74,1.231
48,75,0.896
48,77,0.923
48,83,0.697
48,85,1.507
48,89,1.289
48,92,0.594
48,97,1.199
48,98,0.184
49,0,0.378
49,1,0.725
49,2,1.274
49,3,0.572
49,8,0.464
49,12,0.221
49,13,0.83
49,15,0.566
49,17,0.221
49,26,0.967
49,27,0.749
49,28,0.282
49,29,1.172
49,32,0.871
49,34,0.479
49,40,0.228
49,48,0.625
49,49,0.0
49,54,0.19
49,55,0.58
49,57,0.724
49,60,0.43
49,62,0.152
49,63,0.541
49,69,0.412
49,72,0.382
49,74,0.791
49,75,0.292
49,77,0.607
49,83,0.947
49,85,2.121
49,89,1.897
49,92,0.399
49,97,0.67
49,98,0.756
54,0,0.297
54,1,0.702
54,2,1.177
54,3,0.577
54,8,0.495
54,12,0.323
54,13,0.829
54,15,0.493
54,17,0.226
54,26,0.989
54,27,0.714
54,28,0.144
54,29,1.034
54,32,0.682
54,34,0.399
54,40,0.351
54,48,0.483
54,49,0.19
54,54,0.0
54,55,0.391
54,57,0.911
54,60,0.536
54,62,0.151
54,63,0.621
54,69,0.538
54,72,0.335
54,74,0.797
54,75,0.416
54,77,0.544
54,83,0.943
54,85,1.99
54,89,1.725
54,92,0.257
54,97,0.858
54,98,0.639
55,0,0.434
55,1,0.787
55,2,1.08
55,3,0.736
55,8,0.714
55,12,0.675
55,13,0.932
55,15,0.537
55,17,0.522
55,26,1.154
55,27,0.813
55,28,0.347
55,29,0.838
55,32,0.291
55,34,0.472
55,40,0.697
55,48,0.39
55,49,0.58
55,54,0.391
55,55,0.0
55,57,1.301
55,60,0.861
55,62,0.504
55,63,0.908
55,69,0.881
55,72,0.504
55,74,0.919
55,75,0.753
55,77,0.589
55,83,1.066
55,85,1.771
55,89,1.399
55,92,0.303
55,97,1.248
55,98,0.57
57,0,1.044
57,1,1.225
57,2,1.689
57,3,1.061
57,8,0.946
57,12,0.661
57,13,1.258
57,15,1.185
57,17,0.87
57,26,1.072
57,27,1.096
57,28,0.998
57,29,1.716
57,32,1.592
57,34,1.123
57,40,0.71
57,48,1.239
57,49,0.724
57,54,0.911
57,55,1.301
57,57,0.0
57,60,0.59
57,62,0.807
57,63,0.675
57,69,0.53
57,72,1.013
57,74,1.209
57,75,0.7
57,77,1.204
57,83,1.143
57,85,2.589
57,89,2.52
57,92,1.107
57,97,0.062
57,98,1.295
60,0,0.801
60,1,1.151
60,2,1.107
60,3,0.993
60,8,0.878
60,12,0.216
60,13,1.248
60,15,0.994
60,17,0.651
60,26,0.594
60,27,0.514
60,28,0.674
60,29,1.127
60,32,1.134
60,34,0.904
60,40,0.607
60,48,0.684
60,49,0.43
60,54,0.536
60,55,0.861
60,57,0.59
60,60,0.0
60,62,0.386
60,63,0.13
60,69,0.064
60,72,0.812
60,74,1.205
60,75,0.653
60,77,1.036
60,83,0.618
60,85,2.005
60,89,1.94
60,92,0.791
60,97,0.566
60,98,0.712
62,0,0.435
62,1,0.825
62,2,1.122
62,3,0.685
62,8,0.587
62,12,0.177
62,13,0.942
62,15,0.633
62,17,0.32
62,26,0.857
62,27,0.61
62,28,0.293
62,29,1.023
62,32,0.792
62,34,0.539
62,40,0.377
62,48,0.48
62,49,0.152
62,54,0.151
62,55,0.504
62,57,0.807
62,60,0.386
62,62,0.0
62,63,0.471
62,69,0.391
62,72,0.462
62,74,0.906
62,75,0.443
62,77,0.68
62,83,0.822
62,85,1.969
62,89,1.762
62,92,0.407
62,97,0.758
62,98,0.604
63,0,0.901
63,1,1.266
63,2,1.014
63,3,1.111
63,8,0.998
63,12,0.321
63,13,1.367
63,15,1.097
63,17,0.761
63,26,0.465
63,27,0.423
63,28,0.764
63,29,1.067
63,32,1.167
63,34,1.005
63,40,0.731
63,48,0.676
63,49,0.541
63,54,0.621
63,55,0.908
63,57,0.675
63,60,0.13
63,62,0.471
63,63,0.0
63,69,0.186
63,72,0.918
63,74,1.326
63,75,0.78
63,77,1.142
63,83,0.495
63,85,1.915
63,89,1.892
63,92,0.877
63,97,0.659
63,98,0.67
69,0,0.789
69,1,1.124
69,2,1.171
69,3,0.963
69,8,0.846
69,12,0.214
69,13,1.215
69,15,0.978
69,17,0.631
69,26,0.651
69,27,0.578
69,28,0.671
69,29,1.186
69,32,1.16
69,34,0.89
69,40,0.571
69,48,0.729
69,49,0.412
69,54,0.538
69,55,0.881
69,57,0.53
69,60,0.064
69,62,0.391
69,63,0.186
69,69,0.0
69,72,0.794
69,74,1.171
69,75,0.613
69,77,1.018
69,83,0.679
69,85,2.068
69,89,1.995
69,92,0.79
69,97,0.504
69,98,0.767
72,0,0.07
72,1,0.367
72,2,1.485
72,3,0.253
72,8,0.21
72,12,0.598
72,13,0.496
72,15,0.186
72,17,0.164
72,26,1.318
72,27,1.049
72,28,0.214
72,29,1.302
72,32,0.741
72,34,0.109
72,40,0.304
72,48,0.769
72,49,0.382
72,54,0.335
72,55,0.504
72,57,1.013
72,60,0.812
72,62,0.462
72,63,0.918
72,69,0.794
72,72,0.0
72,74,0.467
72,75,0.328
72,77,0.224
72,83,1.277
72,85,2.253
72,89,1.901
72,92,0.201
72,97,0.952
72,98,0.943
74,0,0.524
74,1,0.141
74,2,1.95
74,3,0.222
74,8,0.328
74,12,1.009
74,13,0.049
74,15,0.383
74,17,0.586
74,26,1.757
74,27,1.51
74,28,0.681
74,29,1.75
74,32,1.085
74,34,0.452
74,40,0.601
74,48,1.231
74,49,0.791
74,54,0.797
74,55,0.919
74,57,1.209
74,60,1.205
74,62,0.906
74,63,1.326
74,69,1.171
74,72,0.467
74,74,0.0
74,75,0.566
74,77,0.333
74,83,1.728
74,85,2.69
74,89,2.274
74,92,0.64
74,97,1.148
74,98,1.408
75,0,0.376
75,1,0.543
75,2,1.565
75,3,0.376
75,8,0.255
75,12,0.481
75,13,0.612
75,15,0.487
75,17,0.232
75,26,1.232
75,27,1.039
75,28,0.406
75,29,1.447
75,32,1.026
75,34,0.434
75,40,0.067
75,48,0.896
75,49,0.292
75,54,0.416
75,55,0.753
75,57,0.7
75,60,0.653
75,62,0.443
75,63,0.78
75,69,0.613
75,72,0.328
75,74,0.566
75,75,0.0
75,77,0.503
75,83,1.225
75,85,2.401
75,89,2.134
75,92,0.478
75,97,0.638
75,98,1.04
77,0,0.247
77,1,0.198
77,2,1.642
77,3,0.206
77,8,0.277
77,12,0.822
77,13,0.343
77,15,0.055
77,17,0.387
77,26,1.532
77,27,1.249
77,28,0.406
77,29,1.425
77,32,0.755
77,34,0.147
77,40,0.5
77,48,0.923
77,49,0.607
77,54,0.544
77,55,0.589
77,57,1.204
77,60,1.036
77,62,0.68
77,63,1.142
77,69,1.018
77,72,0.224
77,74,0.333
77,75,0.503
77,77,0.0
77,83,1.484
77,85,2.36
77,89,1.943
77,92,0.331
77,97,1.141
77,98,1.105
83,0,1.239
83,1,1.643
83,2,0.608
83,3,1.507
83,8,1.407
83,12,0.745
83,13,1.764
83,15,1.432
83,17,1.142
83,26,0.135
83,27,0.253
83,28,1.079
83,29,0.794
83,32,1.241
83,34,1.338
83,40,1.167
83,48,0.697
83,49,0.947
83,54,0.943
83,55,1.066
83,57,1.143
83,60,0.618
83,62,0.822
83,63,0.495
83,69,0.679
83,72,1.277
83,74,1.728
83,75,1.225
83,77,1.484
83,83,0.0
83,85,1.487
83,89,1.61
83,92,1.169
83,97,1.138
83,98,0.563
85,0,2.186
85,1,2.557
85,2,0.9
85,3,2.499
85,8,2.456
85,12,2.015
85,13,2.703
85,15,2.307
85,17,2.208
85,26,1.599
85,27,1.493
85,28,2.051
85,29,0.956
85,32,1.658
85,34,2.241
85,40,2.334
85,48,1.507
85,49,2.121
85,54,1.99
85,55,1.771
85,57,2.589
85,60,2.005
85,62,1.969
85,63,1.915
85,69,2.068
85,72,2.253
85,74,2.69
85,75,2.401
85,77,2.36
85,83,1.487
85,85,0.0
85,89,0.724
85,92,2.058
85,97,2.57
85,98,1.365
89,0,1.832
89,1,2.133
89,2,1.035
89,3,2.12
89,8,2.111
89,12,1.869
89,13,2.274
89,15,1.899
89,17,1.91
89,26,1.744
89,27,1.496
89,28,1.735
89,29,0.832
89,32,1.189
89,34,1.856
89,40,2.072
89,48,1.289
89,49,1.897
89,54,1.725
89,55,1.399
89,57,2.52
89,60,1.94
89,62,1.762
89,63,1.892
89,69,1.995
89,72,1.901
89,74,2.274
89,75,2.134
89,77,1.943
89,83,1.61
89,85,0.724
89,89,0.0
89,92,1.701
89,97,2.484
89,98,1.228
92,0,0.131
92,1,0.519
92,2,1.314
92,3,0.441
92,8,0.411
92,12,0.577
92,13,0.661
92,15,0.276
92,17,0.251
92,26,1.228
92,27,0.927
92,28,0.119
92,29,1.112
92,32,0.552
92,34,0.19
92,40,0.433
92,48,0.594
92,49,0.399
92,54,0.257
92,55,0.303
92,57,1.107
92,60,0.791
92,62,0.407
92,63,0.877
92,69,0.79
92,72,0.201
92,74,0.64
92,75,0.478
92,77,0.331
92,83,1.169
92,85,2.058
92,89,1.701
92,92,0.0
92,97,1.049
92,98,0.775
97,0,0.984
97,1,1.163
97,2,1.671
97,3,0.999
97,8,0.883
97,12,0.619
97,13,1.197
97,15,1.123
97,17,0.81
97,26,1.073
97,27,1.077
97,28,0.941
97,29,1.686
97,32,1.539
97,34,1.061
97,40,0.648
97,48,1.199
97,49,0.67
97,54,0.858
97,55,1.248
97,57,0.062
97,60,0.566
97,62,0.758
97,63,0.659
97,69,0.504
97,72,0.952
97,74,1.148
97,75,0.638
97,77,1.141
97,83,1.138
97,85,2.57
97,89,2.484
97,92,1.049
97,97,0.0
97,98,1.263
98,0,0.885
98,1,1.293
98,2,0.542
98,3,1.196
98,8,1.129
98,12,0.663
98,13,1.433
98,15,1.05
98,17,0.864
98,26,0.681
98,27,0.335
98,28,0.73
98,29,0.428
98,32,0.688
98,34,0.965
98,40,0.973
98,48,0.184
98,49,0.756
98,54,0.639
98,55,0.57
98,57,1.295
98,60,0.712
98,62,0.604
98,63,0.67
98,69,0.767
98,72,0.943
98,74,1.408
98,75,1.04
98,77,1.105
98,83,0.563
98,85,1.365
98,89,1.228
98,92,0.775
98,97,1.263
98,98,0.0
