fromnode,tonode,c
11,97,1.095
12,0,0.585
12,2,1.138
12,4,0.134
12,10,0.495
12,11,0.837
12,12,0.0
12,18,0.351
12,24,0.325
12,25,0.492
12,33,1.149
12,34,0.688
12,40,0.424
12,42,0.716
12,46,0.212
12,47,0.37
12,52,0.324
12,54,0.323
12,60,0.216
12,62,0.177
12,68,0.475
12,69,0.214
12,70,0.778
12,72,0.598
12,73,2.064
12,75,0.481
12,83,0.745
12,84,1.759
12,91,0.464
12,96,0.645
12,97,0.619
18,0,0.394
18,2,1.449
18,4,0.227
18,10,0.844
18,11,0.551
18,12,0.351
18,18,0.0
18,24,0.089
18,25,0.346
18,33,1.484
18,34,0.475
18,40,0.082
18,42,0.411
18,46,0.563
18,47,0.333
18,52,0.642
18,54,0.336
18,60,0.527
18,62,0.329
18,68,0.464
18,69,0.489
18,70,0.453
18,72,0.366
18,73,2.282
18,75,0.13
18,83,1.096
18,84,2.077
18,91,0.508
18,96,0.325
18,97,0.59
24,0,0.482
24,2,1.453
24,4,0.192
24,10,0.806
24,11,0.635
24,12,0.325
24,18,0.089
24,24,0.0
24,25,0.429
24,33,1.473
24,34,0.564
24,40,0.163
24,42,0.493
24,46,0.531
24,47,0.244
24,52,0.638
24,54,0.39
24,60,0.473
24,62,0.35
24,68,0.375
24,69,0.428
24,70,0.528
24,72,0.455
24,73,2.32
24,75,0.188
24,83,1.065
24,84,2.078
24,91,0.419
24,96,0.404
24,97,0.503
25,0,0.099
25,2,1.343
25,4,0.446
25,10,0.936
25,11,0.391
25,12,0.492
25,18,0.346
25,24,0.429
25,25,0.0
25,33,1.429
25,34,0.202
25,40,0.313
25,42,0.322
25,46,0.665
25,47,0.663
25,52,0.629
25,54,0.198
25,60,0.709
25,62,0.337
25,68,0.798
25,69,0.7
25,70,0.412
25,72,0.144
25,73,2.034
25,75,0.361
25,83,1.14
25,84,1.965
25,91,0.83
25,96,0.31
25,97,0.931
33,0,1.519
33,2,0.223
33,4,1.283
33,10,0.745
33,11,1.816
33,12,1.149
33,18,1.484
33,24,1.473
33,25,1.429
33,33,0.0
33,34,1.605
33,40,1.542
33,42,1.746
33,46,0.957
33,47,1.467
33,52,0.843
33,54,1.248
33,60,1.076
33,62,1.168
33,68,1.514
33,69,1.14
33,70,1.83
33,72,1.573
33,73,1.288
33,75,1.607
33,83,0.496
33,84,0.635
33,91,1.46
33,96,1.709
33,97,1.623
34,0,0.104
34,2,1.504
34,4,0.626
34,10,1.137
34,11,0.216
34,12,0.688
34,18,0.475
34,24,0.564
34,25,0.202
34,33,1.605
34,34,0.0
34,40,0.416
34,42,0.218
34,46,0.866
34,47,0.808
34,52,0.826
34,54,0.399
34,60,0.904
34,62,0.539
34,68,0.939
34,69,0.89
34,70,0.304
34,72,0.109
34,73,2.109
34,75,0.434
34,83,1.338
34,84,2.117
34,91,0.982
34,96,0.268
34,97,1.061
40,0,0.343
40,2,1.499
40,4,0.306
40,10,0.919
40,11,0.472
40,12,0.424
40,18,0.082
40,24,0.163
40,25,0.313
40,33,1.542
40,34,0.416
40,40,0.0
40,42,0.331
40,46,0.636
40,47,0.403
40,52,0.7
40,54,0.351
40,60,0.607
40,62,0.377
40,68,0.53
40,69,0.571
40,70,0.371
40,72,0.304
40,73,2.299
40,75,0.067
40,83,1.167
40,84,2.127
40,91,0.579
40,96,0.244
40,97,0.648
42,0,0.249
42,2,1.664
42,4,0.618
42,10,1.201
42,11,0.145
42,12,0.716
42,18,0.411
42,24,0.493
42,25,0.322
42,33,1.746
42,34,0.218
42,40,0.331
42,42,0.0
42,46,0.918
42,47,0.727
42,52,0.927
42,54,0.499
42,60,0.918
42,62,0.606
42,68,0.848
42,69,0.89
42,70,0.092
42,72,0.182
42,73,2.321
42,75,0.317
42,83,1.428
42,84,2.286
42,91,0.903
42,96,0.093
42,97,0.951
46,0,0.762
46,2,0.969
46,4,0.341
46,10,0.285
46,11,1.032
46,12,0.212
46,18,0.563
46,24,0.531
46,25,0.665
46,33,0.957
46,34,0.866
46,40,0.636
46,42,0.918
46,46,0.0
46,47,0.515
46,52,0.208
46,54,0.473
46,60,0.156
46,62,0.327
46,68,0.585
46,69,0.213
46,70,0.985
46,72,0.786
46,73,1.958
46,75,0.692
46,83,0.534
46,84,1.579
46,91,0.548
46,96,0.852
46,97,0.715
47,0,0.724
47,2,1.484
47,4,0.276
47,10,0.741
47,11,0.871
47,12,0.37
47,18,0.333
47,24,0.244
47,25,0.663
47,33,1.467
47,34,0.808
47,40,0.403
47,42,0.727
47,46,0.515
47,47,0.0
47,52,0.685
47,54,0.584
47,60,0.394
47,62,0.49
47,68,0.134
47,69,0.331
47,70,0.749
47,72,0.699
47,73,2.434
47,75,0.411
47,83,1.011
47,84,2.093
47,91,0.176
47,96,0.635
47,97,0.274
52,0,0.728
52,2,0.816
52,4,0.453
52,10,0.345
52,11,1.019
52,12,0.324
52,18,0.642
52,24,0.638
52,25,0.629
52,33,0.843
52,34,0.826
52,40,0.7
52,42,0.927
52,46,0.208
52,47,0.685
52,52,0.0
52,54,0.433
52,60,0.363
52,62,0.328
52,68,0.773
52,69,0.415
52,70,1.006
52,72,0.768
52,73,1.759
52,75,0.764
52,83,0.512
52,84,1.44
52,91,0.744
52,96,0.878
52,97,0.909
54,0,0.297
54,2,1.177
54,4,0.321
54,10,0.739
54,11,0.586
54,12,0.323
54,18,0.336
54,24,0.39
54,25,0.198
54,33,1.248
54,34,0.399
54,40,0.351
54,42,0.499
54,46,0.473
54,47,0.584
54,52,0.433
54,54,0.0
54,60,0.536
54,62,0.151
54,68,0.715
54,69,0.538
54,70,0.583
54,72,0.335
54,73,1.95
54,75,0.416
54,83,0.943
54,84,1.804
54,91,0.731
54,96,0.463
54,97,0.858
60,0,0.801
60,2,1.107
60,4,0.302
60,10,0.349
60,11,1.045
60,12,0.216
60,18,0.527
60,24,0.473
60,25,0.709
60,33,1.076
60,34,0.904
60,40,0.607
60,42,0.918
60,46,0.156
60,47,0.394
60,52,0.363
60,54,0.536
60,60,0.0
60,62,0.386
60,68,0.443
60,69,0.064
60,70,0.974
60,72,0.812
60,73,2.112
60,75,0.653
60,83,0.618
60,84,1.706
60,91,0.399
60,96,0.842
60,97,0.566
62,0,0.435
62,2,1.122
62,4,0.214
62,10,0.602
62,11,0.711
62,12,0.177
62,18,0.329
62,24,0.35
62,25,0.337
62,33,1.168
62,34,0.539
62,40,0.377
62,42,0.606
62,46,0.327
62,47,0.49
62,52,0.328
62,54,0.151
62,60,0.386
62,62,0.0
62,68,0.612
62,69,0.391
62,70,0.681
62,72,0.462
62,73,1.972
62,75,0.443
62,83,0.822
62,84,1.751
62,91,0.616
62,96,0.552
62,97,0.758
68,0,0.857
68,2,1.55
68,4,0.4
68,10,0.773
68,11,0.992
68,12,0.475
68,18,0.464
68,24,0.375
68,25,0.798
68,33,1.514
68,34,0.939
68,40,0.53
68,42,0.848
68,46,0.585
68,47,0.134
68,52,0.773
68,54,0.715
68,60,0.443
68,62,0.612
68,68,0.0
68,69,0.379
68,70,0.862
68,72,0.83
68,73,2.531
68,75,0.53
68,83,1.04
68,84,2.146
68,91,0.076
68,96,0.755
68,97,0.146
69,0,0.789
69,2,1.171
69,4,0.272
69,10,0.41
69,11,1.021
69,12,0.214
69,18,0.489
69,24,0.428
69,25,0.7
69,33,1.14
69,34,0.89
69,40,0.571
69,42,0.89
69,46,0.213
69,47,0.331
69,52,0.415
69,54,0.538
69,60,0.064
69,62,0.391
69,68,0.379
69,69,0.0
69,70,0.941
69,72,0.794
69,73,2.17
69,75,0.613
69,83,0.679
69,84,1.77
69,91,0.336
69,96,0.81
69,97,0.504
70,0,0.341
70,2,1.753
70,4,0.672
70,10,1.269
70,11,0.165
70,12,0.778
70,18,0.453
70,24,0.528
70,25,0.412
70,33,1.83
70,34,0.304
70,40,0.371
70,42,0.092
70,46,0.985
70,47,0.749
70,52,1.006
70,54,0.583
70,60,0.974
70,62,0.681
70,68,0.862
70,69,0.941
70,70,0.0
70,72,0.274
70,73,2.411
70,75,0.342
70,83,1.502
70,84,2.376
70,91,0.923
70,96,0.133
70,97,0.954
72,0,0.07
72,2,1.485
72,4,0.526
72,10,1.064
72,11,0.251
72,12,0.598
72,18,0.366
72,24,0.455
72,25,0.144
72,33,1.573
72,34,0.109
72,40,0.304
72,42,0.182
72,46,0.786
72,47,0.699
72,52,0.768
72,54,0.335
72,60,0.812
72,62,0.462
72,68,0.83
72,69,0.794
72,70,0.274
72,72,0.0
72,73,2.148
72,75,0.328
72,83,1.277
72,84,2.106
72,91,0.874
72,96,0.194
72,97,0.952
73,0,2.078
73,2,1.111
73,4,2.172
73,10,1.884
73,11,2.307
73,12,2.064
73,18,2.282
73,24,2.32
73,25,2.034
73,33,1.288
73,34,2.109
73,40,2.299
73,42,2.321
73,46,1.958
73,47,2.434
73,52,1.759
73,54,1.95
73,60,2.112
73,62,1.972
73,68,2.531
73,69,2.17
73,70,2.411
73,72,2.148
73,73,0.0
73,75,2.363
73,83,1.714
73,84,0.933
73,91,2.503
73,96,2.339
73,97,2.669
75,0,0.376
75,2,1.565
75,4,0.356
75,10,0.974
75,11,0.462
75,12,0.481
75,18,0.13
75,24,0.188
75,25,0.361
75,33,1.607
75,34,0.434
75,40,0.067
75,42,0.317
75,46,0.692
75,47,0.411
75,52,0.764
75,54,0.416
75,60,0.653
75,62,0.443
75,68,0.53
75,69,0.613
75,70,0.342
75,72,0.328
75,73,2.363
75,75,0.0
75,83,1.225
75,84,2.193
75,91,0.586
75,96,0.225
75,97,0.638
83,0,1.239
83,2,0.608
83,4,0.875
83,10,0.269
83,11,1.528
83,12,0.745
83,18,1.096
83,24,1.065
83,25,1.14
83,33,0.496
83,34,1.338
83,40,1.167
83,42,1.428
83,46,0.534
83,47,1.011
83,52,0.512
83,54,0.943
83,60,0.618
83,62,0.822
83,68,1.04
83,69,0.679
83,70,1.502
83,72,1.277
83,73,1.714
83,75,1.225
83,83,0.0
83,84,1.129
83,91,0.98
83,96,1.371
83,97,1.138
84,0,2.045
84,2,0.629
84,4,1.891
84,10,1.38
84,11,2.333
84,12,1.759
84,18,2.077
84,24,2.078
84,25,1.965
84,33,0.635
84,34,2.117
84,40,2.127
84,42,2.286
84,46,1.579
84,47,2.093
84,52,1.44
84,54,1.804
84,60,1.706
84,62,1.751
84,68,2.146
84,69,1.77
84,70,2.376
84,72,2.106
84,73,0.933
84,75,2.193
84,83,1.129
84,84,0.0
84,91,2.094
84,96,2.264
84,97,2.257
91,0,0.895
91,2,1.504
91,4,0.41
91,10,0.716
91,11,1.047
91,12,0.464
91,18,0.508
91,24,0.419
91,25,0.83
91,33,1.46
91,34,0.982
91,40,0.579
91,42,0.903
91,46,0.548
91,47,0.176
91,52,0.744
91,54,0.731
91,60,0.399
91,62,0.616
91,68,0.076
91,69,0.336
91,70,0.923
91,72,0.874
91,73,2.503
91,75,0.586
91,83,0.98
91,84,2.094
91,91,0.0
91,96,0.811
91,97,0.167
96,0,0.263
96,2,1.638
96,4,0.54
96,10,1.136
96,11,0.238
96,12,0.645
96,18,0.325
96,24,0.404
96,25,0.31
96,33,1.709
96,34,0.268
96,40,0.244
96,42,0.093
96,46,0.852
96,47,0.635
96,52,0.878
96,54,0.463
96,60,0.842
96,62,0.552
96,68,0.755
96,69,0.81
96,70,0.133
96,72,0.194
96,73,2.339
96,75,0.225
96,83,1.371
96,84,2.264
96,91,0.811
96,96,0.0
96,97,0.858
97,0,0.984
97,2,1.671
97,4,0.545
97,10,0.877
97,11,1.095
97,12,0.619
97,18,0.59
97,24,0.503
97,25,0.931
97,33,1.623
97,34,1.061
97,40,0.648
97,42,0.951
97,46,0.715
97,47,0.274
97,52,0.909
97,54,0.858
97,60,0.566
97,62,0.758
97,68,0.146
97,69,0.504
97,70,0.954
97,72,0.952
97,73,2.669
97,75,0.638
97,83,1.138
97,84,2.257
97,91,0.167
97,96,0.858
97,97,0.0
