fromnode,tonode,c
10,58,0.958
10,60,0.349
10,62,0.602
10,63,0.226
10,64,1.349
10,66,0.429
10,73,1.884
10,78,0.89
10,81,1.662
10,82,1.255
10,83,0.269
10,84,1.38
10,85,1.712
10,87,0.172
10,90,1.343
10,95,1.345
10,97,0.877
10,99,1.08
11,2,1.719
11,3,0.12
11,5,0.692
11,6,1.458
11,8,0.212
11,10,1.312
11,11,0.0
11,12,0.837
11,14,0.164
11,15,0.15
11,16,0.679
11,17,0.397
11,21,0.506
11,24,0.635
11,26,1.567
11,29,1.514
11,31,0.37
11,33,1.816
11,34,0.216
11,39,0.49
11,42,0.145
11,47,0.871
11,48,0.999
11,49,0.616
11,51,0.54
11,52,1.019
11,53,2.346
11,58,0.61
11,60,1.045
11,62,0.711
11,63,1.158
11,64,0.145
11,66,1.254
11,73,2.307
11,78,0.677
11,81,2.449
11,82,1.857
11,83,1.528
11,84,2.333
11,85,2.454
11,87,1.188
11,90,0.063
11,95,0.071
11,97,1.095
11,99,0.252
12,2,1.138
12,3,0.792
12,5,0.277
12,6,0.681
12,8,0.682
12,10,0.495
12,11,0.837
12,12,0.0
12,14,0.913
12,15,0.779
12,16,0.391
12,17,0.44
12,21,0.396
12,24,0.325
12,26,0.754
12,29,1.091
12,31,0.634
12,33,1.149
12,34,0.688
12,39,0.646
12,42,0.716
12,47,0.37
12,48,0.581
12,49,0.221
12,51,0.331
12,52,0.324
12,53,1.803
12,58,0.65
12,60,0.216
12,62,0.177
12,63,0.321
12,64,0.86
12,66,0.632
12,73,2.064
12,78,0.645
12,81,1.982
12,82,1.472
12,83,0.745
12,84,1.759
12,85,2.015
12,87,0.418
12,90,0.675
12,95,0.903
12,97,0.619
12,99,0.627
14,2,1.86
14,3,0.18
14,5,0.725
14,6,1.564
14,8,0.232
14,10,1.402
14,11,0.164
14,12,0.913
14,14,0.0
14,15,0.314
14,16,0.686
14,17,0.49
14,21,0.628
14,24,0.663
14,26,1.66
14,29,1.667
14,31,0.525
14,33,1.9
14,34,0.371
14,39,0.595
14,42,0.204
14,47,0.881
14,48,1.142
14,49,0.694
14,51,0.649
14,52,1.131
14,53,2.495
14,58,0.769
14,60,1.111
14,62,0.81
14,63,1.231
14,64,0.054
14,66,1.384
14,73,2.47
14,78,0.83
14,81,2.605
14,82,2.12
14,83,1.632
14,84,2.479
14,85,2.611
14,87,1.291
14,90,0.204
14,95,0.179
14,97,1.074
14,99,0.393
15,2,1.587
15,3,0.232
15,5,0.683
15,6,1.362
15,8,0.281
15,10,1.232
15,11,0.15
15,12,0.779
15,14,0.314
15,15,0.0
15,16,0.696
15,17,0.349
15,21,0.41
15,24,0.634
15,26,1.482
15,29,1.371
15,31,0.23
15,33,1.694
15,34,0.095
15,39,0.344
15,42,0.214
15,47,0.878
15,48,0.868
15,49,0.566
15,51,0.458
15,52,0.921
15,53,2.206
15,58,0.464
15,60,0.994
15,62,0.633
15,63,1.097
15,64,0.289
15,66,1.135
15,73,2.156
15,78,0.537
15,81,2.304
15,82,1.71
15,83,1.432
15,84,2.196
15,85,2.307
15,87,1.096
15,90,0.134
15,95,0.17
15,97,1.123
15,99,0.153
16,2,1.528
16,3,0.592
16,5,0.116
16,6,1.055
16,8,0.472
16,10,0.85
16,11,0.679
16,12,0.391
16,14,0.686
16,15,0.696
16,16,0.0
16,17,0.387
16,21,0.497
16,24,0.095
16,26,1.1
16,29,1.459
16,31,0.672
16,33,1.539
16,34,0.633
16,39,0.75
16,42,0.535
16,47,0.195
16,48,0.92
16,49,0.302
16,51,0.438
16,52,0.712
16,53,2.193
16,58,0.814
16,60,0.506
16,62,0.439
16,63,0.635
16,64,0.636
16,66,1.02
16,73,2.411
16,78,0.81
16,81,2.367
16,82,1.84
16,83,1.114
16,84,2.15
16,85,2.397
16,87,0.804
16,90,0.736
16,95,0.75
16,97,0.428
16,99,0.577
17,2,1.403
17,3,0.364
17,5,0.346
17,6,1.074
17,8,0.272
17,10,0.917
17,11,0.397
17,12,0.44
17,14,0.49
17,15,0.349
17,16,0.387
17,17,0.0
17,21,0.173
17,24,0.307
17,26,1.174
17,29,1.252
17,31,0.284
17,33,1.471
17,34,0.266
17,39,0.373
17,42,0.286
17,47,0.548
17,48,0.703
17,49,0.221
17,51,0.165
17,52,0.643
17,53,2.055
17,58,0.457
17,60,0.651
17,62,0.32
17,63,0.761
17,64,0.438
17,66,0.909
17,73,2.144
17,78,0.476
17,81,2.192
17,82,1.622
17,83,1.142
17,84,2.03
17,85,2.208
17,87,0.801
17,90,0.436
17,95,0.463
17,97,0.81
17,99,0.205
21,2,1.24
21,3,0.503
21,5,0.42
21,6,0.955
21,8,0.43
21,10,0.823
21,11,0.506
21,12,0.396
21,14,0.628
21,15,0.41
21,16,0.497
21,17,0.173
21,21,0.0
21,24,0.404
21,26,1.072
21,29,1.081
21,31,0.238
21,33,1.319
21,34,0.315
21,39,0.268
21,42,0.427
21,47,0.619
21,48,0.533
21,49,0.226
21,51,0.07
21,52,0.514
21,53,1.888
21,58,0.318
21,60,0.611
21,62,0.23
21,63,0.701
21,64,0.579
21,66,0.756
21,73,1.975
21,78,0.324
21,81,2.021
21,82,1.449
21,83,1.025
21,84,1.865
21,85,2.036
21,87,0.687
21,90,0.527
21,95,0.561
21,97,0.892
21,99,0.261
24,2,1.453
24,3,0.559
24,5,0.063
24,6,1.003
24,8,0.438
24,10,0.806
24,11,0.635
24,12,0.325
24,14,0.663
24,15,0.634
24,16,0.095
24,17,0.307
24,21,0.404
24,24,0.0
24,26,1.061
24,29,1.372
24,31,0.589
24,33,1.473
24,34,0.564
24,39,0.661
24,42,0.493
24,47,0.244
24,48,0.83
24,49,0.208
24,51,0.344
24,52,0.638
24,53,2.118
24,58,0.722
24,60,0.473
24,62,0.35
24,63,0.601
24,64,0.611
24,66,0.943
24,73,2.32
24,78,0.716
24,81,2.287
24,82,1.753
24,83,1.065
24,84,2.078
24,85,2.315
24,87,0.743
24,90,0.688
24,95,0.706
24,97,0.503
24,99,0.505
26,2,0.734
26,3,1.537
26,5,1.002
26,6,0.174
26,8,1.432
26,10,0.259
26,11,1.567
26,12,0.754
26,14,1.66
26,15,1.482
26,16,1.1
26,17,1.174
26,21,1.072
26,24,1.061
26,26,0.0
26,29,0.928
26,31,1.286
26,33,0.601
26,34,1.388
26,39,1.239
26,42,1.459
26,47,0.976
26,48,0.8
26,49,0.967
26,51,1.029
26,52,0.572
26,53,1.298
26,58,1.177
26,60,0.594
26,62,0.857
26,63,0.465
26,64,1.608
26,66,0.525
26,73,1.843
26,78,1.167
26,81,1.54
26,82,1.217
26,83,0.135
26,84,1.224
26,85,1.599
26,87,0.39
26,90,1.596
26,95,1.628
26,97,1.073
26,99,1.332
29,2,0.339
29,3,1.551
29,5,1.344
29,6,0.769
29,8,1.503
29,10,0.914
29,11,1.514
29,12,1.091
29,14,1.667
29,15,1.371
29,16,1.459
29,17,1.252
29,21,1.081
29,24,1.372
29,26,0.928
29,29,0.0
29,31,1.144
29,33,0.555
29,34,1.298
29,39,1.027
29,42,1.484
29,47,1.46
29,48,0.552
29,49,1.172
29,51,1.097
29,52,0.778
29,53,0.839
29,58,0.908
29,60,1.127
29,62,1.023
29,63,1.067
29,64,1.627
29,66,0.5
29,73,0.985
29,78,0.841
29,81,0.941
29,82,0.381
29,83,0.794
29,84,0.84
29,85,0.956
29,87,0.797
29,90,1.505
29,95,1.541
29,97,1.686
29,99,1.275
31,2,1.357
31,3,0.417
31,5,0.621
31,6,1.156
31,8,0.404
31,10,1.044
31,11,0.37
31,12,0.634
31,14,0.525
31,15,0.23
31,16,0.672
31,17,0.284
31,21,0.238
31,24,0.589
31,26,1.286
31,29,1.144
31,31,0.0
31,33,1.466
31,34,0.155
31,39,0.126
31,42,0.362
31,47,0.824
31,48,0.638
31,49,0.451
31,51,0.304
31,52,0.716
31,53,1.977
31,58,0.244
31,60,0.849
31,62,0.466
31,63,0.936
31,64,0.489
31,66,0.911
31,73,1.959
31,78,0.303
31,81,2.08
31,82,1.489
31,83,1.226
31,84,1.966
31,85,2.086
31,87,0.897
31,90,0.364
31,95,0.401
31,97,1.091
31,99,0.149
33,2,0.223
33,3,1.822
33,5,1.425
33,6,0.525
33,8,1.742
33,10,0.745
33,11,1.816
33,12,1.149
33,14,1.9
33,15,1.694
33,16,1.539
33,17,1.471
33,21,1.319
33,24,1.473
33,26,0.601
33,29,0.555
33,31,1.466
33,33,0.0
33,34,1.605
33,39,1.373
33,42,1.746
33,47,1.467
33,48,0.834
33,49,1.315
33,51,1.306
33,52,0.843
33,53,0.702
33,58,1.27
33,60,1.076
33,62,1.168
33,63,0.966
33,64,1.899
33,66,0.563
33,73,1.288
33,78,1.24
33,81,0.938
33,82,0.693
33,83,0.496
33,84,0.635
33,85,0.998
33,87,0.737
33,90,1.825
33,95,1.861
33,97,1.623
33,99,1.565
34,2,1.504
34,3,0.265
34,5,0.609
34,6,1.268
34,8,0.272
34,10,1.137
34,11,0.216
34,12,0.688
34,14,0.371
34,15,0.095
34,16,0.633
34,17,0.266
34,21,0.315
34,24,0.564
34,26,1.388
34,29,1.298
34,31,0.155
34,33,1.605
34,34,0.0
34,39,0.279
34,42,0.218
34,47,0.808
34,48,0.784
34,49,0.479
34,51,0.364
34,52,0.826
34,53,2.13
34,58,0.398
34,60,0.904
34,62,0.539
34,63,1.005
34,64,0.335
34,66,1.046
34,73,2.109
34,78,0.461
34,81,2.235
34,82,1.644
34,83,1.338
34,84,2.117
34,85,2.241
34,87,1.001
34,90,0.22
34,95,0.255
34,97,1.061
34,99,0.04
39,2,1.253
39,3,0.543
39,5,0.684
39,6,1.098
39,8,0.528
39,10,1.008
39,11,0.49
39,12,0.646
39,14,0.595
39,15,0.344
39,16,0.75
39,17,0.373
39,21,0.268
39,24,0.661
39,26,1.239
39,29,1.027
39,31,0.126
39,33,1.373
39,34,0.279
39,39,0.0
39,42,0.488
39,47,0.886
39,48,0.54
39,49,0.494
39,51,0.338
39,52,0.668
39,53,1.863
39,58,0.12
39,60,0.854
39,62,0.47
39,63,0.927
39,64,0.614
39,66,0.828
39,73,1.833
39,78,0.18
39,81,1.96
39,82,1.367
39,83,1.168
39,84,1.855
39,85,1.964
39,87,0.85
39,90,0.477
39,95,0.514
39,97,1.158
39,99,0.274
42,2,1.664
42,3,0.079
42,5,0.551
42,6,1.36
42,8,0.071
42,10,1.201
42,11,0.145
42,12,0.716
42,14,0.204
42,15,0.214
42,16,0.535
42,17,0.286
42,21,0.427
42,24,0.493
42,26,1.459
42,29,1.484
42,31,0.362
42,33,1.746
42,34,0.218
42,39,0.488
42,42,0.0
42,47,0.727
42,48,0.95
42,49,0.495
42,51,0.445
42,52,0.927
42,53,2.306
42,58,0.604
42,60,0.918
42,62,0.606
42,63,1.035
42,64,0.154
42,66,1.182
42,73,2.321
42,78,0.654
42,81,2.425
42,82,1.84
42,83,1.428
42,84,2.286
42,85,2.435
42,87,1.087
42,90,0.204
42,95,0.216
42,97,0.951
42,99,0.215
47,2,1.484
47,3,0.787
47,5,0.204
47,6,0.959
47,8,0.666
47,10,0.741
47,11,0.871
47,12,0.37
47,14,0.881
47,15,0.878
47,16,0.195
47,17,0.548
47,21,0.619
47,24,0.244
47,26,0.976
47,29,1.46
47,31,0.824
47,33,1.467
47,34,0.808
47,39,0.886
47,42,0.727
47,47,0.0
47,48,0.948
47,49,0.396
47,51,0.552
47,52,0.685
47,53,2.144
47,58,0.93
47,60,0.394
47,62,0.49
47,63,0.516
47,64,0.831
47,66,0.988
47,73,2.434
47,78,0.93
47,81,2.337
47,82,1.839
47,83,1.011
47,84,2.093
47,85,2.374
47,87,0.733
47,90,0.927
47,95,0.943
47,97,0.274
47,99,0.749
48,2,0.72
48,3,1.021
48,5,0.808
48,6,0.634
48,8,0.961
48,10,0.633
48,11,0.999
48,12,0.581
48,14,1.142
48,15,0.868
48,16,0.92
48,17,0.703
48,21,0.533
48,24,0.83
48,26,0.8
48,29,0.552
48,31,0.638
48,33,0.834
48,34,0.784
48,39,0.54
48,42,0.95
48,47,0.948
48,48,0.0
48,49,0.625
48,51,0.546
48,52,0.33
48,53,1.357
48,58,0.438
48,60,0.684
48,62,0.48
48,63,0.676
48,64,1.098
48,66,0.306
48,73,1.492
48,78,0.358
48,81,1.488
48,82,0.928
48,83,0.697
48,84,1.337
48,85,1.507
48,87,0.462
48,90,1.001
48,95,1.037
48,97,1.199
48,99,0.75
49,2,1.274
49,3,0.572
49,5,0.204
49,6,0.88
49,8,0.464
49,10,0.709
49,11,0.616
49,12,0.221
49,14,0.694
49,15,0.566
49,16,0.302
49,17,0.221
49,21,0.226
49,24,0.208
49,26,0.967
49,29,1.172
49,31,0.451
49,33,1.315
49,34,0.479
49,39,0.494
49,42,0.495
49,47,0.396
49,48,0.625
49,49,0.0
49,51,0.157
49,52,0.472
49,53,1.937
49,58,0.535
49,60,0.43
49,62,0.152
49,63,0.541
49,64,0.641
49,66,0.766
49,73,2.113
49,78,0.535
49,81,2.096
49,82,1.552
49,83,0.947
49,84,1.902
49,85,2.121
49,87,0.609
49,90,0.656
49,95,0.683
49,97,0.67
49,99,0.416
51,2,1.238
51,3,0.523
51,5,0.355
51,6,0.919
51,8,0.436
51,10,0.776
51,11,0.54
51,12,0.331
51,14,0.649
51,15,0.458
51,16,0.438
51,17,0.165
51,21,0.07
51,24,0.344
51,26,1.029
51,29,1.097
51,31,0.304
51,33,1.306
51,34,0.364
51,39,0.338
51,42,0.445
51,47,0.552
51,48,0.546
51,49,0.157
51,51,0.0
51,52,0.483
51,53,1.893
51,58,0.38
51,60,0.548
51,62,0.175
51,63,0.642
51,64,0.598
51,66,0.744
51,73,2.009
51,78,0.384
51,81,2.034
51,82,1.471
51,83,0.989
51,84,1.866
51,85,2.052
51,87,0.648
51,90,0.567
51,95,0.599
51,97,0.825
51,99,0.305
52,2,0.816
52,3,1.005
52,5,0.596
52,6,0.442
52,8,0.913
52,10,0.345
52,11,1.019
52,12,0.324
52,14,1.131
52,15,0.921
52,16,0.712
52,17,0.643
52,21,0.514
52,24,0.638
52,26,0.572
52,29,0.778
52,31,0.716
52,33,0.843
52,34,0.826
52,39,0.668
52,42,0.927
52,47,0.685
52,48,0.33
52,49,0.472
52,51,0.483
52,52,0.0
52,53,1.481
52,58,0.613
52,60,0.363
52,62,0.328
52,63,0.346
52,64,1.08
52,66,0.308
52,73,1.759
52,78,0.542
52,81,1.658
52,82,1.155
52,83,0.512
52,84,1.44
52,85,1.692
52,87,0.182
52,90,1.041
52,95,1.074
52,97,0.909
52,99,0.774
53,2,0.665
53,3,2.376
53,5,2.077
53,6,1.225
53,8,2.317
53,10,1.443
53,11,2.346
53,12,1.803
53,14,2.495
53,15,2.206
53,16,2.193
53,17,2.055
53,21,1.888
53,24,2.118
53,26,1.298
53,29,0.839
53,31,1.977
53,33,0.702
53,34,2.13
53,39,1.863
53,42,2.306
53,47,2.144
53,48,1.357
53,49,1.937
53,51,1.893
53,52,1.481
53,53,0.0
53,58,1.745
53,60,1.76
53,62,1.785
53,63,1.658
53,64,2.453
53,66,1.175
53,73,0.837
53,78,1.676
53,81,0.273
53,82,0.583
53,83,1.198
53,84,0.101
53,85,0.355
53,87,1.412
53,90,2.34
53,95,2.376
53,97,2.317
53,99,2.102
58,2,1.141
58,3,0.662
58,5,0.735
58,6,1.027
58,8,0.641
58,10,0.958
58,11,0.61
58,12,0.65
58,14,0.769
58,15,0.464
58,16,0.814
58,17,0.457
58,21,0.318
58,24,0.722
58,26,1.177
58,29,0.908
58,31,0.244
58,33,1.27
58,34,0.398
58,39,0.12
58,42,0.604
58,47,0.93
58,48,0.438
58,49,0.535
58,51,0.38
58,52,0.613
58,53,1.745
58,58,0.0
58,60,0.846
58,62,0.475
58,63,0.903
58,64,0.733
58,66,0.736
58,73,1.717
58,78,0.08
58,81,1.84
58,82,1.246
58,83,1.095
58,84,1.739
58,85,1.844
58,87,0.793
58,90,0.597
58,95,0.633
58,97,1.204
58,99,0.389
60,2,1.107
60,3,0.993
60,5,0.412
60,6,0.565
60,8,0.878
60,10,0.349
60,11,1.045
60,12,0.216
60,14,1.111
60,15,0.994
60,16,0.506
60,17,0.651
60,21,0.611
60,24,0.473
60,26,0.594
60,29,1.127
60,31,0.849
60,33,1.076
60,34,0.904
60,39,0.854
60,42,0.918
60,47,0.394
60,48,0.684
60,49,0.43
60,51,0.548
60,52,0.363
60,53,1.76
60,58,0.846
60,60,0.0
60,62,0.386
60,63,0.13
60,64,1.057
60,66,0.632
60,73,2.112
60,78,0.795
60,81,1.963
60,82,1.498
60,83,0.618
60,84,1.706
60,85,2.005
60,87,0.351
60,90,1.086
60,95,1.113
60,97,0.566
60,99,0.842
62,2,1.122
62,3,0.685
62,5,0.329
62,6,0.754
62,8,0.587
62,10,0.602
62,11,0.711
62,12,0.177
62,14,0.81
62,15,0.633
62,16,0.439
62,17,0.32
62,21,0.23
62,24,0.35
62,26,0.857
62,29,1.023
62,31,0.466
62,33,1.168
62,34,0.539
62,39,0.47
62,42,0.606
62,47,0.49
62,48,0.48
62,49,0.152
62,51,0.175
62,52,0.328
62,53,1.785
62,58,0.475
62,60,0.386
62,62,0.0
62,63,0.471
62,64,0.758
62,66,0.615
62,73,1.972
62,78,0.438
62,81,1.944
62,82,1.403
62,83,0.822
62,84,1.751
62,85,1.969
62,87,0.481
62,90,0.741
62,95,0.772
62,97,0.758
62,99,0.48
63,2,1.014
63,3,1.111
63,5,0.541
63,6,0.446
63,8,0.998
63,10,0.226
63,11,1.158
63,12,0.321
63,14,1.231
63,15,1.097
63,16,0.635
63,17,0.761
63,21,0.701
63,24,0.601
63,26,0.465
63,29,1.067
63,31,0.936
63,33,0.966
63,34,1.005
63,39,0.927
63,42,1.035
63,47,0.516
63,48,0.676
63,49,0.541
63,51,0.642
63,52,0.346
63,53,1.658
63,58,0.903
63,60,0.13
63,62,0.471
63,63,0.0
63,64,1.177
63,66,0.567
63,73,2.05
63,78,0.844
63,81,1.869
63,82,1.428
63,83,0.495
63,84,1.599
63,85,1.915
63,87,0.271
63,90,1.196
63,95,1.224
63,97,0.659
63,99,0.944
64,2,1.815
64,3,0.077
64,5,0.673
64,6,1.511
64,8,0.179
64,10,1.349
64,11,0.145
64,12,0.86
64,14,0.054
64,15,0.289
64,16,0.636
64,17,0.438
64,21,0.579
64,24,0.611
64,26,1.608
64,29,1.627
64,31,0.489
64,33,1.899
64,34,0.335
64,39,0.614
64,42,0.154
64,47,0.831
64,48,1.098
64,49,0.641
64,51,0.598
64,52,1.08
64,53,2.453
64,58,0.733
64,60,1.057
64,62,0.758
64,63,1.177
64,64,0.0
64,66,1.335
64,73,2.441
64,78,0.79
64,81,2.566
64,82,1.977
64,83,1.58
64,84,2.435
64,85,2.574
64,87,1.239
64,90,0.197
64,95,0.181
64,97,1.03
64,99,0.352
66,2,0.509
66,3,1.259
66,5,0.903
66,6,0.351
66,8,1.18
66,10,0.429
66,11,1.254
66,12,0.632
66,14,1.384
66,15,1.135
66,16,1.02
66,17,0.909
66,21,0.756
66,24,0.943
66,26,0.525
66,29,0.5
66,31,0.911
66,33,0.563
66,34,1.046
66,39,0.828
66,42,1.182
66,47,0.988
66,48,0.306
66,49,0.766
66,51,0.744
66,52,0.308
66,53,1.175
66,58,0.736
66,60,0.632
66,62,0.615
66,63,0.567
66,64,1.335
66,66,0.0
66,73,1.484
66,78,0.656
66,81,1.351
66,82,0.865
66,83,0.407
66,84,1.136
66,85,1.386
66,87,0.297
66,90,1.265
66,95,1.301
66,97,1.197
66,99,1.003
73,2,1.111
73,3,2.374
73,5,2.301
73,6,1.708
73,8,2.358
73,10,1.884
73,11,2.307
73,12,2.064
73,14,2.47
73,15,2.156
73,16,2.411
73,17,2.144
73,21,1.975
73,24,2.32
73,26,1.843
73,29,0.985
73,31,1.959
73,33,1.288
73,34,2.109
73,39,1.833
73,42,2.321
73,47,2.434
73,48,1.492
73,49,2.113
73,51,2.009
73,52,1.759
73,53,0.837
73,58,1.717
73,60,2.112
73,62,1.972
73,63,2.05
73,64,2.441
73,66,1.484
73,73,0.0
73,78,1.708
73,81,0.62
73,82,0.63
73,83,1.714
73,84,0.933
73,85,0.54
73,87,1.779
73,90,2.277
73,95,2.311
73,97,2.669
73,99,2.106
78,2,1.13
78,3,0.717
78,5,0.723
78,6,1.001
78,8,0.683
78,10,0.89
78,11,0.677
78,12,0.645
78,14,0.83
78,15,0.537
78,16,0.81
78,17,0.476
78,21,0.324
78,24,0.716
78,26,1.167
78,29,0.841
78,31,0.303
78,33,1.24
78,34,0.461
78,39,0.18
78,42,0.654
78,47,0.93
78,48,0.358
78,49,0.535
78,51,0.384
78,52,0.542
78,53,1.676
78,58,0.08
78,60,0.795
78,62,0.438
78,63,0.844
78,64,0.79
78,66,0.656
78,73,1.708
78,78,0.0
78,81,1.83
78,82,1.23
78,83,1.091
78,84,1.667
78,85,1.784
78,87,0.801
78,90,0.664
78,95,0.698
78,97,1.204
78,99,0.43
81,2,0.856
81,3,2.491
81,5,2.251
81,6,1.451
81,8,2.444
81,10,1.662
81,11,2.449
81,12,1.982
81,14,2.605
81,15,2.304
81,16,2.367
81,17,2.192
81,21,2.021
81,24,2.287
81,26,1.54
81,29,0.941
81,31,2.08
81,33,0.938
81,34,2.235
81,39,1.96
81,42,2.425
81,47,2.337
81,48,1.488
81,49,2.096
81,51,2.034
81,52,1.658
81,53,0.273
81,58,1.84
81,60,1.963
81,62,1.944
81,63,1.869
81,64,2.566
81,66,1.351
81,73,0.62
81,78,1.83
81,81,0.0
81,82,0.601
81,83,1.431
81,84,0.373
81,85,0.087
81,87,1.612
81,90,2.436
81,95,2.472
81,97,2.527
81,99,2.215
82,2,0.492
82,3,1.904
82,5,1.725
82,6,1.079
82,8,1.864
82,10,1.255
82,11,1.857
82,12,1.472
82,14,2.12
82,15,1.71
82,16,1.84
82,17,1.622
82,21,1.449
82,24,1.753
82,26,1.217
82,29,0.381
82,31,1.489
82,33,0.693
82,34,1.644
82,39,1.367
82,42,1.84
82,47,1.839
82,48,0.928
82,49,1.552
82,51,1.471
82,52,1.155
82,53,0.583
82,58,1.246
82,60,1.498
82,62,1.403
82,63,1.428
82,64,1.977
82,66,0.865
82,73,0.63
82,78,1.23
82,81,0.601
82,82,0.0
82,83,1.086
82,84,0.626
82,85,0.598
82,87,1.157
82,90,1.841
82,95,1.877
82,97,2.06
82,99,1.627
83,2,0.608
83,3,1.507
83,5,1.009
83,6,0.07
83,8,1.407
83,10,0.269
83,11,1.528
83,12,0.745
83,14,1.632
83,15,1.432
83,16,1.114
83,17,1.142
83,21,1.025
83,24,1.065
83,26,0.135
83,29,0.794
83,31,1.226
83,33,0.496
83,34,1.338
83,39,1.168
83,42,1.428
83,47,1.011
83,48,0.697
83,49,0.947
83,51,0.989
83,52,0.512
83,53,1.198
83,58,1.095
83,60,0.618
83,62,0.822
83,63,0.495
83,64,1.58
83,66,0.407
83,73,1.714
83,78,1.091
83,81,1.431
83,82,1.086
83,83,0.0
83,84,1.129
83,85,1.487
83,87,0.341
83,90,1.552
83,95,1.585
83,97,1.138
83,99,1.285
84,2,0.629
84,3,2.359
84,5,2.035
84,6,1.161
84,8,2.295
84,10,1.38
84,11,2.333
84,12,1.759
84,14,2.479
84,15,2.196
84,16,2.15
84,17,2.03
84,21,1.865
84,24,2.078
84,26,1.224
84,29,0.84
84,31,1.966
84,33,0.635
84,34,2.117
84,39,1.855
84,42,2.286
84,47,2.093
84,48,1.337
84,49,1.902
84,51,1.866
84,52,1.44
84,53,0.101
84,58,1.739
84,60,1.706
84,62,1.751
84,63,1.599
84,64,2.435
84,66,1.136
84,73,0.933
84,78,1.667
84,81,0.373
84,82,0.626
