fromnode,tonode,c
6,23,0.709
6,25,1.07
6,26,0.174
6,28,1.009
6,30,0.807
6,34,1.268
6,37,1.017
6,42,1.36
6,43,1.604
6,47,0.959
6,48,0.634
6,49,0.88
6,51,0.919
6,53,1.225
6,54,0.873
6,57,1.107
6,58,1.027
6,59,1.035
6,64,1.511
6,69,0.628
6,70,1.434
6,77,1.414
6,78,1.001
6,81,1.451
6,86,1.765
6,88,1.011
6,90,1.482
6,95,1.515
6,96,1.304
6,98,0.507
6,99,1.215
8,0,0.28
8,2,1.67
8,5,0.498
8,6,1.34
8,8,0.0
8,10,1.173
8,11,0.212
8,12,0.682
8,13,0.37
8,14,0.232
8,16,0.472
8,17,0.272
8,20,0.613
8,21,0.43
8,23,1.504
8,25,0.336
8,26,1.432
8,28,0.406
8,30,0.91
8,34,0.272
8,37,0.468
8,42,0.071
8,43,0.283
8,47,0.666
8,48,0.961
8,49,0.464
8,51,0.436
8,53,2.317
8,54,0.495
8,57,0.946
8,58,0.641
8,59,0.936
8,64,0.179
8,69,0.846
8,70,0.096
8,77,0.277
8,78,0.683
8,81,2.444
8,86,2.334
8,88,0.537
8,90,0.273
8,95,0.282
8,96,0.037
8,98,1.129
8,99,0.256
10,0,1.035
10,2,0.813
10,5,0.748
10,6,0.222
10,8,1.173
10,10,0.0
10,11,1.312
10,12,0.495
10,13,1.537
10,14,1.402
10,16,0.85
10,17,0.917
10,20,0.893
10,21,0.823
10,23,0.862
10,25,0.936
10,26,0.259
10,28,0.882
10,30,0.799
10,34,1.137
10,37,0.908
10,42,1.201
10,43,1.447
10,47,0.741
10,48,0.633
10,49,0.709
10,51,0.776
10,53,1.443
10,54,0.739
10,57,0.887
10,58,0.958
10,59,1.031
10,64,1.349
10,69,0.41
10,70,1.269
10,77,1.281
10,78,0.89
10,81,1.662
10,86,1.93
10,88,0.918
10,90,1.343
10,95,1.345
10,96,1.136
10,98,0.566
10,99,1.08
11,0,0.297
11,2,1.719
11,5,0.692
11,6,1.458
11,8,0.212
11,10,1.312
11,11,0.0
11,12,0.837
11,13,0.255
11,14,0.164
11,16,0.679
11,17,0.397
11,20,0.607
11,21,0.506
11,23,1.524
11,25,0.391
11,26,1.567
11,28,0.459
11,30,0.912
11,34,0.216
11,37,0.485
11,42,0.145
11,43,0.17
11,47,0.871
11,48,0.999
11,49,0.616
11,51,0.54
11,53,2.346
11,54,0.586
11,57,1.157
11,58,0.61
11,59,0.884
11,64,0.145
11,69,1.021
11,70,0.165
11,77,0.107
11,78,0.677
11,81,2.449
11,86,2.271
11,88,0.534
11,90,0.063
11,95,0.071
11,96,0.238
11,98,1.179
11,99,0.252
12,0,0.585
12,2,1.138
12,5,0.277
12,6,0.681
12,8,0.682
12,10,0.495
12,11,0.837
12,12,0.0
12,13,1.05
12,14,0.913
12,16,0.391
12,17,0.44
12,20,0.576
12,21,0.396
12,23,1.065
12,25,0.492
12,26,0.754
12,28,0.459
12,30,0.668
12,34,0.688
12,37,0.519
12,42,0.716
12,43,0.961
12,47,0.37
12,48,0.581
12,49,0.221
12,51,0.331
12,53,1.803
12,54,0.323
12,57,0.661
12,58,0.65
12,59,0.854
12,64,0.86
12,69,0.214
12,70,0.778
12,77,0.822
12,78,0.645
12,81,1.982
12,86,2.079
12,88,0.562
12,90,0.675
12,95,0.903
12,96,0.645
12,98,0.663
12,99,0.627
13,0,0.549
13,2,1.973
13,5,0.861
13,6,1.695
13,8,0.37
13,10,1.537
13,11,0.255
13,12,1.05
13,13,0.0
13,14,0.137
13,16,0.616
13,17,0.622
13,20,0.86
13,21,0.752
13,23,1.778
13,25,0.64
13,26,1.795
13,28,0.709
13,30,1.165
13,34,0.471
13,37,0.739
13,42,0.337
13,43,0.091
13,47,1.013
13,48,1.254
13,49,0.83
13,51,0.778
13,53,2.6
13,54,0.829
13,57,1.258
13,58,0.86
13,59,1.124
13,64,0.191
13,69,1.215
13,70,0.274
13,77,0.343
13,78,0.925
13,81,2.7
13,86,2.495
13,88,0.788
13,90,0.264
13,95,0.229
13,96,0.406
13,98,1.433
13,99,0.505
14,0,0.435
14,2,1.86
14,5,0.725
14,6,1.564
14,8,0.232
14,10,1.402
14,11,0.164
14,12,0.913
14,13,0.137
14,14,0.0
14,16,0.686
14,17,0.49
14,20,0.76
14,21,0.628
14,23,1.675
14,25,0.519
14,26,1.66
14,28,0.59
14,30,1.066
14,34,0.371
14,37,0.63
14,42,0.204
14,43,0.05
14,47,0.881
14,48,1.142
14,49,0.694
14,51,0.649
14,53,2.495
14,54,0.703
14,57,1.136
14,58,0.769
14,59,1.047
14,64,0.054
14,69,1.078
14,70,0.137
14,77,0.27
14,78,0.83
14,81,2.605
14,86,2.434
14,88,0.685
14,90,0.204
14,95,0.179
14,96,0.269
14,98,1.32
14,99,0.393
16,0,0.558
16,2,1.528
16,5,0.116
16,6,1.055
16,8,0.472
16,10,0.85
16,11,0.679
16,12,0.391
16,13,0.616
16,14,0.686
16,16,0.0
16,17,0.387
16,20,0.75
16,21,0.497
16,23,1.438
16,25,0.514
16,26,1.1
16,28,0.535
16,30,0.957
16,34,0.633
16,37,0.625
16,42,0.535
16,43,0.742
16,47,0.195
16,48,0.92
16,49,0.302
16,51,0.438
16,53,2.193
16,54,0.485
16,57,0.49
16,58,0.814
16,59,1.087
16,64,0.636
16,69,0.453
16,70,0.555
16,77,0.717
16,78,0.81
16,81,2.367
16,86,2.415
16,88,0.698
16,90,0.736
16,95,0.75
16,96,0.442
16,98,1.034
16,99,0.577
17,0,0.176
17,2,1.403
17,5,0.346
17,6,1.074
17,8,0.272
17,10,0.917
17,11,0.397
17,12,0.44
17,13,0.622
17,14,0.49
17,16,0.387
17,17,0.0
17,20,0.406
17,21,0.173
17,23,1.248
17,25,0.131
17,26,1.174
17,28,0.176
17,30,0.676
17,34,0.266
17,37,0.263
17,42,0.286
17,43,0.532
17,47,0.548
17,48,0.703
17,49,0.221
17,51,0.165
17,53,2.055
17,54,0.226
17,57,0.87
17,58,0.457
17,59,0.75
17,64,0.438
17,69,0.631
17,70,0.363
17,77,0.387
17,78,0.476
17,81,2.192
17,86,2.131
17,88,0.34
17,90,0.436
17,95,0.463
17,96,0.238
17,98,0.864
17,99,0.205
20,0,0.335
20,2,1.122
20,5,0.667
20,6,0.971
20,8,0.613
20,10,0.893
20,11,0.607
20,12,0.576
20,13,0.86
20,14,0.76
20,16,0.75
20,17,0.406
20,20,0.0
20,21,0.254
20,23,0.918
20,25,0.287
20,26,1.117
20,28,0.231
20,30,0.306
20,34,0.391
20,37,0.148
20,42,0.584
20,43,0.777
20,47,0.86
20,48,0.407
20,49,0.465
20,51,0.314
20,53,1.74
20,54,0.277
20,57,1.188
20,58,0.074
20,59,0.344
20,64,0.721
20,69,0.787
20,70,0.675
20,77,0.522
20,78,0.072
20,81,1.845
20,86,1.73
20,88,0.076
20,90,0.601
20,95,0.638
20,96,0.591
20,98,0.591
20,99,0.37
21,0,0.214
21,2,1.24
21,5,0.42
21,6,0.955
21,8,0.43
21,10,0.823
21,11,0.506
21,12,0.396
21,13,0.752
21,14,0.628
21,16,0.497
21,17,0.173
21,20,0.254
21,21,0.0
21,23,1.078
21,25,0.116
21,26,1.072
21,28,0.063
21,30,0.505
21,34,0.315
21,37,0.136
21,42,0.427
21,43,0.661
21,47,0.619
21,48,0.533
21,49,0.226
21,51,0.07
21,53,1.888
21,54,0.083
21,57,0.948
21,58,0.318
21,59,0.596
21,64,0.579
21,69,0.608
21,70,0.513
21,77,0.461
21,78,0.324
21,81,2.021
21,86,1.964
21,88,0.203
21,90,0.527
21,95,0.561
21,96,0.4
21,98,0.699
21,99,0.261
23,0,1.242
23,2,0.28
23,5,1.323
23,6,0.709
23,8,1.504
23,10,0.862
23,11,1.524
23,12,1.065
23,13,1.778
23,14,1.675
23,16,1.438
23,17,1.248
23,20,0.918
23,21,1.078
23,23,0.0
23,25,1.168
23,26,0.867
23,28,1.098
23,30,0.614
23,34,1.308
23,37,1.046
23,42,1.488
23,43,1.694
23,47,1.431
23,48,0.545
23,49,1.157
23,51,1.09
23,53,0.822
23,54,1.027
23,57,1.679
23,58,0.924
23,59,0.725
23,64,1.633
23,69,1.149
23,70,1.579
23,77,1.439
23,78,0.89
23,81,0.944
23,86,1.068
23,88,0.991
23,90,1.518
23,95,1.554
23,96,1.476
23,98,0.404
23,99,1.282
25,0,0.099
25,2,1.343
25,5,0.46
25,6,1.07
25,8,0.336
25,10,0.936
25,11,0.391
25,12,0.492
25,13,0.64
25,14,0.519
25,16,0.514
25,17,0.131
25,20,0.287
25,21,0.116
25,23,1.168
25,25,0.0
25,26,1.187
25,28,0.071
25,30,0.575
25,34,0.202
25,37,0.139
25,42,0.322
25,43,0.55
25,47,0.663
25,48,0.628
25,49,0.295
25,51,0.163
25,53,1.984
25,54,0.198
25,57,0.99
25,58,0.331
25,59,0.627
25,64,0.472
25,69,0.7
25,70,0.412
25,77,0.346
25,78,0.358
25,81,2.108
25,86,2.017
25,88,0.215
25,90,0.412
25,95,0.445
25,96,0.31
25,98,0.801
25,99,0.145
26,0,1.286
26,2,0.734
26,5,1.002
26,6,0.174
26,8,1.432
26,10,0.259
26,11,1.567
26,12,0.754
26,13,1.795
26,14,1.66
26,16,1.1
26,17,1.174
26,20,1.117
26,21,1.072
26,23,0.867
26,25,1.187
26,26,0.0
26,28,1.13
26,30,0.973
26,34,1.388
26,37,1.148
26,42,1.459
26,43,1.705
26,47,0.976
26,48,0.8
26,49,0.967
26,51,1.029
26,53,1.298
26,54,0.989
26,57,1.072
26,58,1.177
26,59,1.203
26,64,1.608
26,69,0.651
26,70,1.528
26,77,1.532
26,78,1.167
26,81,1.54
26,86,1.907
26,88,1.15
26,90,1.596
26,95,1.628
26,96,1.395
26,98,0.681
26,99,1.332
28,0,0.162
28,2,1.272
28,5,0.467
28,6,1.009
28,8,0.406
28,10,0.882
28,11,0.459
28,12,0.459
28,13,0.709
28,14,0.59
28,16,0.535
28,17,0.176
28,20,0.231
28,21,0.063
28,23,1.098
28,25,0.071
28,26,1.13
28,28,0.0
28,30,0.509
28,34,0.259
28,37,0.095
28,42,0.393
28,43,0.619
28,47,0.669
28,48,0.557
28,49,0.282
28,51,0.13
28,53,1.913
28,54,0.144
28,57,0.998
28,58,0.285
28,59,0.575
28,64,0.543
28,69,0.671
28,70,0.483
28,77,0.406
28,78,0.3
28,81,2.038
28,86,1.957
28,88,0.166
28,90,0.475
28,95,0.51
28,96,0.379
28,98,0.73
28,99,0.209
30,0,0.638
30,2,0.832
30,5,0.854
30,6,0.807
30,8,0.91
30,10,0.799
30,11,0.912
30,12,0.668
30,13,1.165
30,14,1.066
30,16,0.957
30,17,0.676
30,20,0.306
30,21,0.505
30,23,0.614
30,25,0.575
30,26,0.973
30,28,0.509
30,30,0.0
30,34,0.697
30,37,0.443
30,42,0.886
30,43,1.082
30,47,1.018
30,48,0.174
30,49,0.655
30,51,0.539
30,53,1.436
30,54,0.481
30,57,1.327
30,58,0.311
30,59,0.232
30,64,1.026
30,69,0.844
30,70,0.978
30,77,0.825
30,78,0.24
30,81,1.54
30,86,1.464
30,88,0.381
30,90,0.904
30,95,0.941
30,96,0.886
30,98,0.335
30,99,0.675
34,0,0.104
34,2,1.504
34,5,0.609
34,6,1.268
34,8,0.272
34,10,1.137
34,11,0.216
34,12,0.688
34,13,0.471
34,14,0.371
34,16,0.633
34,17,0.266
34,20,0.391
34,21,0.315
34,23,1.308
34,25,0.202
34,26,1.388
34,28,0.259
34,30,0.697
34,34,0.0
34,37,0.271
34,42,0.218
34,43,0.386
34,47,0.808
34,48,0.784
34,49,0.479
34,51,0.364
34,53,2.13
34,54,0.399
34,57,1.123
34,58,0.398
34,59,0.683
34,64,0.335
34,69,0.89
34,70,0.304
34,77,0.147
34,78,0.461
34,81,2.235
34,86,2.079
34,88,0.317
34,90,0.22
34,95,0.255
34,96,0.268
34,98,0.965
34,99,0.04
37,0,0.196
37,2,1.234
37,5,0.554
37,6,1.017
37,8,0.468
37,10,0.908
37,11,0.485
37,12,0.519
37,13,0.739
37,14,0.63
37,16,0.625
37,17,0.263
37,20,0.148
37,21,0.136
37,23,1.046
37,25,0.139
37,26,1.148
37,28,0.095
37,30,0.443
37,34,0.271
37,37,0.0
37,42,0.444
37,43,0.652
37,47,0.755
37,48,0.514
37,49,0.362
37,51,0.205
37,53,1.866
37,54,0.195
37,57,1.084
37,58,0.195
37,59,0.488
37,64,0.587
37,69,0.733
37,70,0.536
37,77,0.414
37,78,0.218
37,81,1.981
37,86,1.877
37,88,0.077
37,90,0.49
37,95,0.526
37,96,0.445
37,98,0.694
37,99,0.237
42,0,0.249
42,2,1.664
42,5,0.551
42,6,1.36
42,8,0.071
42,10,1.201
42,11,0.145
42,12,0.716
42,13,0.337
42,14,0.204
42,16,0.535
42,17,0.286
42,20,0.584
42,21,0.427
42,23,1.488
42,25,0.322
42,26,1.459
42,28,0.393
42,30,0.886
42,34,0.218
42,37,0.444
42,42,0.0
42,43,0.246
42,47,0.727
42,48,0.95
42,49,0.495
42,51,0.445
42,53,2.306
42,54,0.499
42,57,1.013
42,58,0.604
42,59,0.896
42,64,0.154
42,69,0.89
42,70,0.092
42,77,0.206
42,78,0.654
42,81,2.425
42,86,2.294
42,88,0.508
42,90,0.204
42,95,0.216
42,96,0.093
42,98,1.122
42,99,0.215
43,0,0.46
43,2,1.886
43,5,0.779
43,6,1.604
43,8,0.283
43,10,1.447
43,11,0.17
43,12,0.961
43,13,0.091
43,14,0.05
43,16,0.742
43,17,0.532
43,20,0.777
43,21,0.661
43,23,1.694
43,25,0.55
43,26,1.705
43,28,0.619
43,30,1.082
43,34,0.386
43,37,0.652
43,42,0.246
43,43,0.0
43,47,0.937
43,48,1.166
43,49,0.741
43,51,0.687
43,53,2.515
43,54,0.738
43,57,1.194
43,58,0.78
43,59,1.05
43,64,0.107
43,69,1.129
43,70,0.19
43,77,0.267
43,78,0.843
43,81,2.619
43,86,2.431
43,88,0.703
43,90,0.192
43,95,0.161
43,96,0.319
43,98,1.345
43,99,0.416
47,0,0.724
47,2,1.484
47,5,0.204
47,6,0.959
47,8,0.666
47,10,0.741
47,11,0.871
47,12,0.37
47,13,1.013
47,14,0.881
47,16,0.195
47,17,0.548
47,20,0.86
47,21,0.619
47,23,1.431
47,25,0.663
47,26,0.976
47,28,0.669
47,30,1.018
47,34,0.808
47,37,0.755
47,42,0.727
47,43,0.937
47,47,0.0
47,48,0.948
47,49,0.396
47,51,0.552
47,53,2.144
47,54,0.584
47,57,0.329
47,58,0.93
47,59,1.18
47,64,0.831
47,69,0.331
47,70,0.749
47,77,0.903
47,78,0.93
47,81,2.337
47,86,2.449
47,88,0.82
47,90,0.927
47,95,0.943
47,96,0.635
47,98,1.032
47,99,0.749
48,0,0.708
48,2,0.72
48,5,0.808
48,6,0.634
48,8,0.961
48,10,0.633
48,11,0.999
48,12,0.581
48,13,1.254
48,14,1.142
48,16,0.92
48,17,0.703
48,20,0.407
48,21,0.533
48,23,0.545
48,25,0.628
48,26,0.8
48,28,0.557
48,30,0.174
48,34,0.784
48,37,0.514
48,42,0.95
48,43,1.166
48,47,0.948
48,48,0.0
48,49,0.625
48,51,0.546
48,53,1.357
48,54,0.483
48,57,1.239
48,58,0.438
48,59,0.404
48,64,1.098
48,69,0.729
48,70,1.04
48,77,0.923
48,78,0.358
48,81,1.488
48,86,1.501
48,88,0.471
48,90,1.001
48,95,1.037
48,96,0.932
48,98,0.184
48,99,0.75
49,0,0.378
49,2,1.274
49,5,0.204
49,6,0.88
49,8,0.464
49,10,0.709
49,11,0.616
49,12,0.221
49,13,0.83
49,14,0.694
49,16,0.302
49,17,0.221
49,20,0.465
49,21,0.226
49,23,1.157
49,25,0.295
49,26,0.967
49,28,0.282
49,30,0.655
49,34,0.479
49,37,0.362
49,42,0.495
49,43,0.741
49,47,0.396
49,48,0.625
49,49,0.0
49,51,0.157
49,53,1.937
49,54,0.19
49,57,0.724
49,58,0.535
49,59,0.792
49,64,0.641
49,69,0.412
49,70,0.56
49,77,0.607
49,78,0.535
49,81,2.096
49,86,2.114
49,88,0.425
49,90,0.656
49,95,0.683
49,96,0.428
49,98,0.756
49,99,0.416
51,0,0.261
51,2,1.238
51,5,0.355
51,6,0.919
51,8,0.436
51,10,0.776
51,11,0.54
51,12,0.331
51,13,0.778
51,14,0.649
51,16,0.438
51,17,0.165
51,20,0.314
51,21,0.07
51,23,1.09
51,25,0.163
51,26,1.029
51,28,0.13
51,30,0.539
51,34,0.364
51,37,0.205
51,42,0.445
51,43,0.687
51,47,0.552
51,48,0.546
51,49,0.157
51,51,0.0
51,53,1.893
51,54,0.063
51,57,0.881
51,58,0.38
51,59,0.65
51,64,0.598
51,69,0.542
51,70,0.526
51,77,0.506
51,78,0.384
51,81,2.034
51,86,2.003
51,88,0.269
51,90,0.567
51,95,0.599
51,96,0.403
51,98,0.701
51,99,0.305
53,0,2.061
53,2,0.665
53,5,2.077
53,6,1.225
53,8,2.317
53,10,1.443
53,11,2.346
53,12,1.803
53,13,2.6
53,14,2.495
53,16,2.193
53,17,2.055
53,20,1.74
53,21,1.888
53,23,0.822
53,25,1.984
53,26,1.298
53,28,1.913
53,30,1.436
53,34,2.13
53,37,1.866
53,42,2.306
53,43,2.515
53,47,2.144
53,48,1.357
53,49,1.937
53,51,1.893
53,53,0.0
53,54,1.831
53,57,2.33
53,58,1.745
53,59,1.526
53,64,2.453
53,69,1.825
53,70,2.396
53,77,2.261
53,78,1.676
53,81,0.273
53,86,0.959
53,88,1.812
53,90,2.34
53,95,2.376
53,96,2.288
53,98,1.191
53,99,2.102
54,0,0.297
54,2,1.177
54,5,0.394
54,6,0.873
54,8,0.495
54,10,0.739
54,11,0.586
54,12,0.323
54,13,0.829
54,14,0.703
54,16,0.485
54,17,0.226
54,20,0.277
54,21,0.083
54,23,1.027
54,25,0.198
54,26,0.989
54,28,0.144
54,30,0.481
54,34,0.399
54,37,0.195
54,42,0.499
54,43,0.738
54,47,0.584
54,48,0.483
54,49,0.19
54,51,0.063
54,53,1.831
54,54,0.0
54,57,0.911
54,58,0.348
54,59,0.603
54,64,0.653
54,69,0.538
54,70,0.583
54,77,0.544
54,78,0.329
54,81,1.971
54,86,1.945
54,88,0.245
54,90,0.609
54,95,0.642
54,96,0.463
54,98,0.639
54,99,0.343
57,0,1.044
57,2,1.689
57,5,0.531
57,6,1.107
57,8,0.946
57,10,0.887
57,11,1.157
57,12,0.661
57,13,1.258
57,14,1.136
57,16,0.49
57,17,0.87
57,20,1.188
57,21,0.948
57,23,1.679
57,25,0.99
57,26,1.072
57,28,0.998
57,30,1.327
57,34,1.123
57,37,1.084
57,42,1.013
57,43,1.194
57,47,0.329
57,48,1.239
57,49,0.724
57,51,0.881
57,53,2.33
57,54,0.911
57,57,0.0
57,58,1.259
57,59,1.501
57,64,1.092
57,69,0.53
57,70,1.017
57,77,1.204
57,78,1.237
57,81,2.544
57,86,2.725
57,88,1.149
57,90,1.217
57,95,1.228
57,96,0.92
57,98,1.295
57,99,1.066
58,0,0.361
58,2,1.141
58,5,0.735
58,6,1.027
58,8,0.641
58,10,0.958
58,11,0.61
58,12,0.65
58,13,0.86
58,14,0.769
58,16,0.814
58,17,0.457
58,20,0.074
58,21,0.318
58,23,0.924
58,25,0.331
58,26,1.177
58,28,0.285
58,30,0.311
58,34,0.398
58,37,0.195
58,42,0.604
58,43,0.78
58,47,0.93
58,48,0.438
58,49,0.535
58,51,0.38
58,53,1.745
58,54,0.348
58,57,1.259
58,58,0.0
58,59,0.297
58,64,0.733
58,69,0.861
58,70,0.695
58,77,0.518
58,78,0.08
58,81,1.84
58,86,1.694
58,88,0.118
58,90,0.597
58,95,0.633
58,96,0.623
58,98,0.621
58,99,0.389
59,0,0.657
59,2,0.98
59,5,0.996
59,6,1.035
59,8,0.936
59,10,1.031
59,11,0.884
59,12,0.854
59,13,1.124
59,14,1.047
59,16,1.087
59,17,0.75
59,20,0.344
59,21,0.596
59,23,0.725
59,25,0.627
59,26,1.203
59,28,0.575
59,30,0.232
59,34,0.683
59,37,0.488
59,42,0.896
59,43,1.05
59,47,1.18
59,48,0.404
59,49,0.792
59,51,0.65
59,53,1.526
59,54,0.603
59,57,1.501
59,58,0.297
59,59,0.0
59,64,1.016
59,69,1.047
59,70,0.985
59,77,0.783
59,78,0.278
59,81,1.591
59,86,1.398
59,88,0.412
59,90,0.86
59,95,0.895
59,96,0.919
59,98,0.545
59,99,0.682
64,0,0.391
64,2,1.815
64,5,0.673
64,6,1.511
64,8,0.179
64,10,1.349
64,11,0.145
64,12,0.86
64,13,0.191
64,14,0.054
64,16,0.636
64,17,0.438
64,20,0.721
64,21,0.579
64,23,1.633
64,25,0.472
64,26,1.608
64,28,0.543
64,30,1.026
64,34,0.335
64,37,0.587
64,42,0.154
64,43,0.107
64,47,0.831
64,48,1.098
64,49,0.641
64,51,0.598
64,53,2.453
64,54,0.653
64,57,1.092
64,58,0.733
64,59,1.016
64,64,0.0
64,69,1.024
64,70,0.084
64,77,0.252
64,78,0.79
64,81,2.566
64,86,2.408
64,88,0.646
64,90,0.197
64,95,0.181
64,96,0.215
64,98,1.273
64,99,0.352
69,0,0.789
69,2,1.171
69,5,0.366
69,6,0.628
69,8,0.846
69,10,0.41
69,11,1.021
69,12,0.214
69,13,1.215
69,14,1.078
69,16,0.453
69,17,0.631
69,20,0.787
69,21,0.608
69,23,1.149
69,25,0.7
69,26,0.651
69,28,0.671
69,30,0.844
69,34,0.89
69,37,0.733
69,42,0.89
69,43,1.129
69,47,0.331
69,48,0.729
69,49,0.412
69,51,0.542
69,53,1.825
69,54,0.538
69,57,0.53
69,58,0.861
69,59,1.047
69,64,1.024
69,69,0.0
69,70,0.941
69,77,1.018
69,78,0.815
69,81,2.027
69,86,2.197
69,88,0.776
69,90,1.064
69,95,1.089
69,96,0.81
69,98,0.767
69,99,0.828
70,0,0.341
70,2,1.753
70,5,0.589
70,6,1.434
70,8,0.096
70,10,1.269
70,11,0.165
70,12,0.778
70,13,0.274
70,14,0.137
70,16,0.555
70,17,0.363
70,20,0.675
70,21,0.513
70,23,1.579
70,25,0.412
70,26,1.528
70,28,0.483
70,30,0.978
70,34,0.304
70,37,0.536
70,42,0.092
70,43,0.19
70,47,0.749
70,48,1.04
70,49,0.56
70,51,0.526
70,53,2.396
70,54,0.583
70,57,1.017
70,58,0.695
70,59,0.985
70,64,0.084
70,69,0.941
70,70,0.0
70,77,0.259
70,78,0.746
70,81,2.516
70,86,2.383
70,88,0.599
70,90,0.228
70,95,0.224
70,96,0.133
70,98,1.211
70,99,0.307
77,0,0.247
77,2,1.642
77,5,0.712
77,6,1.414
77,8,0.277
77,10,1.281
77,11,0.107
77,12,0.822
77,13,0.343
77,14,0.27
77,16,0.717
77,17,0.387
77,20,0.522
77,21,0.461
77,23,1.439
77,25,0.346
77,26,1.532
77,28,0.406
77,30,0.825
77,34,0.147
77,37,0.414
77,42,0.206
77,43,0.267
77,47,0.903
77,48,0.923
77,49,0.607
77,51,0.506
77,53,2.261
77,54,0.544
77,57,1.204
77,58,0.518
77,59,0.783
77,64,0.252
77,69,1.018
77,70,0.259
77,77,0.0
77,78,0.582
77,81,2.357
77,86,2.166
77,88,0.452
77,90,0.079
77,95,0.116
77,96,0.292
77,98,1.105
77,99,0.201
78,0,0.405
78,2,1.13
78,5,0.723
78,6,1.001
78,8,0.683
78,10,0.89
78,11,0.677
78,12,0.645
78,13,0.925
78,14,0.83
78,16,0.81
78,17,0.476
78,20,0.072
78,21,0.324
78,23,0.89
78,25,0.358
78,26,1.167
78,28,0.3
78,30,0.24
78,34,0.461
78,37,0.218
78,42,0.654
78,43,0.843
78,47,0.93
78,48,0.358
78,49,0.535
78,51,0.384
78,53,1.676
78,54,0.329
78,57,1.237
78,58,0.08
78,59,0.278
78,64,0.79
78,69,0.815
78,70,0.746
78,77,0.582
78,78,0.0
78,81,1.83
78,86,1.658
78,88,0.147
78,90,0.664
78,95,0.698
78,96,0.663
78,98,0.542
78,99,0.43
81,0,2.177
81,2,0.856
81,5,2.251
81,6,1.451
81,8,2.444
81,10,1.662
81,11,2.449
81,12,1.982
81,13,2.7
81,14,2.605
81,16,2.367
81,17,2.192
81,20,1.845
81,21,2.021
81,23,0.944
81,25,2.108
81,26,1.54
81,28,2.038
81,30,1.54
81,34,2.235
81,37,1.981
81,42,2.425
81,43,2.619
81,47,2.337
81,48,1.488
81,49,2.096
81,51,2.034
81,53,0.273
81,54,1.971
81,57,2.544
81,58,1.84
81,59,1.591
81,64,2.566
81,69,2.027
81,70,2.516
81,77,2.357
81,78,1.83
81,81,0.0
81,86,0.75
81,88,1.92
81,90,2.436
81,95,2.472
81,96,2.417
81,98,1.34
81,99,2.215
86,0,2.055
86,2,1.181
86,5,2.306
86,6,1.765
86,8,2.334
86,10,1.93
86,11,2.271
86,12,2.079
86,13,2.495
86,14,2.434
86,16,2.415
86,17,2.131
86,20,1.73
86,21,1.964
86,23,1.068
86,25,2.017
86,26,1.907
86,28,1.957
86,30,1.464
86,34,2.079
86,37,1.877
86,42,2.294
86,43,2.431
86,47,2.449
86,48,1.501
86,49,2.114
86,51,2.003
86,53,0.959
86,54,1.945
86,57,2.725
86,58,1.694
86,59,1.398
86,64,2.408
86,69,2.197
86,70,2.383
86,77,2.166
86,78,1.658
