fromnode,tonode,c
17,6,1.074
17,8,0.272
17,10,0.917
17,14,0.49
17,16,0.387
17,17,0.0
17,20,0.406
17,21,0.173
17,23,1.248
17,30,0.676
17,34,0.266
17,42,0.286
17,43,0.532
17,47,0.548
17,48,0.703
17,49,0.221
17,54,0.226
17,57,0.87
17,59,0.75
17,64,0.438
17,70,0.363
17,77,0.387
17,78,0.476
17,81,2.192
17,86,2.131
17,90,0.436
17,98,0.864
17,99,0.205
20,0,0.335
20,5,0.667
20,6,0.971
20,8,0.613
20,10,0.893
20,14,0.76
20,16,0.75
20,17,0.406
20,20,0.0
20,21,0.254
20,23,0.918
20,30,0.306
20,34,0.391
20,42,0.584
20,43,0.777
20,47,0.86
20,48,0.407
20,49,0.465
20,54,0.277
20,57,1.188
20,59,0.344
20,64,0.721
20,70,0.675
20,77,0.522
20,78,0.072
20,81,1.845
20,86,1.73
20,90,0.601
20,98,0.591
20,99,0.37
21,0,0.214
21,5,0.42
21,6,0.955
21,8,0.43
21,10,0.823
21,14,0.628
21,16,0.497
21,17,0.173
21,20,0.254
21,21,0.0
21,23,1.078
21,30,0.505
21,34,0.315
21,42,0.427
21,43,0.661
21,47,0.619
21,48,0.533
21,49,0.226
21,54,0.083
21,57,0.948
21,59,0.596
21,64,0.579
21,70,0.513
21,77,0.461
21,78,0.324
21,81,2.021
21,86,1.964
21,90,0.527
21,98,0.699
21,99,0.261
23,0,1.242
23,5,1.323
23,6,0.709
23,8,1.504
23,10,0.862
23,14,1.675
23,16,1.438
23,17,1.248
23,20,0.918
23,21,1.078
23,23,0.0
23,30,0.614
23,34,1.308
23,42,1.488
23,43,1.694
23,47,1.431
23,48,0.545
23,49,1.157
23,54,1.027
23,57,1.679
23,59,0.725
23,64,1.633
23,70,1.579
23,77,1.439
23,78,0.89
23,81,0.944
23,86,1.068
23,90,1.518
23,98,0.404
23,99,1.282
30,0,0.638
30,5,0.854
30,6,0.807
30,8,0.91
30,10,0.799
30,14,1.066
30,16,0.957
30,17,0.676
30,20,0.306
30,21,0.505
30,23,0.614
30,30,0.0
30,34,0.697
30,42,0.886
30,43,1.082
30,47,1.018
30,48,0.174
30,49,0.655
30,54,0.481
30,57,1.327
30,59,0.232
30,64,1.026
30,70,0.978
30,77,0.825
30,78,0.24
30,81,1.54
30,86,1.464
30,90,0.904
30,98,0.335
30,99,0.675
34,0,0.104
34,5,0.609
34,6,1.268
34,8,0.272
34,10,1.137
34,14,0.371
34,16,0.633
34,17,0.266
34,20,0.391
34,21,0.315
34,23,1.308
34,30,0.697
34,34,0.0
34,42,0.218
34,43,0.386
34,47,0.808
34,48,0.784
34,49,0.479
34,54,0.399
34,57,1.123
34,59,0.683
34,64,0.335
34,70,0.304
34,77,0.147
34,78,0.461
34,81,2.235
34,86,2.079
34,90,0.22
34,98,0.965
34,99,0.04
42,0,0.249
42,5,0.551
42,6,1.36
42,8,0.071
42,10,1.201
42,14,0.204
42,16,0.535
42,17,0.286
42,20,0.584
42,21,0.427
42,23,1.488
42,30,0.886
42,34,0.218
42,42,0.0
42,43,0.246
42,47,0.727
42,48,0.95
42,49,0.495
42,54,0.499
42,57,1.013
42,59,0.896
42,64,0.154
42,70,0.092
42,77,0.206
42,78,0.654
42,81,2.425
42,86,2.294
42,90,0.204
42,98,1.122
42,99,0.215
43,0,0.46
43,5,0.779
43,6,1.604
43,8,0.283
43,10,1.447
43,14,0.05
43,16,0.742
43,17,0.532
43,20,0.777
43,21,0.661
43,23,1.694
43,30,1.082
43,34,0.386
43,42,0.246
43,43,0.0
43,47,0.937
43,48,1.166
43,49,0.741
43,54,0.738
43,57,1.194
43,59,1.05
43,64,0.107
43,70,0.19
43,77,0.267
43,78,0.843
43,81,2.619
43,86,2.431
43,90,0.192
43,98,1.345
43,99,0.416
47,0,0.724
47,5,0.204
47,6,0.959
47,8,0.666
47,10,0.741
47,14,0.881
47,16,0.195
47,17,0.548
47,20,0.86
47,21,0.619
47,23,1.431
47,30,1.018
47,34,0.808
47,42,0.727
47,43,0.937
47,47,0.0
47,48,0.948
47,49,0.396
47,54,0.584
47,57,0.329
47,59,1.18
47,64,0.831
47,70,0.749
47,77,0.903
47,78,0.93
47,81,2.337
47,86,2.449
47,90,0.927
47,98,1.032
47,99,0.749
48,0,0.708
48,5,0.808
48,6,0.634
48,8,0.961
48,10,0.633
48,14,1.142
48,16,0.92
48,17,0.703
48,20,0.407
48,21,0.533
48,23,0.545
48,30,0.174
48,34,0.784
48,42,0.95
48,43,1.166
48,47,0.948
48,48,0.0
48,49,0.625
48,54,0.483
48,57,1.239
48,59,0.404
48,64,1.098
48,70,1.04
48,77,0.923
48,78,0.358
48,81,1.488
48,86,1.501
48,90,1.001
48,98,0.184
48,99,0.75
49,0,0.378
49,5,0.204
49,6,0.88
49,8,0.464
49,10,0.709
49,14,0.694
49,16,0.302
49,17,0.221
49,20,0.465
49,21,0.226
49,23,1.157
49,30,0.655
49,34,0.479
49,42,0.495
49,43,0.741
49,47,0.396
49,48,0.625
49,49,0.0
49,54,0.19
49,57,0.724
49,59,0.792
49,64,0.641
49,70,0.56
49,77,0.607
49,78,0.535
49,81,2.096
49,86,2.114
49,90,0.656
49,98,0.756
49,99,0.416
54,0,0.297
54,5,0.394
54,6,0.873
54,8,0.495
54,10,0.739
54,14,0.703
54,16,0.485
54,17,0.226
54,20,0.277
54,21,0.083
54,23,1.027
54,30,0.481
54,34,0.399
54,42,0.499
54,43,0.738
54,47,0.584
54,48,0.483
54,49,0.19
54,54,0.0
54,57,0.911
54,59,0.603
54,64,0.653
54,70,0.583
54,77,0.544
54,78,0.329
54,81,1.971
54,86,1.945
54,90,0.609
54,98,0.639
54,99,0.343
57,0,1.044
57,5,0.531
57,6,1.107
57,8,0.946
57,10,0.887
57,14,1.136
57,16,0.49
57,17,0.87
57,20,1.188
57,21,0.948
57,23,1.679
57,30,1.327
57,34,1.123
57,42,1.013
57,43,1.194
57,47,0.329
57,48,1.239
57,49,0.724
57,54,0.911
57,57,0.0
57,59,1.501
57,64,1.092
57,70,1.017
57,77,1.204
57,78,1.237
57,81,2.544
57,86,2.725
57,90,1.217
57,98,1.295
57,99,1.066
59,0,0.657
59,5,0.996
59,6,1.035
59,8,0.936
59,10,1.031
59,14,1.047
59,16,1.087
59,17,0.75
59,20,0.344
59,21,0.596
59,23,0.725
59,30,0.232
59,34,0.683
59,42,0.896
59,43,1.05
59,47,1.18
59,48,0.404
59,49,0.792
59,54,0.603
59,57,1.501
59,59,0.0
59,64,1.016
59,70,0.985
59,77,0.783
59,78,0.278
59,81,1.591
59,86,1.398
59,90,0.86
59,98,0.545
59,99,0.682
64,0,0.391
64,5,0.673
64,6,1.511
64,8,0.179
64,10,1.349
64,14,0.054
64,16,0.636
64,17,0.438
64,20,0.721
64,21,0.579
64,23,1.633
64,30,1.026
64,34,0.335
64,42,0.154
64,43,0.107
64,47,0.831
64,48,1.098
64,49,0.641
64,54,0.653
64,57,1.092
64,59,1.016
64,64,0.0
64,70,0.084
64,77,0.252
64,78,0.79
64,81,2.566
64,86,2.408
64,90,0.197
64,98,1.273
64,99,0.352
70,0,0.341
70,5,0.589
70,6,1.434
70,8,0.096
70,10,1.269
70,14,0.137
70,16,0.555
70,17,0.363
70,20,0.675
70,21,0.513
70,23,1.579
70,30,0.978
70,34,0.304
70,42,0.092
70,43,0.19
70,47,0.749
70,48,1.04
70,49,0.56
70,54,0.583
70,57,1.017
70,59,0.985
70,64,0.084
70,70,0.0
70,77,0.259
70,78,0.746
70,81,2.516
70,86,2.383
70,90,0.228
70,98,1.211
70,99,0.307
77,0,0.247
77,5,0.712
77,6,1.414
77,8,0.277
77,10,1.281
77,14,0.27
77,16,0.717
77,17,0.387
77,20,0.522
77,21,0.461
77,23,1.439
77,30,0.825
77,34,0.147
77,42,0.206
77,43,0.267
77,47,0.903
77,48,0.923
77,49,0.607
77,54,0.544
77,57,1.204
77,59,0.783
77,64,0.252
77,70,0.259
77,77,0.0
77,78,0.582
77,81,2.357
77,86,2.166
77,90,0.079
77,98,1.105
77,99,0.201
78,0,0.405
78,5,0.723
78,6,1.001
78,8,0.683
78,10,0.89
78,14,0.83
78,16,0.81
78,17,0.476
78,20,0.072
78,21,0.324
78,23,0.89
78,30,0.24
78,34,0.461
78,42,0.654
78,43,0.843
78,47,0.93
78,48,0.358
78,49,0.535
78,54,0.329
78,57,1.237
78,59,0.278
78,64,0.79
78,70,0.746
78,77,0.582
78,78,0.0
78,81,1.83
78,86,1.658
78,90,0.664
78,98,0.542
78,99,0.43
81,0,2.177
81,5,2.251
81,6,1.451
81,8,2.444
81,10,1.662
81,14,2.605
81,16,2.367
81,17,2.192
81,20,1.845
81,21,2.021
81,23,0.944
81,30,1.54
81,34,2.235
81,42,2.425
81,43,2.619
81,47,2.337
81,48,1.488
81,49,2.096
81,54,1.971
81,57,2.544
81,59,1.591
81,64,2.566
81,70,2.516
81,77,2.357
81,78,1.83
81,81,0.0
81,86,0.75
81,90,2.436
81,98,1.34
81,99,2.215
86,0,2.055
86,5,2.306
86,6,1.765
86,8,2.334
86,10,1.93
86,14,2.434
86,16,2.415
86,17,2.131
86,20,1.73
86,21,1.964
86,23,1.068
86,30,1.464
86,34,2.079
86,42,2.294
86,43,2.431
86,47,2.449
86,48,1.501
86,49,2.114
86,54,1.945
86,57,2.725
86,59,1.398
86,64,2.408
86,70,2.383
86,77,2.166
86,78,1.658
86,81,0.75
86,86,0.0
86,90,2.238
86,98,1.43
86,99,2.08
90,0,0.314
90,5,0.743
90,6,1.482
90,8,0.273
90,10,1.343
90,14,0.204
90,16,0.736
90,17,0.436
90,20,0.601
90,21,0.527
90,23,1.518
90,30,0.904
90,34,0.22
90,42,0.204
90,43,0.192
90,47,0.927
90,48,1.001
90,49,0.656
90,54,0.609
90,57,1.217
90,59,0.86
90,64,0.197
90,70,0.228
90,77,0.079
90,78,0.664
90,81,2.436
90,86,2.238
90,90,0.0
90,98,1.183
90,99,0.267
98,0,0.885
98,5,0.919
98,6,0.507
98,8,1.129
98,10,0.566
98,14,1.32
98,16,1.034
98,17,0.864
98,20,0.591
98,21,0.699
98,23,0.404
98,30,0.335
98,34,0.965
98,42,1.122
98,43,1.345
98,47,1.032
98,48,0.184
98,49,0.756
98,54,0.639
98,57,1.295
98,59,0.545
98,64,1.273
98,70,1.211
98,77,1.105
98,78,0.542
98,81,1.34
98,86,1.43
98,90,1.183
98,98,0.0
98,99,0.928
99,0,0.047
99,5,0.549
99,6,1.215
99,8,0.256
99,10,1.08
99,14,0.393
99,16,0.577
99,17,0.205
99,20,0.37
99,21,0.261
99,23,1.282
99,30,0.675
99,34,0.04
99,42,0.215
99,43,0.416
99,47,0.749
99,48,0.75
99,49,0.416
99,54,0.343
99,57,1.066
99,59,0.682
99,64,0.352
99,70,0.307
99,77,0.201
99,78,0.43
99,81,2.215
99,86,2.08
99,90,0.267
99,98,0.928
99,99,0.0
