fromnode,tonode,c
45,59,0.503
45,60,0.633
45,67,0.517
45,69,0.64
45,73,1.877
45,79,1.884
45,82,1.355
45,83,0.986
45,88,0.136
45,89,1.645
45,93,1.473
45,94,0.578
45,97,0.967
47,1,0.954
47,3,0.787
47,6,0.959
47,13,1.013
47,14,0.881
47,20,0.86
47,27,0.897
47,31,0.824
47,32,1.266
47,45,0.693
47,47,0.0
47,48,0.948
47,59,1.18
47,60,0.394
47,67,1.094
47,69,0.331
47,73,2.434
47,79,2.33
47,82,1.839
47,83,1.011
47,88,0.82
47,89,2.237
47,93,1.733
47,94,0.914
47,97,0.274
48,1,1.133
48,3,1.021
48,6,0.634
48,13,1.254
48,14,1.142
48,20,0.407
48,27,0.448
48,31,0.638
48,32,0.546
48,45,0.446
48,47,0.948
48,48,0.0
48,59,0.404
48,60,0.684
48,67,0.165
48,69,0.729
48,73,1.492
48,79,1.45
48,82,0.928
48,83,0.697
48,88,0.471
48,89,1.289
48,93,1.037
48,94,0.215
48,97,1.199
59,1,0.979
59,3,0.948
59,6,1.035
59,13,1.124
59,14,1.047
59,20,0.344
59,27,0.85
59,31,0.534
59,32,0.144
59,45,0.503
59,47,1.18
59,48,0.404
59,59,0.0
59,60,1.016
59,67,0.282
59,69,1.047
59,73,1.426
59,79,1.518
59,82,0.991
59,83,1.097
59,88,0.412
59,89,1.175
59,93,1.298
59,94,0.616
59,97,1.451
60,1,1.151
60,3,0.993
60,6,0.565
60,13,1.248
60,14,1.111
60,20,0.772
60,27,0.514
60,31,0.849
60,32,1.134
60,45,0.633
60,47,0.394
60,48,0.684
60,59,1.016
60,60,0.0
60,67,0.847
60,69,0.064
60,73,2.112
60,79,1.966
60,82,1.498
60,83,0.618
60,88,0.767
60,89,1.94
60,93,1.343
60,94,0.582
60,97,0.566
67,1,1.138
67,3,1.068
67,6,0.765
67,13,1.282
67,14,1.146
67,20,0.423
67,27,0.585
67,31,0.66
67,32,0.425
67,45,0.517
67,47,1.094
67,48,0.165
67,59,0.282
67,60,0.847
67,67,0.0
67,69,0.891
67,73,1.368
67,79,1.371
67,82,0.839
67,83,0.824
67,88,0.498
67,89,1.151
67,93,1.046
67,94,0.353
67,97,1.351
69,1,1.124
69,3,0.963
69,6,0.628
69,13,1.215
69,14,1.078
69,20,0.787
69,27,0.578
69,31,0.846
69,32,1.16
69,45,0.64
69,47,0.331
69,48,0.729
69,59,1.047
69,60,0.064
69,67,0.891
69,69,0.0
69,73,2.17
69,79,2.029
69,82,1.558
69,83,0.679
69,88,0.776
69,89,1.995
69,93,1.407
69,94,0.639
69,97,0.504
73,1,2.395
73,3,2.374
73,6,1.708
73,13,2.537
73,14,2.47
73,20,1.748
73,27,1.637
73,31,1.959
73,32,1.451
73,45,1.877
73,47,2.434
73,48,1.492
73,59,1.426
73,60,2.112
73,67,1.368
73,69,2.17
73,73,0.0
73,79,0.478
73,82,0.63
73,83,1.714
73,88,1.823
73,89,0.278
73,93,1.119
73,94,1.532
73,97,2.669
79,1,2.491
79,3,2.436
79,6,1.476
79,13,2.636
79,14,2.561
79,20,1.789
79,27,1.456
79,31,2.022
79,32,1.586
79,45,1.884
79,47,2.33
79,48,1.45
79,59,1.518
79,60,1.966
79,67,1.371
79,69,2.029
79,73,0.478
79,79,0.0
79,82,0.533
79,83,1.463
79,88,1.865
79,89,0.649
79,93,0.752
79,94,1.42
79,97,2.532
82,1,1.96
82,3,1.904
82,6,1.079
82,13,2.105
82,14,2.12
82,20,1.257
82,27,1.01
82,31,1.489
82,32,1.07
82,45,1.355
82,47,1.839
82,48,0.928
82,59,0.991
82,60,1.498
82,67,0.839
82,69,1.558
82,73,0.63
82,79,0.533
82,82,0.0
82,83,1.086
82,88,1.333
82,89,0.547
82,93,0.6
82,94,0.926
82,97,2.06
83,1,1.643
83,3,1.507
83,6,0.07
83,13,1.764
83,14,1.632
83,20,1.041
83,27,0.253
83,31,1.226
83,32,1.241
83,45,0.986
83,47,1.011
83,48,0.697
83,59,1.097
83,60,0.618
83,67,0.824
83,69,0.679
83,73,1.714
83,79,1.463
83,82,1.086
83,83,0.0
83,88,1.081
83,89,1.61
83,93,0.762
83,94,0.482
83,97,1.138
88,1,0.645
88,3,0.571
88,6,1.011
88,13,0.788
88,14,0.685
88,20,0.076
88,27,0.833
88,31,0.167
88,32,0.459
88,45,0.136
88,47,0.82
88,48,0.471
88,59,0.412
88,60,0.767
88,67,0.498
88,69,0.776
88,73,1.823
88,79,1.865
88,82,1.333
88,83,1.081
88,88,0.0
88,89,1.58
88,93,1.508
88,94,0.64
88,97,1.094
89,1,2.133
89,3,2.12
89,6,1.593
89,13,2.274
89,14,2.234
89,20,1.507
89,27,1.496
89,31,1.709
89,32,1.189
89,45,1.645
89,47,2.237
89,48,1.289
89,59,1.175
89,60,1.94
89,67,1.151
89,69,1.995
89,73,0.278
89,79,0.649
89,82,0.547
89,83,1.61
89,88,1.58
89,89,0.0
89,93,1.124
89,94,1.359
89,97,2.484
93,1,2.15
93,3,2.05
93,6,0.794
93,13,2.289
93,14,2.173
93,20,1.441
93,27,0.839
93,31,1.675
93,32,1.42
93,45,1.473
93,47,1.733
93,48,1.037
93,59,1.298
93,60,1.343
93,67,1.046
93,69,1.407
93,73,1.119
93,79,0.752
93,82,0.6
93,83,0.762
93,88,1.508
93,89,1.124
93,93,0.0
93,94,0.906
93,97,1.891
94,1,1.26
94,3,1.149
94,6,0.419
94,13,1.395
94,14,1.3
94,20,0.587
94,27,0.234
94,31,0.801
94,32,0.76
94,45,0.578
94,47,0.914
94,48,0.215
94,59,0.616
94,60,0.582
94,67,0.353
94,69,0.639
94,73,1.532
94,79,1.42
94,82,0.926
94,83,0.482
94,88,0.64
94,89,1.359
94,93,0.906
94,94,0.0
94,97,1.137
97,1,1.163
97,3,0.999
97,6,1.098
97,13,1.197
97,14,1.074
97,20,1.134
97,27,1.077
97,31,1.091
97,32,1.539
97,45,0.967
97,47,0.274
97,48,1.199
97,59,1.451
97,60,0.566
97,67,1.351
97,69,0.504
97,73,2.669
97,79,2.532
97,82,2.06
97,83,1.138
97,88,1.094
97,89,2.484
97,93,1.891
97,94,1.137
97,97,0.0
