fromnode,tonode,c
30,67,0.117
30,69,0.844
30,74,1.148
30,77,0.825
30,81,1.54
30,85,1.548
30,86,1.464
30,87,0.627
30,90,0.904
30,93,1.154
30,94,0.388
30,95,0.941
30,96,0.886
30,98,0.335
32,3,0.938
32,4,0.998
32,7,1.596
32,10,1.169
32,11,0.861
32,20,0.407
32,21,0.659
32,22,0.637
32,27,0.994
32,29,0.803
32,30,0.374
32,32,0.0
32,34,0.678
32,39,0.426
32,40,0.975
32,46,1.009
32,47,1.266
32,48,0.546
32,50,1.397
32,54,0.682
32,55,0.291
32,56,0.821
32,59,0.144
32,62,0.792
32,64,1.001
32,65,1.069
32,67,0.425
32,69,1.16
32,74,1.085
32,77,0.755
32,81,1.669
32,85,1.658
32,86,1.411
32,87,0.997
32,90,0.828
32,93,1.42
32,94,0.76
32,95,0.86
32,96,0.934
32,98,0.688
34,3,0.265
34,4,0.626
34,7,2.13
34,10,1.137
34,11,0.216
34,20,0.391
34,21,0.315
34,22,0.093
34,27,1.102
34,29,1.298
34,30,0.697
34,32,0.678
34,34,0.0
34,39,0.279
34,40,0.416
34,46,0.866
34,47,0.808
34,48,0.784
34,50,1.912
34,54,0.399
34,55,0.472
34,56,0.718
34,59,0.683
34,62,0.539
34,64,0.335
34,65,0.416
34,67,0.814
34,69,0.89
34,74,0.452
34,77,0.147
34,81,2.235
34,85,2.241
34,86,2.079
34,87,1.001
34,90,0.22
34,93,1.821
34,94,0.935
34,95,0.255
34,96,0.268
34,98,0.965
39,3,0.543
39,4,0.64
39,7,1.859
39,10,1.008
39,11,0.49
39,20,0.134
39,21,0.268
39,22,0.216
39,27,0.918
39,29,1.027
39,30,0.428
39,32,0.426
39,34,0.279
39,39,0.0
39,40,0.555
39,46,0.77
39,47,0.886
39,48,0.54
39,50,1.642
39,54,0.325
39,55,0.194
39,56,0.59
39,59,0.408
39,62,0.47
39,64,0.614
39,65,0.644
39,67,0.544
39,69,0.861
39,74,0.726
39,77,0.398
39,81,1.96
39,85,1.964
39,86,1.807
39,87,0.85
39,90,0.477
39,93,1.573
39,94,0.72
39,95,0.514
39,96,0.513
39,98,0.724
40,3,0.398
40,4,0.306
40,7,2.2
40,10,0.919
40,11,0.472
40,20,0.58
40,21,0.33
40,22,0.383
40,27,0.976
40,29,1.381
40,30,0.829
40,32,0.975
40,34,0.416
40,39,0.555
40,40,0.0
40,46,0.636
40,47,0.403
40,48,0.829
40,50,1.96
40,54,0.351
40,55,0.697
40,56,0.57
40,59,0.924
40,62,0.377
40,64,0.455
40,65,0.216
40,67,0.932
40,69,0.571
40,74,0.601
40,77,0.5
40,81,2.312
40,85,2.334
40,86,2.292
40,87,0.832
40,90,0.526
40,93,1.791
40,94,0.891
40,95,0.544
40,96,0.244
40,98,0.973
46,3,0.995
46,4,0.341
46,7,1.674
46,10,0.285
46,11,1.032
46,20,0.672
46,21,0.555
46,22,0.78
46,27,0.383
46,29,0.973
46,30,0.666
46,32,1.009
46,34,0.866
46,39,0.77
46,40,0.636
46,46,0.0
46,47,0.515
46,48,0.534
46,50,1.455
46,54,0.473
46,55,0.748
46,56,0.189
46,59,0.884
46,62,0.327
46,64,1.065
46,65,0.851
46,67,0.698
46,69,0.213
46,74,1.215
46,77,1.007
46,81,1.823
46,85,1.862
46,86,1.986
46,87,0.22
46,90,1.065
46,93,1.221
46,94,0.427
46,95,1.095
46,96,0.852
46,98,0.556
47,3,0.787
47,4,0.276
47,7,2.189
47,10,0.741
47,11,0.871
47,20,0.86
47,21,0.619
47,22,0.761
47,27,0.897
47,29,1.46
47,30,1.018
47,32,1.266
47,34,0.808
47,39,0.886
47,40,0.403
47,46,0.515
47,47,0.0
47,48,0.948
47,50,1.97
47,54,0.584
47,55,0.974
47,56,0.581
47,59,1.18
47,62,0.49
47,64,0.831
47,65,0.545
47,67,1.094
47,69,0.331
47,74,0.965
47,77,0.903
47,81,2.337
47,85,2.374
47,86,2.449
47,87,0.733
47,90,0.927
47,93,1.733
47,94,0.914
47,95,0.943
47,96,0.635
47,98,1.032
48,3,1.021
48,4,0.681
48,7,1.367
48,10,0.633
48,11,0.999
48,20,0.407
48,21,0.533
48,22,0.696
48,27,0.448
48,29,0.552
48,30,0.174
48,32,0.546
48,34,0.784
48,39,0.54
48,40,0.829
48,46,0.534
48,47,0.948
48,48,0.0
48,50,1.145
48,54,0.483
48,55,0.39
48,56,0.379
48,59,0.404
48,62,0.48
48,64,1.098
48,65,1.013
48,67,0.165
48,69,0.729
48,74,1.231
48,77,0.923
48,81,1.488
48,85,1.507
48,86,1.501
48,87,0.462
48,90,1.001
48,93,1.037
48,94,0.215
48,95,1.037
48,96,0.932
48,98,0.184
50,3,2.161
50,4,1.749
50,7,0.223
50,10,1.295
50,11,2.128
50,20,1.521
50,21,1.678
50,22,1.829
50,27,1.081
50,29,0.616
50,30,1.216
50,32,1.397
50,34,1.912
50,39,1.642
50,40,1.96
50,46,1.455
50,47,1.97
50,48,1.145
50,50,0.0
50,54,1.624
50,55,1.454
50,56,1.416
50,59,1.3
50,62,1.587
50,64,2.237
50,65,2.154
50,67,1.099
50,69,1.658
50,74,2.363
50,77,2.04
50,81,0.369
50,85,0.419
50,86,0.869
50,87,1.243
50,90,2.12
50,93,0.364
50,94,1.076
50,95,2.156
50,96,2.077
50,98,0.987
54,3,0.577
54,4,0.321
54,7,1.847
54,10,0.739
54,11,0.586
54,20,0.277
54,21,0.083
54,22,0.31
54,27,0.714
54,29,1.034
54,30,0.481
54,32,0.682
54,34,0.399
54,39,0.325
54,40,0.351
54,46,0.473
54,47,0.584
54,48,0.483
54,50,1.624
54,54,0.0
54,55,0.391
54,56,0.319
54,59,0.603
54,62,0.151
54,64,0.653
54,65,0.531
54,67,0.582
54,69,0.538
54,74,0.797
54,77,0.544
54,81,1.971
54,85,1.99
54,86,1.945
54,87,0.604
54,90,0.609
54,93,1.482
54,94,0.576
54,95,0.642
54,96,0.463
54,98,0.639
55,3,0.736
55,4,0.707
55,7,1.669
55,10,0.946
55,11,0.683
55,20,0.118
55,21,0.373
55,22,0.405
55,27,0.813
55,29,0.838
55,30,0.247
55,32,0.291
55,34,0.472
55,39,0.194
55,40,0.697
55,46,0.748
55,47,0.974
55,48,0.39
55,50,1.454
55,54,0.391
55,55,0.0
55,56,0.559
55,59,0.228
55,62,0.504
55,64,0.808
55,65,0.818
55,67,0.359
55,69,0.881
55,74,0.919
55,77,0.589
55,81,1.768
55,85,1.771
55,86,1.621
55,87,0.777
55,90,0.669
55,93,1.401
55,94,0.593
55,95,0.705
55,96,0.696
55,98,0.57
56,3,0.882
56,4,0.332
56,7,1.638
56,10,0.424
56,11,0.902
56,20,0.485
56,21,0.402
56,22,0.628
56,27,0.41
56,29,0.88
56,30,0.489
56,32,0.821
56,34,0.718
56,39,0.59
56,40,0.57
56,46,0.189
56,47,0.581
56,48,0.379
56,50,1.416
56,54,0.319
56,55,0.559
56,56,0.0
56,59,0.699
56,62,0.2
56,64,0.956
56,65,0.782
56,67,0.537
56,69,0.355
56,74,1.104
56,77,0.863
56,81,1.778
56,85,1.809
56,86,1.87
56,87,0.285
56,90,0.928
56,93,1.224
56,94,0.342
56,95,0.96
56,96,0.752
56,98,0.452
59,3,0.948
59,4,0.906
59,7,1.506
59,10,1.031
59,11,0.884
59,20,0.344
59,21,0.596
59,22,0.624
59,27,0.85
59,29,0.693
59,30,0.232
59,32,0.144
59,34,0.683
59,39,0.408
59,40,0.924
59,46,0.884
59,47,1.18
59,48,0.404
59,50,1.3
59,54,0.603
59,55,0.228
59,56,0.699
59,59,0.0
59,62,0.695
59,64,1.016
59,65,1.045
59,67,0.282
59,69,1.047
59,74,1.117
59,77,0.783
59,81,1.591
59,85,1.587
59,86,1.398
59,87,0.859
59,90,0.86
59,93,1.298
59,94,0.616
59,95,0.895
59,96,0.919
59,98,0.545
62,3,0.685
62,4,0.214
62,7,1.811
62,10,0.602
62,11,0.711
62,20,0.401
62,21,0.23
62,22,0.453
62,27,0.61
62,29,1.023
62,30,0.53
62,32,0.792
62,34,0.539
62,39,0.47
62,40,0.377
62,46,0.327
62,47,0.49
62,48,0.48
62,50,1.587
62,54,0.151
62,55,0.504
62,56,0.2
62,59,0.695
62,62,0.0
62,64,0.758
62,65,0.585
62,67,0.612
62,69,0.391
62,74,0.906
62,77,0.68
62,81,1.944
62,85,1.969
62,86,1.978
62,87,0.481
62,90,0.741
62,93,1.414
62,94,0.515
62,95,0.772
62,96,0.552
62,98,0.604
64,3,0.077
64,4,0.755
64,7,2.457
64,10,1.349
64,11,0.145
64,20,0.721
64,21,0.579
64,22,0.41
64,27,1.363
64,29,1.627
64,30,1.026
64,32,1.001
64,34,0.335
64,39,0.614
64,40,0.455
64,46,1.065
64,47,0.831
64,48,1.098
64,50,2.237
64,54,0.653
64,55,0.808
64,56,0.956
64,59,1.016
64,62,0.758
64,64,0.0
64,65,0.291
64,67,1.143
64,69,1.024
64,74,0.15
64,77,0.252
64,81,2.566
64,85,2.574
64,86,2.408
64,87,1.239
64,90,0.197
64,93,2.127
64,94,1.225
64,95,0.181
64,96,0.215
64,98,1.273
65,3,0.262
65,4,0.516
65,7,2.378
65,10,1.133
65,11,0.366
65,20,0.707
65,21,0.485
65,22,0.434
65,27,1.19
65,29,1.564
65,30,0.988
65,32,1.069
65,34,0.416
65,39,0.644
65,40,0.216
65,46,0.851
65,47,0.545
65,48,1.013
65,50,2.154
65,54,0.531
65,55,0.818
65,56,0.782
65,59,1.045
65,62,0.585
65,64,0.291
65,65,0.0
65,67,1.099
65,69,0.772
65,74,0.42
65,77,0.437
65,81,2.502
65,85,2.52
65,86,2.437
65,87,1.048
65,90,0.429
65,93,1.999
65,94,1.095
65,95,0.433
65,96,0.149
65,98,1.169
67,3,1.068
67,4,0.821
67,7,1.316
67,10,0.79
67,11,1.029
67,20,0.423
67,21,0.614
67,22,0.733
67,27,0.585
67,29,0.484
67,30,0.117
67,32,0.425
67,34,0.814
67,39,0.544
67,40,0.932
67,46,0.698
67,47,1.094
67,48,0.165
67,50,1.099
67,54,0.582
67,55,0.359
67,56,0.537
67,59,0.282
67,62,0.612
67,64,1.143
67,65,1.099
67,67,0.0
67,69,0.891
67,74,1.265
67,77,0.942
67,81,1.423
67,85,1.432
67,86,1.368
67,87,0.621
67,90,1.021
67,93,1.046
67,94,0.353
67,95,1.057
67,96,1.0
67,98,0.265
69,3,0.963
69,4,0.272
69,7,1.874
69,10,0.41
69,11,1.021
69,20,0.787
69,21,0.608
69,22,0.816
69,27,0.578
69,29,1.186
69,30,0.844
69,32,1.16
69,34,0.89
69,39,0.861
69,40,0.571
69,46,0.213
69,47,0.331
69,48,0.729
69,50,1.658
69,54,0.538
69,55,0.881
69,56,0.355
69,59,1.047
69,62,0.391
69,64,1.024
69,65,0.772
69,67,0.891
69,69,0.0
69,74,1.171
69,77,1.018
69,81,2.027
69,85,2.068
69,86,2.197
69,87,0.415
69,90,1.064
69,93,1.407
69,94,0.639
69,95,1.089
69,96,0.81
69,98,0.767
74,3,0.222
74,4,0.903
74,7,2.582
74,10,1.499
74,11,0.236
74,20,0.843
74,21,0.722
74,22,0.536
74,27,1.51
74,29,1.75
74,30,1.148
74,32,1.085
74,34,0.452
74,39,0.726
74,40,0.601
74,46,1.215
74,47,0.965
74,48,1.231
74,50,2.363
74,54,0.797
74,55,0.919
74,56,1.104
74,59,1.117
74,62,0.906
74,64,0.15
74,65,0.42
74,67,1.265
74,69,1.171
74,74,0.0
74,77,0.333
74,81,2.686
74,85,2.69
74,86,2.495
74,87,1.387
74,90,0.257
74,93,2.264
74,94,1.367
74,95,0.224
74,96,0.364
74,98,1.408
77,3,0.206
77,4,0.749
77,7,2.257
77,10,1.281
77,11,0.107
77,20,0.522
77,21,0.461
77,22,0.239
77,27,1.249
77,29,1.425
77,30,0.825
77,32,0.755
77,34,0.147
77,39,0.398
77,40,0.5
77,46,1.007
77,47,0.903
77,48,0.923
77,50,2.04
77,54,0.544
77,55,0.589
77,56,0.863
77,59,0.783
77,62,0.68
77,64,0.252
77,65,0.437
77,67,0.942
77,69,1.018
77,74,0.333
77,77,0.0
77,81,2.357
77,85,2.36
77,86,2.166
77,87,1.147
77,90,0.079
77,93,1.96
77,94,1.08
77,95,0.116
77,96,0.292
77,98,1.105
81,3,2.491
81,4,2.11
81,7,0.171
81,10,1.662
81,11,2.449
81,20,1.845
81,21,2.021
81,22,2.156
81,27,1.449
81,29,0.941
81,30,1.54
81,32,1.669
81,34,2.235
81,39,1.96
81,40,2.312
81,46,1.823
81,47,2.337
81,48,1.488
81,50,0.369
81,54,1.971
81,55,1.768
81,56,1.778
81,59,1.591
81,62,1.944
81,64,2.566
81,65,2.502
81,67,1.423
81,69,2.027
81,74,2.686
81,77,2.357
81,81,0.0
81,85,0.087
81,86,0.75
81,87,1.612
81,90,2.436
81,93,0.689
81,94,1.437
81,95,2.472
81,96,2.417
81,98,1.34
85,3,2.499
85,4,2.141
85,7,0.247
85,10,1.712
85,11,2.454
85,20,1.853
85,21,2.036
85,22,2.164
85,27,1.493
85,29,0.956
85,30,1.548
85,32,1.658
85,34,2.241
85,39,1.964
85,40,2.334
85,46,1.862
85,47,2.374
85,48,1.507
85,50,0.419
85,54,1.99
85,55,1.771
85,56,1.809
85,59,1.587
85,62,1.969
85,64,2.574
85,65,2.52
85,67,1.432
85,69,2.068
85,74,2.69
85,77,2.36
85,81,0.087
85,85,0.0
85,86,0.671
85,87,1.654
85,90,2.438
85,93,0.758
85,94,1.467
85,95,2.474
85,96,2.43
85,98,1.365
86,3,2.343
86,4,2.182
86,7,0.849
86,10,1.93
86,11,2.271
86,20,1.73
86,21,1.964
86,22,2.023
86,27,1.681
86,29,1.02
86,30,1.464
86,32,1.411
86,34,2.079
86,39,1.807
86,40,2.292
86,46,1.986
86,47,2.449
86,48,1.501
86,50,0.869
86,54,1.945
86,55,1.621
86,56,1.87
86,59,1.398
86,62,1.978
86,64,2.408
86,65,2.437
86,67,1.368
86,69,2.197
86,74,2.495
86,77,2.166
86,81,0.75
86,85,0.671
86,86,0.0
86,87,1.817
86,90,2.238
86,93,1.217
86,94,1.559
86,95,2.271
86,96,2.317
86,98,1.43
87,3,1.166
87,4,0.552
87,7,1.46
87,10,0.172
87,11,1.188
87,20,0.731
87,21,0.687
87,22,0.91
87,27,0.164
87,29,0.797
87,30,0.627
87,32,0.997
87,34,1.001
87,39,0.85
87,40,0.832
87,46,0.22
87,47,0.733
87,48,0.462
87,50,1.243
87,54,0.604
87,55,0.777
87,56,0.285
87,59,0.859
87,62,0.481
87,64,1.239
87,65,1.048
87,67,0.621
87,69,0.415
87,74,1.387
87,77,1.147
87,81,1.612
87,85,1.654
87,86,1.817
87,87,0.0
87,90,1.213
87,93,1.001
87,94,0.283
87,95,1.246
87,96,1.031
87,98,0.413
90,3,0.173
90,4,0.793
90,7,2.336
90,10,1.343
90,11,0.063
90,20,0.601
90,21,0.527
90,22,0.312
90,27,1.319
90,29,1.505
90,30,0.904
90,32,0.828
90,34,0.22
90,39,0.477
90,40,0.526
90,46,1.065
90,47,0.927
90,48,1.001
90,50,2.12
90,54,0.609
90,55,0.669
90,56,0.928
90,59,0.86
90,62,0.741
90,64,0.197
90,65,0.429
90,67,1.021
90,69,1.064
90,74,0.257
90,77,0.079
90,81,2.436
90,85,2.438
90,86,2.238
90,87,1.213
90,90,0.0
90,93,2.038
90,94,1.155
90,95,0.037
90,96,0.297
90,98,1.183
93,3,2.05
93,4,1.541
93,7,0.519
93,10,1.014
93,11,2.035
93,20,1.441
93,21,1.549
93,22,1.731
93,27,0.839
93,29,0.627
93,30,1.154
93,32,1.42
93,34,1.821
93,39,1.573
93,40,1.791
93,46,1.221
93,47,1.733
93,48,1.037
93,50,0.364
93,54,1.482
93,55,1.401
93,56,1.224
93,59,1.298
93,62,1.414
93,64,2.127
93,65,1.999
93,67,1.046
93,69,1.407
93,74,2.264
93,77,1.96
93,81,0.689
93,85,0.758
93,86,1.217
93,87,1.001
93,90,2.038
93,93,0.0
93,94,0.906
93,95,2.074
93,96,1.944
93,98,0.856
94,3,1.149
94,4,0.674
94,7,1.299
94,10,0.443
94,11,1.144
94,20,0.587
94,21,0.646
94,22,0.843
94,27,0.234
94,29,0.549
94,30,0.388
94,32,0.76
94,34,0.935
94,39,0.72
94,40,0.891
94,46,0.427
94,47,0.914
94,48,0.215
94,50,1.076
94,54,0.576
94,55,0.593
94,56,0.342
94,59,0.616
94,62,0.515
94,64,1.225
94,65,1.095
94,67,0.353
94,69,0.639
94,74,1.367
94,77,1.08
94,81,1.437
94,85,1.467
94,86,1.559
94,87,0.283
94,90,1.155
94,93,0.906
94,94,0.0
94,95,1.19
94,96,1.039
94,98,0.132
95,3,0.172
95,4,0.818
95,7,2.4
95,10,1.345
95,11,0.071
95,20,0.638
95,21,0.561
95,22,0.347
95,27,1.353
95,29,1.541
95,30,0.941
95,32,0.86
95,34,0.255
95,39,0.514
95,40,0.544
95,46,1.095
95,47,0.943
95,48,1.037
95,50,2.156
95,54,0.642
95,55,0.705
95,56,0.96
95,59,0.895
95,62,0.772
95,64,0.181
95,65,0.433
95,67,1.057
95,69,1.089
95,74,0.224
95,77,0.116
95,81,2.472
95,85,2.474
95,86,2.271
95,87,1.246
95,90,0.037
95,93,2.074
95,94,1.19
95,95,0.0
95,96,0.309
95,98,1.219
96,3,0.155
96,4,0.54
96,7,2.299
96,10,1.136
96,11,0.238
96,20,0.591
96,21,0.4
96,22,0.297
96,27,1.161
96,29,1.476
96,30,0.886
96,32,0.934
96,34,0.268
96,39,0.513
96,40,0.244
96,46,0.852
96,47,0.635
96,48,0.932
96,50,2.077
96,54,0.463
96,55,0.696
96,56,0.752
96,59,0.919
96,62,0.552
96,64,0.215
96,65,0.149
96,67,1.0
96,69,0.81
96,74,0.364
96,77,0.292
96,81,2.417
96,85,2.43
96,86,2.317
96,87,1.031
96,90,0.297
96,93,1.944
96,94,1.039
96,95,0.309
96,96,0.0
96,98,1.098
98,3,1.196
98,4,0.781
98,7,1.21
98,10,0.566
98,11,1.179
98,20,0.591
98,21,0.699
98,22,0.875
98,27,0.335
98,29,0.428
98,30,0.335
98,32,0.688
98,34,0.965
98,39,0.724
98,40,0.973
98,46,0.556
98,47,1.032
98,48,0.184
98,50,0.987
98,54,0.639
98,55,0.57
98,56,0.452
98,59,0.545
98,62,0.604
98,64,1.273
98,65,1.169
98,67,0.265
98,69,0.767
98,74,1.408
98,77,1.105
98,81,1.34
98,85,1.365
98,86,1.43
98,87,0.413
98,90,1.183
98,93,0.856
98,94,0.132
98,95,1.219
98,96,1.098
98,98,0.0
